R package version: 0.0-30
Summary type: mean
Test type: t-test
x-axis treatment: 20
x-axis medium: SDM_rhk_CTGN
x-axis screen ID: QFA0141
x-axis screen name: Addinall et al. (2011) 20C ura3
x-axis libraries: SDLV2_384_SDLV3_384
x-axis client: DAL
x-axis user: SGA
x-axis date: 2010/01/18
x-axis PI: DAL
x-axis condition: SDM_rhk_CTGN
x-axis inoculation type: DIL
x-axis fitness definition: MDRMDP
y-axis treatment: 23
y-axis medium: SDM_rhk_CTGN
y-axis screen ID: QFA0139
y-axis screen name: Addinall et al. (2011) 23C yku70
y-axis libraries: SDLV2_384_SDLV3_384
y-axis client: DAL
y-axis user: SGA
y-axis date: 2009/08/28
y-axis PI: DAL
y-axis condition: SDM_rhk_CTGN
y-axis inoculation type: DIL
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YIL116W	HIS5	0.0376623	0.484417	-38.9669	0	33.6231	0	13.1444	8	8	t-test	E
YLR313C	SPH1	0.0654713	0.593436	-38.1677	58.9345	83.7859	17.4434	2.11855	8	8	t-test	E
YER176W	ECM32	0.0502299	0.551429	-38.1071	54.014	79.488	16.1268	1.09911	8	8	t-test	E
YMR164C	MSS11	0.0541182	0.567772	-37.2154	53.7276	78.4714	16.0878	1.33586	8	8	t-test	E
YNL231C	PDR16	0.0534019	0.567593	-37.0129	53.9369	78.4773	15.94	1.25177	8	8	t-test	E
YNL087W	TCB2	0.0821581	0.638524	-36.0504	60.4849	83.2968	17.7532	1.332	8	8	t-test	E
YPL087W	YDC1	0.0279703	0.42087	-35.9423	51.6412	75.5726	12.9927	2.21022	8	8	t-test	E
YNL058C	YNL058C	0.0607068	0.588431	-35.3425	52.8049	76.0592	15.7699	2.21132	8	8	t-test	E
YNL294C	RIM21	0.0563057	0.56804	-35.3139	50.1365	73.732	15.4301	1.71767	8	8	t-test	E
YKL001C	MET14	0.0888516	0.652941	-34.7325	59.7886	81.5588	17.5801	0.71778	8	8	t-test	E
YNL286W	CUS2	0.0130976	0.300335	-34.4493	58.9032	80.5504	10.4747	2.84779	8	8	t-test	E
YMR038C	CCS1	0.0441234	0.519682	-34.0741	14.0181	41.497	9.32693	10.472	8	8	t-test	E
YDR359C	EAF1	0.00924452	0.24966	-34.0469	0	29.3778	0	8.2569	8	8	t-test	E
YGL154C	LYS5	0.0330367	0.465113	-33.7249	11.2054	38.7687	7.51674	10.1785	8	8	t-test	E
YLR418C	CDC73	0.0108598	0.275929	-33.7119	44.6052	67.5769	9.83434	1.24921	8	8	t-test	E
YKL066W	YKL066W	0.0642507	0.593436	-33.5793	62.3471	82.7714	15.294	0.799683	8	8	t-test	E
YLR414C	PUN1	0.0875761	0.652941	-33.4633	56.7485	77.8405	16.7337	2.84344	8	8	t-test	E
YOL049W	GSH2	0.00484442	0.174806	-33.1983	14.0001	40.7257	6.95529	6.12039	8	8	t-test	E
YDL226C	GCS1	0.0389151	0.491311	-33.0203	29.8556	54.2533	12.9971	1.84862	8	8	t-test	E
YER113C	TMN3	0.105036	0.672166	-32.8256	59.8641	79.9785	17.5887	1.73712	8	8	t-test	E
YMR263W	SAP30	0.0439164	0.519682	-32.7869	55.9412	76.5602	13.3057	2.42993	8	8	t-test	E
YOR303W	CPA1	0.0238883	0.389776	-32.6374	0	28.1616	0	9.80205	8	8	t-test	E
YGR105W	VMA21	0.0934279	0.658817	-32.1951	15.71	41.3355	12.4246	11.0991	8	8	t-test	E
YJR108W	ABM1	0.116086	0.685999	-32.0823	60.4345	79.8293	17.8236	2.03365	8	8	t-test	E
YNL106C	INP52	0.0127597	0.300335	-32.0368	0	27.6434	0	8.32557	8	8	t-test	E
YJR084W	CSN12	0.124401	0.686534	-32.0313	58.6294	78.2277	18.2887	1.89274	8	8	t-test	E
YNR041C	COQ2	0.0382999	0.488011	-31.8385	42.2639	63.9402	12.4898	1.38922	8	8	t-test	E
YPR045C	THP3	0.0557092	0.56804	-31.6917	33.7509	56.4681	13.8028	1.57153	8	8	t-test	E
YOR080W	DIA2	0.0172347	0.334867	-31.3773	0	27.0743	0	8.72347	8	8	t-test	E
YBR248C	HIS7	0.032904	0.464768	-31.3693	3.01773	29.6713	3.01773	10.1631	8	8	t-test	E
YPL081W	RPS9A	0.0590683	0.583079	-31.2958	61.8272	80.3524	13.861	1.74528	8	8	t-test	E
YNR050C	LYS9	0.0256545	0.405001	-31.2762	0	26.9871	0	9.55896	8	8	t-test	E
YOR078W	BUD21	0.00828116	0.232414	-31.2446	0	26.9599	0	7.40545	8	8	t-test	E
YNL288W	CAF40	0.0676503	0.594616	-31.1507	59.4639	78.188	14.3831	1.71288	8	8	t-test	E
YMR307W	GAS1	0.0342644	0.472261	-30.8239	23.2534	46.6614	11.7053	2.38012	8	8	t-test	E
YPL192C	PRM3	0.0901133	0.653563	-30.5934	70.7449	87.4411	15.5081	1.87705	8	8	t-test	E
YNL315C	ATP11	0.0452498	0.525143	-30.5778	26.7555	49.4708	10.5406	7.78974	8	8	t-test	E
YPL103C	FMP30	0.0669004	0.594616	-30.5497	63.784	81.3971	14.036	2.03402	8	8	t-test	E
YMR166C	YMR166C	0.109682	0.681582	-30.5193	50.2902	69.7275	16.5281	2.70873	8	8	t-test	E
YNL134C	YNL134C	0.0742212	0.61443	-30.4967	60.2979	78.3433	14.3921	3.00013	8	8	t-test	E
YMR155W	YMR155W	0.0963051	0.664115	-30.1796	62.7958	80.225	15.6733	1.60218	8	8	t-test	E
YDR071C	PAA1	0.118873	0.685999	-30.0213	57.0994	75.1732	16.81	2.176	8	8	t-test	E
YMR258C	ROY1	0.164372	0.724064	-30.0179	53.0335	71.6619	16.4591	10.3249	8	8	t-test	E
YNL190W	YNL190W	0.0548031	0.567772	-29.7048	64.3063	81.1187	12.7831	2.81179	8	8	t-test	E
YMR068W	AVO2	0.0756322	0.616865	-29.5895	64.0156	80.7684	14.0989	2.42982	8	8	t-test	E
YDL062W	YDL062W	0.113962	0.685999	-29.5152	42.0294	61.7332	16.3139	1.35539	8	8	t-test	E
YPL100W	ATG21	0.0747526	0.615145	-29.4848	63.774	80.4695	14.0654	1.36518	8	8	t-test	E
YNL032W	SIW14	0.0924446	0.657214	-29.4586	58.9219	76.2603	14.8912	3.45583	8	8	t-test	E
YDR378C	LSM6	0.0232941	0.388277	-29.221	10.7284	34.4709	7.04774	7.73142	8	8	t-test	E
YKR091W	SRL3	0.116995	0.685999	-29.0065	62.9412	79.3382	16.1721	1.70536	8	8	t-test	E
YIR023W	DAL81	0.139525	0.703002	-28.9092	22.2213	44.1186	12.3498	11.8176	8	8	t-test	E
YPL073C	YPL073C	0.0883029	0.652941	-28.7624	65.3265	81.1858	14.5015	1.35658	8	8	t-test	E
YJR145C	RPS4A	0.131887	0.691241	-28.6756	54.4507	71.7266	16.7136	2.26054	8	8	t-test	E
YJL029C	VPS53	0.0186752	0.345653	-28.4948	0	24.5871	0	8.07063	8	8	t-test	E
YHR067W	HTD2	0.100467	0.668981	-28.4349	39.2945	58.4412	15.0212	0.831662	8	8	t-test	E
YNL130C	CPT1	0.106234	0.67381	-28.3298	68.9687	83.9553	15.1483	2.63452	8	8	t-test	E
YMR092C	AIP1	0.0863923	0.650822	-28.2976	63.211	78.9594	14.1532	1.48966	8	8	t-test	E
YBR275C	RIF1	0.230514	0.757483	-27.9472	60.8252	76.5984	21.1057	2.95914	8	8	t-test	E
YIR034C	LYS1	0.0831537	0.63957	-27.8649	0	24.0436	0	11.9039	8	8	t-test	E
YPL139C	UME1	0.0952406	0.664115	-27.7378	64.2433	79.3671	14.2445	2.69577	8	8	t-test	E
YOL012C	HTZ1	0.0488228	0.546608	-27.6128	11.6102	33.8441	7.63668	8.76116	8	8	t-test	E
YMR087W	YMR087W	0.0911925	0.654365	-27.5459	62.9656	78.0991	13.9962	2.02703	8	8	t-test	E
YPL244C	HUT1	0.106815	0.675501	-27.4576	66.5229	81.0923	14.785	1.74109	8	8	t-test	E
YER055C	HIS1	0.0546212	0.567772	-27.4448	0	23.6811	0	10.2757	8	8	t-test	E
YPR069C	SPE3	0.0323195	0.459642	-27.4329	8.81176	31.2742	6.21032	8.19109	8	8	t-test	E
YIL094C	LYS12	0.0558992	0.56804	-27.4121	2.6796	25.9651	2.6796	10.2613	8	8	t-test	E
YBR171W	SEC66	0.174395	0.724858	-27.4114	77.7404	90.7316	17.9356	3.05258	8	8	t-test	E
YOR221C	MCT1	0.0636947	0.593436	-27.251	41.7563	59.5439	12.2858	2.39588	8	8	t-test	E
YPL088W	YPL088W	0.102198	0.669607	-27.1907	63.0272	77.8457	14.2496	3.17911	8	8	t-test	E
YMR202W	ERG2	0.087897	0.652941	-27.0342	12.882	34.4422	8.46453	10.2815	8	8	t-test	E
YNL279W	PRM1	0.116369	0.685999	-26.9653	67.011	81.0886	15.0004	1.62882	8	8	t-test	E
YOR299W	BUD7	0.0444714	0.520328	-26.9502	61.7336	76.522	11.021	0.670254	8	8	t-test	E
YBR104W	YMC2	0.13374	0.691241	-26.9126	69.5506	83.2346	15.6902	2.87928	8	8	t-test	E
YPL079W	RPL21B	0.0442358	0.519682	-26.7684	48.7314	65.146	10.8784	2.08341	8	8	t-test	E
YBR194W	AIM4	0.0549229	0.567772	-26.7163	25.3901	44.9607	10.0527	6.67032	8	8	t-test	E
YLR346C	YLR346C	0.118055	0.685999	-26.7067	67.3654	81.1713	14.8254	2.77946	8	8	t-test	E
YMR261C	TPS3	0.110163	0.683581	-26.6581	65.6786	79.6739	14.5272	1.58441	8	8	t-test	E
YNL165W	YNL165W	0.120282	0.685999	-26.5612	67.3475	81.0304	14.9458	1.86274	8	8	t-test	E
YMR154C	RIM13	0.117134	0.685999	-26.2703	60.5255	74.8929	14.6192	1.98971	8	8	t-test	E
YKR082W	NUP133	0.130201	0.689067	-25.9108	51.1013	66.4509	15.0965	0.931647	8	8	t-test	E
YOL029C	YOL029C	0.136323	0.69549	-25.909	68.4889	81.4525	15.3461	1.54711	8	8	t-test	E
YDR392W	SPT3	0.003702	0.151394	-25.8921	42.0446	58.6201	6.20217	1.6557	8	8	t-test	E
YDL013W	HEX3	0.0972974	0.666171	-25.6213	4.32632	25.8407	4.32632	11.2677	8	8	t-test	E
YLR448W	RPL6B	0.0628601	0.593436	-25.6149	39.405	56.1034	11.5627	1.38691	8	8	t-test	E
YMR186W	HSC82	0.173215	0.724858	-25.5914	64.7209	77.9271	16.7723	2.16126	8	8	t-test	E
YNL107W	YAF9	0.122352	0.686534	-25.5787	63.2551	76.6514	14.4815	1.88296	8	8	t-test	E
YOL152W	FRE7	0.120889	0.685999	-25.4375	65.1154	78.1347	14.3505	1.66772	8	8	t-test	E
YMR316C-A	YMR316C-A	0.156443	0.711061	-25.4136	71.9075	83.9748	15.9161	2.03668	8	8	t-test	E
YHR178W	STB5	0.124013	0.686534	-25.3798	7.74431	28.5815	7.74431	11.3608	8	8	t-test	E
YNL097C	PHO23	0.0850737	0.64428	-25.2177	68.4488	80.8214	12.3995	2.86852	8	8	t-test	E
YNL072W	RNH201	0.167342	0.724159	-25.0821	73.3349	84.9205	16.2305	1.51095	8	8	t-test	E
YKL069W	YKL069W	0.108333	0.67731	-25.0144	45.0246	60.434	13.5481	1.46527	8	8	t-test	E
YOR275C	RIM20	0.0993204	0.667897	-24.8896	59.0729	72.4482	13.0565	1.51917	8	8	t-test	E
YDR074W	TPS2	0.095058	0.664115	-24.8041	54.6057	68.5198	12.6656	2.88922	8	8	t-test	E
YLR080W	EMP46	0.135001	0.692241	-24.7505	65.8711	78.194	14.5967	1.54705	8	8	t-test	E
YLR451W	LEU3	0.0833239	0.63957	-24.6291	67.4487	79.4506	12.1669	1.33301	8	8	t-test	E
YNL325C	FIG4	0.0652984	0.593436	-24.4685	68.6274	80.3291	11.143	1.83895	8	8	t-test	E
YGR101W	PCP1	0.00277488	0.122839	-24.455	0	21.1013	0	4.68187	8	8	t-test	E
YOR296W	YOR296W	0.156589	0.711061	-24.3805	69.9273	81.3747	15.3072	1.57592	8	8	t-test	E
YNL069C	RPL16B	0.0869903	0.651852	-24.1828	57.4073	70.4011	12.0856	1.82849	8	8	t-test	E
YHR025W	THR1	0.065556	0.593436	-24.1604	0	20.8471	0	9.55907	8	8	t-test	E
YKL177W	YKL177W	0.182217	0.729279	-24.0643	73.2597	83.9773	16.2108	1.31435	8	8	t-test	E
YPL186C	UIP4	0.16797	0.724159	-23.8759	69.9761	80.9814	15.456	1.70502	8	8	t-test	E
YKL184W	SPE1	0.0575584	0.570812	-23.8337	0	20.5652	0	9.06337	8	8	t-test	E
YML041C	VPS71	0.080845	0.635803	-23.8215	50.0579	63.7478	11.6594	1.1001	8	8	t-test	E
YML013C-A	YML013C-A	0.187363	0.733339	-23.7679	43.3573	57.9198	15.6971	4.65522	8	8	t-test	E
YNL275W	BOR1	0.293623	0.757703	-23.7588	59.9762	72.2519	17.7524	10.7304	8	8	t-test	E
YNL115C	YNL115C	0.18773	0.733339	-23.6152	71.9884	82.4929	16.0935	1.86624	8	8	t-test	E
YMR269W	TMA23	0.0677141	0.594616	-23.5747	41.7392	56.357	10.8915	1.2307	8	8	t-test	E
YER124C	DSE1	0.185113	0.730546	-23.3904	72.2766	82.5476	15.8485	1.66278	8	8	t-test	E
YMR295C	YMR295C	0.202815	0.739578	-23.3818	70.2778	80.8154	16.563	1.80837	8	8	t-test	E
YOR317W	FAA1	0.107104	0.676327	-23.0549	66.3644	77.1566	12.4286	1.434	8	8	t-test	E
YBR073W	RDH54	0.223684	0.751263	-23.0401	72.6307	82.5509	17.1038	2.52166	8	8	t-test	E
YMR302C	YME2	0.204683	0.741696	-22.9613	74.1983	83.8354	16.3177	2.02474	8	8	t-test	E
YBL088C	TEL1	0.0194634	0.350119	-22.9526	73.6341	83.3411	7.41704	3.23439	8	8	t-test	E
YKL213C	DOA1	0.205701	0.743841	-22.9021	54.9492	67.1751	16.3517	1.64443	8	8	t-test	E
YPL041C	YPL041C	0.166243	0.724159	-22.8771	67.1631	77.6924	14.7251	1.80323	8	8	t-test	E
YMR004W	MVP1	0.145875	0.710885	-22.8732	62.8176	73.9395	13.8749	2.06223	8	8	t-test	E
YLR114C	AVL9	0.295418	0.759373	-22.8393	54.844	67.0301	19.5475	5.20319	8	8	t-test	E
YOR297C	TIM18	0.235267	0.757703	-22.7115	33.6742	48.6531	13.2416	10.9119	8	8	t-test	E
YJR118C	ILM1	0.162933	0.724064	-22.695	27.764	43.5392	11.9306	8.36648	8	8	t-test	E
YOR304W	ISW2	0.136377	0.69549	-22.6629	67.6766	77.9506	13.2904	2.6314	8	8	t-test	E
YNL223W	ATG4	0.180686	0.729279	-22.3565	64.847	75.2447	14.7781	3.12079	8	8	t-test	E
YPR023C	EAF3	0.0913652	0.654365	-22.2731	68.431	78.2653	11.367	0.953908	8	8	t-test	E
YLR061W	RPL22A	0.15824	0.713146	-22.2715	5.11815	23.6335	5.11815	11.6766	8	8	t-test	E
YLR192C	HCR1	0.160498	0.717605	-22.0839	32.0547	46.7142	12.1379	7.31051	8	8	t-test	E
YML117W-A	YML117W-A	0.276518	0.757703	-21.9692	68.7785	78.3029	18.5012	2.1831	8	8	t-test	E
YGR183C	QCR9	0.121541	0.686534	-21.8485	56.5087	67.6115	12.3483	1.47579	8	8	t-test	E
YOR084W	LPX1	0.207189	0.745789	-21.7364	70.3248	79.4362	15.4873	2.40795	8	8	t-test	E
YCR081W	SRB8	0.095398	0.664115	-21.6797	16.3395	32.8054	6.79345	8.54608	8	8	t-test	E
YOR364W	YOR364W	0.121034	0.685999	-21.3053	67.5387	76.6602	11.9986	1.70887	8	8	t-test	E
YOL108C	INO4	0.126512	0.686534	-21.2636	0	18.3476	0	10.5811	8	8	t-test	E
YKR020W	VPS51	0.113981	0.685999	-21.1257	42.6395	55.0207	11.6643	1.20312	8	8	t-test	E
YMR253C	YMR253C	0.0643815	0.593436	-21.1144	69.2002	77.9292	9.48377	2.41523	8	8	t-test	E
YNL205C	YNL205C	0.1422	0.708306	-21.1142	69.7894	78.4374	12.7049	1.54631	8	8	t-test	E
YKR035C	OPI8	0.200493	0.737301	-21.1102	61.1964	71.0194	14.8556	1.75278	8	8	t-test	E
YBR121C	GRS1	0.265504	0.757703	-21.0929	74.7027	82.6584	17.2529	2.62038	8	8	t-test	E
YDL077C	VAM6	0.238747	0.757703	-21.0411	38.2141	51.1292	16.2326	2.0071	8	8	t-test	E
YBR115C	LYS2	0.0280319	0.42087	-21.0277	0	18.1441	0	7.46156	16	16	t-test	E
YKR065C	PAM17	0.0782771	0.627471	-21.0153	57.3656	67.632	10.189	0.637048	8	8	t-test	E
YDR241W	BUD26	0.215289	0.750217	-20.9838	64.9714	74.1676	14.5904	5.19028	8	8	t-test	E
YLR343W	GAS2	0.257322	0.757703	-20.7828	69.8371	78.1926	16.7183	2.26647	8	8	t-test	E
YCR028C-A	RIM1	0.0298553	0.439037	-20.763	48.1148	59.4321	7.57785	2.08972	8	8	t-test	E
