R package version: 0.0-30
Summary type: mean
Test type: t-test
x-axis treatment: 20
x-axis medium: SDM_rhk_CTGN
x-axis screen ID: QFA0141
x-axis screen name: Addinall et al. (2011) 20C ura3
x-axis libraries: SDLV2_384_SDLV3_384
x-axis client: DAL
x-axis user: SGA
x-axis date: 2010/01/18
x-axis PI: DAL
x-axis condition: SDM_rhk_CTGN
x-axis inoculation type: DIL
x-axis fitness definition: MDRMDP
y-axis treatment: 37
y-axis medium: SDM_rhk_CTGN
y-axis screen ID: QFA0141
y-axis screen name: Addinall et al. (2011) 37C ura3
y-axis libraries: SDLV2_384_SDLV3_384
y-axis client: DAL
y-axis user: SGA
y-axis date: 2010/01/18
y-axis PI: DAL
y-axis condition: SDM_rhk_CTGN
y-axis inoculation type: DIL
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YOR275C	RIM20	1.21587e-10	9.75668e-09	-101.973	9.82832	72.4482	3.99519	1.51917	8	8	t-test	E
YMR063W	RIM9	2.15833e-12	4.02951e-10	-101.858	5.00841	69.2507	3.31823	1.91271	8	8	t-test	E
YAL002W	VPS8	5.39462e-09	2.27103e-07	-101.311	12.7393	73.9059	5.01871	1.53687	8	8	t-test	E
YBL007C	SLA1	2.68643e-12	4.6294e-10	-101.181	4.39534	68.4145	2.90657	2.17579	8	8	t-test	E
YOR001W	RRP6	2.68687e-10	1.86087e-08	-100.903	0	65.3862	0	1.26699	8	8	t-test	E
YGR122W	YGR122W	1.42439e-07	4.63358e-06	-100.789	13.6588	74.1632	5.70573	0.987433	8	8	t-test	E
YDR493W	MZM1	0.000123259	0.00238412	-100.355	22.4025	79.5478	13.6964	1.80108	8	8	t-test	E
YOR125C	CAT5	1.69037e-13	5.58343e-11	-100.262	2.63773	66.6802	2.63773	1.30698	8	8	t-test	E
YKR082W	NUP133	1.0653e-11	1.34541e-09	-99.737	2.80921	66.4509	2.80921	0.931647	8	8	t-test	E
YKR065C	PAM17	8.7584e-09	3.41896e-07	-98.8309	5.53804	67.632	3.8584	0.637048	8	8	t-test	E
YJR108W	ABM1	0.000195799	0.00344575	-98.6549	24.5367	79.8293	14.4971	2.03365	8	8	t-test	E
YNL294C	RIM21	3.36839e-07	1.0436e-05	-98.5223	15.2601	73.732	6.95729	1.71767	8	8	t-test	E
YER119C-A	YER119C-A	2.11591e-11	2.52381e-09	-97.2545	5.49484	66.5825	3.60155	2.35068	8	8	t-test	E
YLR338W	OPI9	1.18243e-09	6.19187e-08	-96.5141	0	62.542	0	1.49851	8	8	t-test	E
YNL215W	IES2	9.86082e-10	5.49901e-08	-96.5084	10.2609	69.1875	5.02111	2.51275	8	8	t-test	E
YGL162W	SUT1	0.000418397	0.00598866	-95.9077	26.0926	79.0573	15.7171	1.9168	8	8	t-test	E
YOR035C	SHE4	2.37569e-11	2.62102e-09	-95.3022	2.40305	63.3139	2.40305	2.28709	8	8	t-test	E
