R package version: 0.0-30
Summary type: mean
Test type: t-test
x-axis treatment: 27
x-axis medium: SDM_rhk_CTGN
x-axis screen ID: QFA0141
x-axis screen name: Addinall et al. (2011) 20C ura3
x-axis libraries: SDLV2_384_SDLV3_384
x-axis client: DAL
x-axis user: SGA
x-axis date: 2010/01/18
x-axis PI: DAL
x-axis condition: SDM_rhk_CTGN
x-axis inoculation type: DIL
x-axis fitness definition: MDRMDP
y-axis treatment: 27
y-axis medium: SDM_rhlk_CTGH
y-axis screen ID: QFA0140
y-axis screen name: Addinall et al. (2011) 27C cdc13-1
y-axis libraries: SDLV2_384_SDLV3_384
y-axis client: DAL
y-axis user: SGA
y-axis date: 2009/11/16
y-axis PI: DAL
y-axis condition: SDM_rhlk_CTGH
y-axis inoculation type: DIL
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YLL026W	HSP104	7.05449e-06	0.000197987	-46.8207	21.5474	135.702	4.56274	2.89032	8	8	t-test	E
YDR121W	DPB4	1.54639e-05	0.00037659	-46.7479	21.9537	136.364	4.91112	2.66603	8	8	t-test	E
YBR121C	GRS1	0.000980938	0.0112324	-46.5862	24.1298	140.363	8.90485	4.79792	8	8	t-test	E
YBR059C	AKL1	0.00229274	0.0234406	-46.2456	26.8251	145.036	10.0892	4.3622	8	8	t-test	E
YMR299C	DYN3	2.29237e-06	7.93827e-05	-46.2228	15.986	123.477	4.33348	4.03466	8	8	t-test	E
YNL201C	PSY2	0.00336052	0.0319162	-45.7777	23.7975	138.098	10.7318	5.51326	8	8	t-test	E
YJR043C	POL32	2.24659e-05	0.000494711	-45.72	9.67537	109.953	5.19892	3.36936	8	8	t-test	E
YGL042C	YGL042C	0.000382272	0.00514569	-45.5871	19.9343	130.052	7.38757	2.93311	8	8	t-test	E
YLR143W	DPH6	3.98835e-05	0.000790151	-45.4524	19.7585	129.435	5.55632	3.52464	8	8	t-test	E
YJR084W	CSN12	0.00166193	0.017752	-44.7114	21.9393	132.293	9.146	2.83777	8	8	t-test	E
YMR106C	YKU80	0.00912506	0.0721602	-44.6677	23.3447	134.996	12.5341	1.90931	8	8	t-test	E
YJR097W	JJJ3	9.94255e-06	0.000263539	-44.6399	20.8862	130.061	4.626	3.19024	8	8	t-test	E
YMR074C	YMR074C	0.0055753	0.0475007	-44.5378	28.9496	145.863	11.3343	2.6144	8	8	t-test	E
YNL068C	FKH2	8.39955e-05	0.00144271	-44.4629	21.0354	130.006	5.80067	2.6818	8	8	t-test	E
YOR322C	LDB19	6.13654e-05	0.00111533	-44.3894	17.3856	122.616	5.46834	2.21433	8	8	t-test	E
YHL034C	SBP1	3.10876e-05	0.000651171	-44.252	19.7113	126.959	5.26065	3.44651	8	8	t-test	E
YBR278W	DPB3	0.000113842	0.00185165	-44.0576	24.4943	136.067	5.96086	2.50427	8	8	t-test	E
YHR167W	THP2	1.25482e-06	4.60529e-05	-43.8529	17.2948	121.371	3.45213	2.22756	8	8	t-test	E
YMR294W	JNM1	3.27537e-05	0.000679442	-43.7444	20.2655	127.052	4.77888	1.24871	8	8	t-test	E
YLR418C	CDC73	0.000133613	0.00214881	-43.7237	14.746	116.055	5.98356	2.07371	8	8	t-test	E
YCL016C	DCC1	0.00232137	0.0236769	-43.5149	13.8422	113.847	9.49054	3.75314	8	8	t-test	E
YDL236W	PHO13	1.11054e-12	3.66821e-10	-43.4878	20.7864	127.576	1.20809	2.67423	8	8	t-test	E
YKL149C	DBR1	0.000150796	0.0023633	-43.3464	18.3687	122.497	6.0539	2.1741	8	8	t-test	E
YGL009C	LEU1	0.0118486	0.0891035	-43.1849	29.9669	145.197	12.8152	2.51909	8	8	t-test	E
YPL139C	UME1	0.000362593	0.00492713	-43.1192	26.0804	137.353	6.97829	3.12453	8	8	t-test	E
YJL095W	BCK1	5.76914e-05	0.00106321	-42.8556	24.562	133.816	5.23841	2.15165	8	8	t-test	E
YOR144C	ELG1	0.000213782	0.00320972	-42.5963	22.6396	129.485	6.23317	1.93822	8	8	t-test	E
YNL120C	YNL120C	0.000620857	0.00766081	-42.3715	16.0292	115.918	7.36871	2.51107	8	8	t-test	E
YEL065W	SIT1	0.0167169	0.115965	-42.1238	27.4368	138.069	13.4956	3.67852	8	8	t-test	E
YPL008W	CHL1	0.000800297	0.00951933	-41.6753	21.734	125.859	7.54769	2.50079	8	8	t-test	E
YPL102C	YPL102C	0.00286178	0.0280559	-41.3431	20.201	122.157	7.28957	17.3655	8	8	t-test	E
YLR102C	APC9	0.00651619	0.0540164	-41.1799	31.217	143.699	10.8145	2.77905	8	8	t-test	E
YLL043W	FPS1	0.000264258	0.00379507	-41.0887	20.3026	121.854	5.93567	12.064	8	8	t-test	E
YPR095C	SYT1	0.00135685	0.0149011	-40.6043	30.4933	141.12	8.08817	3.34224	8	8	t-test	E
YMR055C	BUB2	0.000247927	0.00358908	-40.5039	25.5904	131.189	6.06539	1.88485	8	8	t-test	E
YKL110C	KTI12	0.00090816	0.0104829	-40.2202	24.0361	127.541	2.05204	15.0706	8	8	t-test	E
YHL023C	NPR3	0.000525367	0.00663508	-40.029	21.334	121.798	6.88067	3.22732	8	8	t-test	E
YNL064C	YDJ1	0.00359703	0.0336525	-39.7594	30.602	139.659	8.48298	14.9934	8	8	t-test	E
YOR251C	TUM1	1.73451e-05	0.000404781	-39.7082	22.8166	124.104	4.08417	1.6713	8	8	t-test	E
YPR135W	CTF4	1.55231e-05	0.00037659	-39.5813	15.4715	109.273	3.38663	9.47438	8	8	t-test	E
YER089C	PTC2	0.00728407	0.0594635	-38.9981	31.2599	139.453	10.4773	2.90524	8	8	t-test	E
YOR269W	PAC1	0.000218167	0.00326414	-38.8719	22.6948	122.202	5.73935	2.0262	8	8	t-test	E
YDL216C	RRI1	0.0410879	0.229729	-38.7916	31.7446	140.006	15.5165	2.97471	8	8	t-test	E
YEL061C	CIN8	0.00375483	0.0348234	-38.2698	20.1339	115.924	9.08327	3.31006	8	8	t-test	E
YKR082W	NUP133	2.83428e-05	0.000603606	-38.048	14.5585	104.417	4.40738	2.65238	8	8	t-test	E
YLR006C	SSK1	0.00251021	0.0252432	-38.0117	26.7881	128.62	8.36531	2.65815	8	8	t-test	E
YJL168C	SET2	5.81059e-05	0.00106627	-37.9793	25.8502	126.694	4.91332	3.25256	8	8	t-test	E
YNL119W	NCS2	0.00259549	0.0258585	-37.9378	28.7161	132.3	7.01394	15.141	8	8	t-test	E
YKL056C	TMA19	0.00733526	0.0595863	-37.8783	23.8206	122.465	10.1887	2.74788	8	8	t-test	E
YIL008W	URM1	0.000523795	0.00663474	-37.8027	19.756	114.247	6.46787	2.81693	8	8	t-test	E
YBR277C	YBR277C	0.00221873	0.0228471	-37.3235	29.6284	132.891	8.11981	3.85021	8	8	t-test	E
YIL153W	RRD1	0.000804541	0.00954337	-37.1707	23.9555	121.328	6.81885	3.05742	8	8	t-test	E
YKR074W	AIM29	0.000531227	0.00668942	-37.1454	20.2388	113.9	6.39009	2.94944	8	8	t-test	E
YHR129C	ARP1	7.30633e-05	0.00129109	-37.1282	18.0261	109.475	4.83782	2.66648	8	8	t-test	E
YPL055C	LGE1	0.0964854	0.399424	-36.8289	36.7425	146.03	8.37953	36.1395	8	8	t-test	E
YDR369C	XRS2	0.000335035	0.00464077	-36.5177	14.1535	100.576	5.79115	10.1241	8	8	t-test	E
YNL280C	ERG24	0.0116284	0.0877546	-36.4246	31.7245	135.268	10.7633	1.93849	8	8	t-test	E
YGL094C	PAN2	0.000750504	0.00899897	-36.3471	37.8297	147.232	6.55134	2.54519	8	8	t-test	E
YEL062W	NPR2	0.00823772	0.0658711	-36.1736	8.88102	89.4278	3.3971	19.912	8	8	t-test	E
YGL127C	SOH1	0.0565291	0.288628	-35.8937	22.2802	115.468	14.2156	18.6098	8	8	t-test	E
YKR054C	DYN1	4.21449e-05	0.000828548	-35.6364	26.7911	123.911	4.25134	2.13532	8	8	t-test	E
YNL106C	INP52	0.00359722	0.0336525	-35.5519	15.2383	100.812	5.57131	16.2811	8	8	t-test	E
YNL171C	YNL171C	0.022463	0.144829	-35.3272	18.3258	106.495	12.0949	6.52271	8	8	t-test	E
YMR048W	CSM3	0.0105688	0.0806079	-35.0278	31.5504	132.15	10.157	2.79882	8	8	t-test	E
YDL215C	GDH2	0.0467959	0.250238	-35.0023	34.5941	138.14	14.5015	3.81121	8	8	t-test	E
YGL244W	RTF1	5.24624e-05	0.000988042	-34.9609	17.3483	103.827	4.7414	4.78784	8	8	t-test	E
YBL031W	SHE1	0.000106605	0.00175388	-34.8816	24.6793	118.221	5.06005	4.33242	8	8	t-test	E
YGR081C	SLX9	0.000153637	0.00238165	-34.8462	17.9348	104.764	4.88632	1.79125	8	8	t-test	E
YOR113W	AZF1	0.00816071	0.065377	-34.4747	37.4143	142.691	9.46326	2.01838	8	8	t-test	E
YDR335W	MSN5	0.0344087	0.200942	-34.3804	30.1426	128.07	13.1029	4.2967	8	8	t-test	E
YNL096C	RPS7B	0.0141832	0.102633	-33.8747	27.3165	121.457	10.4792	5.80415	8	8	t-test	E
YNL273W	TOF1	0.0583594	0.294472	-33.5956	16.7617	99.9531	12.0094	21.8393	8	8	t-test	E
YDR149C	YDR149C	0.00147938	0.015961	-33.447	25.3929	116.79	6.92818	5.09606	8	8	t-test	E
YOL081W	IRA2	0.000249989	0.00360219	-33.2906	27.288	120.241	5.06114	2.0744	8	8	t-test	E
YLL049W	LDB18	0.000410493	0.0054224	-33.0896	25.8647	117.017	5.3862	1.84705	8	8	t-test	E
YOR123C	LEO1	0.018104	0.121088	-32.8615	31.3682	127.488	10.7219	3.19564	8	8	t-test	E
YML007W	YAP1	0.0136531	0.100045	-32.4991	36.5577	137.069	9.96202	3.34574	8	8	t-test	E
YPR023C	EAF3	0.00167879	0.0178876	-32.4457	33.1864	130.272	6.67874	2.48851	8	8	t-test	E
YMR078C	CTF18	0.031706	0.189618	-32.3119	24.5517	112.867	10.9356	15.2783	8	8	t-test	E
YBL025W	RRN10	0.114828	0.435698	-32.0448	14.2902	91.9693	14.2902	24.9648	8	8	t-test	E
YNL277W	MET2	0.0257468	0.161162	-31.906	36.5787	135.934	11.311	3.04008	8	8	t-test	E
YJL124C	LSM1	0.0542207	0.278831	-31.5944	21.8227	106.026	13.6697	2.20607	8	8	t-test	E
YPL001W	HAT1	2.03739e-10	4.16598e-08	-31.4407	37.9037	137.64	4.03786	1.09744	56	56	t-test	E
YPR031W	NTO1	0.00252059	0.0252884	-31.3312	33.9878	129.65	6.93366	2.75224	8	8	t-test	E
YDR214W	AHA1	0.0220246	0.142747	-31.1993	38.9964	139.33	10.6528	2.72594	8	8	t-test	E
YBR231C	SWC5	0.000657057	0.00806115	-31.1988	29.5195	120.518	5.68176	3.80253	8	8	t-test	E
YPR119W	CLB2	3.09934e-14	1.33086e-11	-31.0154	36.9245	134.852	3.06026	1.02918	56	56	t-test	E
YMR263W	SAP30	0.001433	0.0156175	-30.8929	33.4804	127.773	6.26099	3.1832	8	8	t-test	E
YMR310C	YMR310C	0.0261073	0.162706	-30.8424	34.3766	129.452	10.9723	1.81765	8	8	t-test	E
YKL113C	RAD27	0.000614267	0.00760133	-30.6953	21.1508	102.908	5.63872	6.72535	8	8	t-test	E
YPR098C	YPR098C	0.00865446	0.068819	-30.6087	37.0847	134.363	8.50327	1.77585	8	8	t-test	E
YDR363W-A	SEM1	0.0165059	0.114687	-30.4235	34.6627	129.188	9.72078	2.85935	8	8	t-test	E
YGL211W	NCS6	0.00111276	0.0125084	-30.3588	29.2342	118.285	5.78233	1.59121	8	8	t-test	E
YGL217C	YGL217C	3.25528e-12	9.9844e-10	-30.2519	37.7868	135.048	3.40609	0.883183	56	56	t-test	E
YBL061C	SKT5	0.0320846	0.190819	-29.819	40.207	138.993	11.165	3.42641	8	8	t-test	E
YLR332W	MID2	0.0488107	0.259607	-29.8118	40.8049	140.165	12.4911	3.7354	8	8	t-test	E
YPL269W	KAR9	0.0144759	0.104294	-29.2771	37.9057	133.35	9.07996	2.11767	8	8	t-test	E
YPL265W	DIP5	0.00592379	0.0499739	-29.2347	36.9488	131.366	7.52452	1.58005	8	8	t-test	E
YDR150W	NUM1	0.0252307	0.158624	-29.2017	28.751	115.029	10.2953	4.04158	8	8	t-test	E
YNL164C	IBD2	0.00798201	0.064065	-28.7493	36.5135	129.539	7.85665	1.70524	8	8	t-test	E
YJR032W	CPR7	0.0208576	0.137156	-28.6824	25.0115	106.576	9.65468	5.23163	8	8	t-test	E
YBR170C	NPL4	0.0367656	0.211341	-28.456	17.8981	92.0072	6.45305	20.2916	8	8	t-test	E
YAL013W	DEP1	0.00108144	0.0122203	-28.3327	30.57	116.915	5.44949	2.40733	8	8	t-test	E
YCR053W	THR4	0.00299788	0.028993	-28.3327	20.2111	96.3535	6.43983	2.07983	8	8	t-test	E
YDR477W	SNF1	0.00399901	0.0363809	-28.2716	36.6475	128.856	6.77909	2.26215	8	8	t-test	E
YBR246W	RRT2	0.00666094	0.055004	-28.2571	35.3271	126.207	7.48263	2.89614	8	8	t-test	E
YPR093C	ASR1	0.0434449	0.237949	-28.042	41.6051	138.241	11.3879	2.35799	8	8	t-test	E
YKL025C	PAN3	0.00454565	0.0406646	-28.0171	40.7856	136.565	6.84568	1.31331	8	8	t-test	E
YNR004W	SWM2	0.0260475	0.16257	-27.921	35.9905	126.856	9.78216	7.78565	8	8	t-test	E
YHR191C	CTF8	0.0321306	0.190828	-27.9151	26.9941	108.988	10.4612	2.45713	8	8	t-test	E
YOR052C	TMC1	0.0159914	0.112569	-27.9023	36.7629	128.352	8.84835	2.12878	8	8	t-test	E
YPR164W	MMS1	0.0175098	0.119344	-27.9003	31.3091	117.523	6.94875	15.2219	8	8	t-test	E
YPR039W	YPR039W	0.0103563	0.079553	-27.5784	37.6776	129.525	7.96911	2.53242	8	8	t-test	E
YBL071C	YBL071C	0.0428971	0.235851	-27.4593	43.6457	141.135	11.1153	1.92529	8	8	t-test	E
YOR155C	ISN1	0.0170992	0.117303	-27.3675	44.1359	141.925	8.8159	2.88479	8	8	t-test	E
YGL163C	RAD54	0.010249	0.0792799	-27.1438	32.6441	118.672	7.84951	3.86168	8	8	t-test	E
YER095W	RAD51	0.0141126	0.102537	-27.1189	29.2688	111.922	8.38017	3.71089	8	8	t-test	E
YPL017C	IRC15	0.0134519	0.0989081	-27.0666	39.9261	132.972	8.25958	1.88683	8	8	t-test	E
YBR099C	YBR099C	0.0327797	0.193346	-27.0038	43.2785	139.502	10.1611	3.59069	8	8	t-test	E
YPR057W	BRR1	0.0681153	0.321062	-26.6376	33.8686	120.097	10.7829	15.7066	8	8	t-test	E
YDR135C	YCF1	0.0305325	0.184397	-26.478	41.5202	134.968	9.77878	4.00408	8	8	t-test	E
YHR041C	SRB2	0.0158388	0.111678	-26.275	12.3012	76.569	2.76307	16.4876	8	8	t-test	E
YAR002W	NUP60	0.0298339	0.181198	-26.2691	43.4276	138.339	9.66054	2.2411	8	8	t-test	E
YNL117W	MLS1	0.0132626	0.0976836	-26.1131	44.2213	139.605	7.95406	2.64055	8	8	t-test	E
YNL140C	YNL140C	0.0781747	0.3515	-26.0197	33.9062	118.945	12.5048	5.55697	8	8	t-test	E
YLR205C	HMX1	0.0659424	0.31673	-25.9758	43.5143	137.929	11.8962	3.39086	8	8	t-test	E
YIL136W	OM45	0.0173808	0.118654	-25.9672	41.3706	133.657	8.38841	1.56081	8	8	t-test	E
YKL160W	ELF1	0.0295582	0.180158	-25.8913	39.2558	129.309	9.50007	1.98308	8	8	t-test	E
YPL240C	HSP82	0.0237286	0.15111	-25.662	41.0461	132.408	8.91944	2.0852	8	8	t-test	E
YOL067C	RTG1	0.0333584	0.195952	-25.2513	36.932	123.426	9.55668	1.85509	8	8	t-test	E
YKR024C	DBP7	0.0868759	0.373045	-25.1722	30.503	110.508	10.2027	18.0214	8	8	t-test	E
YPL183C	RTT10	0.0258655	0.161669	-25.0055	35.093	119.288	8.85253	4.55251	8	8	t-test	E
YPR078C	YPR078C	0.0447063	0.241986	-24.9238	41.4744	131.792	10.1991	2.39159	8	8	t-test	E
YPR038W	IRC16	0.0416711	0.232083	-24.8594	42.069	132.845	9.97143	2.90692	8	8	t-test	E
YPL225W	YPL225W	0.0651174	0.315221	-24.8296	40.2506	129.176	11.3439	2.35376	8	8	t-test	E
YNL074C	MLF3	0.106866	0.422544	-24.8023	47.6185	143.746	12.3821	13.4079	8	8	t-test	E
YPL184C	MRN1	0.0422231	0.233943	-24.7733	42.0025	132.542	9.96943	3.11075	8	8	t-test	E
YGR055W	MUP1	0.0678945	0.321062	-24.7487	44.7682	137.982	9.97421	14.6945	8	8	t-test	E
YNL250W	RAD50	1.10302e-07	7.28819e-06	-24.7426	13.0457	75.0049	3.14336	5.82793	48	48	t-test	E
YNL125C	ESBP6	6.16633e-08	4.6453e-06	-24.7317	44.9013	138.213	3.93419	1.17893	56	56	t-test	E
YPR030W	CSR2	0.0129985	0.0962335	-24.6909	44.0887	136.519	7.49642	3.22588	8	8	t-test	E
YJL169W	YJL169W	0.000286921	0.00406547	-24.6901	39.9368	128.276	3.97695	2.60476	8	8	t-test	E
YPR167C	MET16	0.0215803	0.140534	-24.6333	41.0079	130.29	8.37071	2.30351	8	8	t-test	E
YKR077W	MSA2	0.0243416	0.154163	-24.6059	46.3676	140.874	8.59645	3.8284	8	8	t-test	E
YNL284C	MRPL10	0.0578016	0.293035	-24.5114	43.544	135.081	10.7982	2.47399	8	8	t-test	E
YKL206C	ADD66	0.0226542	0.145625	-24.3773	44.9262	137.559	8.37943	2.65151	8	8	t-test	E
YPR185W	ATG13	0.110953	0.428445	-24.0822	40.4316	128.052	13.1675	2.96336	8	8	t-test	E
YML032C	RAD52	7.70192e-07	3.12001e-05	-24.0535	30.9331	109.142	3.9996	4.06378	56	56	t-test	E
YDR156W	RPA14	0.0206816	0.136416	-24.0297	37.5374	122.203	8.08507	2.65407	8	8	t-test	E
YLL013C	PUF3	0.0170387	0.117303	-23.9664	44.5869	136.07	7.71582	2.87564	8	8	t-test	E
YBR044C	TCM62	0.0210814	0.138415	-23.8887	42.76	132.289	8.06921	3.7346	8	8	t-test	E
YPR199C	ARR1	0.0441408	0.240534	-23.8751	44.8317	136.374	9.73607	2.24134	8	8	t-test	E
YDR046C	BAP3	0.0394869	0.223101	-23.6309	45.0798	136.382	9.34306	2.65435	8	8	t-test	E
YPL250C	ICY2	0.0214332	0.140296	-23.5261	43.6867	133.409	7.98184	2.42051	8	8	t-test	E
YMR189W	GCV2	0.0440609	0.240452	-23.4626	43.8614	133.63	9.56479	2.03115	8	8	t-test	E
YGR122C-A	YGR122C-A	0.0446281	0.241961	-23.4617	48.4948	142.825	9.57524	3.52858	8	8	t-test	E
YOL004W	SIN3	0.00906293	0.0718011	-23.4591	28.4835	103.1	6.59036	1.91355	8	8	t-test	E
YNL288W	CAF40	0.0605192	0.300982	-23.4497	41.4021	128.723	10.4812	1.84486	8	8	t-test	E
YDR378C	LSM6	0.016876	0.11688	-23.4472	5.38791	57.2341	2.78165	14.874	8	8	t-test	E
YDL074C	BRE1	0.114199	0.434826	-23.3763	29.2022	104.362	7.72879	23.8657	16	16	t-test	E
YKL150W	MCR1	0.0118964	0.0893062	-23.1978	44.0336	133.446	6.90251	2.22921	8	8	t-test	E
YPR004C	AIM45	0.0516585	0.270225	-23.1932	44.0937	133.556	9.89026	2.01318	8	8	t-test	E
YFL003C	MSH4	0.0331099	0.194759	-23.1266	46.6855	138.568	8.73166	2.3799	8	8	t-test	E
YJR135C	MCM22	0.0312502	0.188196	-23.1221	42.6063	130.463	8.6056	1.49716	8	8	t-test	E
YBR025C	OLA1	0.0671465	0.320008	-23.0055	39.6949	124.453	10.6044	2.57265	8	8	t-test	E
YOR023C	AHC1	0.0587859	0.295481	-22.9596	45.838	136.555	10.1552	2.90258	8	8	t-test	E
YPR064W	YPR064W	0.0516661	0.270225	-22.9409	42.8236	130.535	9.78466	1.84918	8	8	t-test	E
YPR148C	YPR148C	0.0234998	0.149938	-22.8614	44.4167	133.539	7.92752	1.87384	8	8	t-test	E
YFL010W-A	AUA1	0.0221481	0.143229	-22.7481	46.4194	137.289	7.7755	1.01762	8	8	t-test	E
YPR149W	NCE102	0.025407	0.159267	-22.7112	44.9753	134.349	8.02585	1.47506	8	8	t-test	E
YLR387C	REH1	2.78541e-07	1.55332e-05	-22.7008	46.6019	137.557	3.85891	1.14189	56	56	t-test	E
YOR345C	YOR345C	0.0639299	0.311242	-22.6833	43.9112	132.182	10.2991	2.48744	8	8	t-test	E
YPR029C	APL4	0.0369064	0.211866	-22.6818	45.1958	134.729	8.81193	2.10939	8	8	t-test	E
YLR095C	IOC2	0.0656612	0.31606	-22.647	42.859	130.021	10.3688	2.4224	8	8	t-test	E
YKL033W-A	YKL033W-A	0.00686685	0.0564871	-22.5933	45.5857	135.327	6.01279	2.1384	8	8	t-test	E
YNL309W	STB1	0.0773703	0.350278	-22.5391	44.0402	132.152	10.8774	2.16214	8	8	t-test	E
