R package version: 0.0-30
Summary type: mean
Test type: t-test
x-axis treatment: 20
x-axis medium: SDM_rhk_CTGN
x-axis screen ID: QFA0141
x-axis screen name: Addinall et al. (2011) 20C ura3
x-axis libraries: SDLV2_384_SDLV3_384
x-axis client: DAL
x-axis user: SGA
x-axis date: 2010/01/18
x-axis PI: DAL
x-axis condition: SDM_rhk_CTGN
x-axis inoculation type: DIL
x-axis fitness definition: MDRMDP
y-axis treatment: 27
y-axis medium: SDM_rhk_CTGN
y-axis screen ID: QFA0141
y-axis screen name: Addinall et al. (2011) 27C ura3
y-axis libraries: SDLV2_384_SDLV3_384
y-axis client: DAL
y-axis user: SGA
y-axis date: 2010/01/18
y-axis PI: DAL
y-axis condition: SDM_rhk_CTGN
y-axis inoculation type: DIL
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YKL006W	RPL14A	0.160455	1	-20.6695	48.6844	41.0079	12.2805	3.51801	8	8	t-test	E
YAL010C	MDM10	0.446881	1	-20.261	40.6703	36.0278	20.0941	9.62114	8	8	t-test	E
YPR141C	KAR3	0.281805	1	-19.7333	25.1095	26.5149	13.7678	6.47585	8	8	t-test	E
YGL173C	XRN1	0.362619	1	-19.5572	40.2141	35.3419	15.2726	8.32925	8	8	t-test	E
YOR014W	RTS1	0.265775	1	-19.2019	71.2854	53.5038	15.6913	1.75271	8	8	t-test	E
YDR207C	UME6	0.37019	1	-18.9601	64.3995	49.2893	16.4926	7.11371	8	8	t-test	E
YOL049W	GSH2	0.260891	1	-17.8766	51.0001	40.7257	11.2039	6.12039	8	8	t-test	E
YGL024W	YGL024W	0.307674	1	-17.1965	20.253	22.1433	10.7075	7.21424	8	8	t-test	E
YJR140C	HIR3	0.454279	1	-17.1558	90.5648	63.6936	20.8324	3.93404	8	8	t-test	E
YGR105W	VMA21	0.540169	1	-16.9943	52.9135	41.3355	19.4959	11.0991	8	8	t-test	E
YOL052C	SPE2	0.364626	1	-16.261	28.911	26.7095	10.1155	8.29525	8	8	t-test	E
YLR261C	VPS63	0.00974469	0.459821	-15.7064	104.507	71.0806	4.35366	1.53936	8	8	t-test	E
YOR303W	CPA1	0.509079	1	-15.271	32.3568	28.1616	15.2623	9.80205	8	8	t-test	E
YJL136C	RPS21B	0.528892	1	-15.26	84.2417	58.8339	18.5232	8.64644	8	8	t-test	E
YER116C	SLX8	0.474504	1	-14.9713	56.2835	42.1319	16.6561	6.86511	8	8	t-test	E
YBL025W	RRN10	0.685962	1	-14.3483	91.9693	62.8641	24.9648	14.2953	8	8	t-test	E
YGR097W	ASK10	0.540915	1	-14.1983	25.6292	23.5494	15.0903	9.98509	8	8	t-test	E
YLR262C	YPT6	0.0104863	0.484173	-14.1431	103.849	69.767	4.09019	1.02785	8	8	t-test	E
YOR080W	DIA2	0.561851	1	-14.0732	31.7157	27.0743	18.4912	8.72347	8	8	t-test	E
YPL158C	AIM44	0.0120514	0.503171	-13.5599	110.297	73.235	1.92787	2.36486	8	8	t-test	E
YLR182W	SWI6	0.0529574	0.988691	-13.4309	1.6504	8.91735	1.6504	3.37332	8	8	t-test	E
YPR024W	YME1	0.439621	1	-12.5799	65.771	46.3277	14.4987	3.34842	8	8	t-test	E
YLR338W	OPI9	0.00436383	0.286764	-12.1137	93.6592	62.542	2.51298	1.49851	8	8	t-test	E
YDL035C	GPR1	0.572699	1	-11.5585	109.245	71.4291	15.9195	7.13496	8	8	t-test	E
YML128C	MSC1	0.0319932	0.771842	-11.4867	96.9463	64.1148	2.27559	2.4164	8	8	t-test	E
YDL041W	YDL041W	0.187459	1	-11.1979	2.83371	8.29666	2.83371	4.33055	8	8	t-test	E
YLL006W	MMM1	0.382546	1	-11.041	95.4484	62.9656	10.2718	3.86545	8	8	t-test	E
YHL025W	SNF6	0.644226	1	-11.0359	70.24	48.0572	18.6993	8.26076	8	8	t-test	E
YDL159W	STE7	0.176744	1	-10.8989	0	6.44436	0	4.28995	8	8	t-test	E
YNL228W	YNL228W	0.627865	1	-10.8543	44.2697	32.594	17.8055	7.48689	8	8	t-test	E
YLR337C	VRP1	0.0180765	0.58589	-10.748	84.4649	56.2979	2.64858	1.77839	8	8	t-test	E
YEL007W	MIT1	0.58688	1	-10.7192	12.0763	13.4786	12.0763	8.86623	8	8	t-test	E
YOR359W	VTS1	0.00261381	0.204067	-10.568	120.404	77.4419	2.30065	0.977201	8	8	t-test	E
YCR063W	BUD31	0.350617	1	-10.3669	0	6.1298	0	6.1298	8	8	t-test	E
YHR041C	SRB2	0.640075	1	-10.32	76.569	51.3762	16.4876	8.23233	8	8	t-test	E
YPR179C	HDA3	0.580079	1	-10.2729	24.6378	20.6422	11.5406	8.26107	8	8	t-test	E
YGR188C	BUB1	0.469859	1	-10.2587	82.0265	54.5668	13.04	2.13043	8	8	t-test	E
YMR224C	MRE11	0.0697273	1	-10.208	75.2301	50.5183	4.92192	1.52365	56	56	t-test	E
YCR009C	RVS161	0.120475	1	-9.71091	108.87	70.1149	2.56909	3.03292	8	8	t-test	E
YBL016W	FUS3	0.704764	1	-9.5108	111.503	71.5535	17.0119	10.4998	8	8	t-test	E
YHR180W	YHR180W	0.605278	1	-9.41566	111.5	71.4955	16.1108	4.22646	8	8	t-test	E
YDR146C	SWI5	0.0268027	0.722663	-9.41393	123.727	78.7241	2.52736	1.67791	8	8	t-test	E
YDR127W	ARO1	0.662522	1	-9.3664	54.9399	38.0233	17.5276	6.76936	8	8	t-test	E
YOR239W	ABP140	0.0453345	0.938929	-9.09825	129.529	81.9682	1.84694	2.1032	8	8	t-test	E
YDL081C	RPP1A	0.207308	1	-9.03808	98.5177	63.5961	6.25973	1.29904	8	8	t-test	E
YFL031W	HAC1	0.387762	1	-9.02313	109.92	70.3292	7.42457	4.0663	8	8	t-test	E
YDR006C	SOK1	0.75119	1	-8.77806	72.5767	48.1039	21.5487	9.72453	8	8	t-test	E
YML097C	VPS9	0.0483014	0.96468	-8.73994	98.4964	63.4073	2.22087	1.95643	8	8	t-test	E
YLR207W	HRD3	0.0723157	1	-8.65606	138.058	86.7501	3.06391	1.91021	8	8	t-test	E
YIL020C	HIS6	0.738764	1	-8.56369	31.0457	23.4204	17.8819	10.4764	8	8	t-test	E
YLR327C	TMA10	0.0700996	1	-8.55559	132.066	83.1476	1.69996	2.27162	8	8	t-test	E
YBR226C	YBR226C	0.0796752	1	-8.52551	132.328	83.2846	2.4591	2.1983	8	8	t-test	E
YDL123W	SNA4	0.123903	1	-8.49997	140.58	88.1489	2.9524	2.4974	8	8	t-test	E
YCR073C	SSK22	0.101069	1	-8.49362	137.907	86.5643	3.03564	2.21705	8	8	t-test	E
YLR210W	CLB4	0.0366849	0.836221	-8.38515	133.879	84.1189	2.00588	1.75215	8	8	t-test	E
YGL212W	VAM7	0.75542	1	-8.32554	37.1823	26.9081	18.6861	10.8653	8	8	t-test	E
YDR388W	RVS167	0.106292	1	-8.29962	117.565	74.4221	3.8854	1.6391	8	8	t-test	E
YLR061W	RPL22A	0.755285	1	-8.2746	31.6951	23.6335	16.9439	11.6766	8	8	t-test	E
YCR036W	RBK1	0.145825	1	-8.26409	138.501	86.7802	2.7991	2.66386	8	8	t-test	E
YLR135W	SLX4	0.0639072	1	-8.25369	129.383	81.3825	2.95646	1.68159	8	8	t-test	E
YOR228C	MCP1	0.00441515	0.286764	-8.19575	130.562	82.0457	1.42992	1.12768	8	8	t-test	E
YFR057W	YFR057W	0.152068	1	-8.14829	133.087	83.5101	4.05146	2.08696	8	8	t-test	E
YOR230W	WTM1	0.000582379	0.0705726	-8.13608	129.776	81.5452	0.746111	0.880203	8	8	t-test	E
YOR235W	IRC13	0.209178	1	-8.135	113.533	71.9407	5.36794	1.69811	8	8	t-test	E
YPL184C	MRN1	0.0826826	1	-8.05184	132.542	83.1308	3.11075	1.7617	8	8	t-test	E
YIR033W	MGA2	0.0562103	1	-7.97495	117.099	73.9541	3.11725	1.27247	8	8	t-test	E
YKR082W	NUP133	0.0248674	0.712041	-7.96645	104.417	66.4509	2.65238	0.931647	8	8	t-test	E
YPL192C	PRM3	0.0653309	1	-7.87845	140.005	87.4411	2.27492	1.87705	8	8	t-test	E
YDR351W	SBE2	0.194478	1	-7.68245	139.2	86.8493	3.20864	2.71653	8	8	t-test	E
YNL223W	ATG4	0.575411	1	-7.64282	119.613	75.2447	12.0783	3.12079	8	8	t-test	E
YOR279C	RFM1	0.0149007	0.525658	-7.58976	128.777	80.6314	1.94846	1.13499	8	8	t-test	E
YNL164C	IBD2	0.0597254	1	-7.53867	129.539	81.0517	1.70524	1.8635	8	8	t-test	E
YLR402W	YLR402W	0.549706	1	-7.52362	79.8324	51.6523	11.6842	1.71431	8	8	t-test	E
YOR356W	CIR2	0.0944168	1	-7.48107	132.749	82.916	1.79059	2.15277	8	8	t-test	E
YDL167C	NRP1	0.0429973	0.909509	-7.45691	134.563	83.9742	2.25802	1.46166	8	8	t-test	E
YNL141W	AAH1	0.758842	1	-7.43995	62.7295	41.4901	19.7944	7.69733	8	8	t-test	E
YML100W	TSL1	0.114205	1	-7.41722	130.56	81.5839	1.56833	2.33451	8	8	t-test	E
YBR292C	YBR292C	0.199978	1	-7.41591	133.074	83.0694	3.53317	2.49602	8	8	t-test	E
YDL077C	VAM6	0.555649	1	-7.404	79.0673	51.1292	11.5639	2.0071	8	8	t-test	E
YMR271C	URA10	0.228688	1	-7.38755	135.855	84.6973	3.09066	2.91444	8	8	t-test	E
YJL160C	YJL160C	0.818118	1	-7.31915	87.6444	56.1506	23.3133	12.2833	8	8	t-test	E
YDR270W	CCC2	0.0268933	0.722663	-7.28909	132.081	82.4072	1.59917	1.42828	8	8	t-test	E
YNL274C	GOR1	0.191738	1	-7.23663	136.527	85.0053	2.61395	2.6646	8	8	t-test	E
YLR363C	NMD4	0.115891	1	-7.21777	132.978	82.8959	2.18638	2.1506	8	8	t-test	E
YJL022W	YJL022W	0.0825702	1	-7.15758	135.559	84.3861	2.60124	1.65922	8	8	t-test	E
YKR056W	TRM2	0.0521887	0.986347	-7.1392	132.115	82.3387	2.15586	1.52026	8	8	t-test	E
YAR014C	BUD14	0.720935	1	-7.12906	116.534	73.1201	4.01569	11.1207	8	8	t-test	E
YOR385W	YOR385W	0.0673129	1	-7.0722	133.704	83.2392	2.5535	1.47166	8	8	t-test	E
YBR174C	YBR174C	0.757272	1	-7.05954	61.4019	40.4803	18.1085	7.75129	8	8	t-test	E
YLL052C	AQY2	0.00480986	0.295051	-7.04	133.999	83.394	1.62407	0.775518	8	8	t-test	E
YDL011C	YDL011C	0.209445	1	-7.02801	135.5	84.2747	2.38289	2.76803	8	8	t-test	E
YOR383C	FIT3	0.00550699	0.315294	-7.02608	136.764	85.021	1.61501	0.826758	8	8	t-test	E
YLR345W	YLR345W	0.0817743	1	-7.01736	135.366	84.1891	1.95031	1.84956	8	8	t-test	E
YLR324W	PEX30	0.0854415	1	-6.99061	133.037	82.7962	1.60738	1.95018	8	8	t-test	E
YMR316W	DIA1	0.129659	1	-6.95321	129.095	80.4431	2.71636	1.97623	8	8	t-test	E
YDL133W	SRF1	0.180899	1	-6.92572	141.357	87.6772	2.62281	2.42815	8	8	t-test	E
YER020W	GPA2	0.0702239	1	-6.92201	127.645	79.5673	2.45643	1.50024	8	8	t-test	E
YOR351C	MEK1	0.176444	1	-6.91677	133.068	82.7709	2.68259	2.36849	8	8	t-test	E
YOR304W	ISW2	0.254942	1	-6.90925	124.923	77.9506	3.73963	2.6314	8	8	t-test	E
YOR050C	YOR050C	0.0399987	0.877513	-6.90376	130.185	81.0587	1.96275	1.37343	8	8	t-test	E
YOR342C	YOR342C	0.118689	1	-6.86386	135.796	84.3524	3.13369	1.58415	8	8	t-test	E
YGR207C	CIR1	0.124477	1	-6.84273	131.385	81.7322	2.74335	1.86621	8	8	t-test	E
YMR114C	YMR114C	0.098382	1	-6.81158	130.571	81.2325	2.3652	1.78231	8	8	t-test	E
YLR057W	MNL2	0.0346082	0.80765	-6.80214	133.546	82.9857	1.96164	1.26641	8	8	t-test	E
YOL032W	OPI10	0.0192841	0.613378	-6.74317	127.452	79.3476	1.6988	1.12222	8	8	t-test	E
YML070W	DAK1	0.041618	0.889094	-6.7427	133.387	82.8564	1.55382	1.48072	8	8	t-test	E
YPL067C	YPL067C	0.172222	1	-6.73074	130.694	81.2572	2.62547	2.2661	8	8	t-test	E
YLR023C	IZH3	0.0140382	0.525658	-6.72953	136.824	84.8809	1.98302	0.726193	8	8	t-test	E
YFL007W	BLM10	0.818258	1	-6.72568	96.3207	60.9298	21.1296	11.5018	8	8	t-test	E
YGL256W	ADH4	0.214707	1	-6.67206	120.14	74.9818	4.17204	1.74086	8	8	t-test	E
YCR011C	ADP1	0.176205	1	-6.66498	139.411	86.3727	2.51106	2.30446	8	8	t-test	E
YDR315C	IPK1	0.476609	1	-6.64668	102	64.2414	6.50204	3.75404	8	8	t-test	E
YFR054C	YFR054C	0.141257	1	-6.64563	134.433	83.4174	2.13317	2.1408	8	8	t-test	E
YDR368W	YPR1	0.165721	1	-6.64146	138.462	85.7976	3.11876	1.95139	8	8	t-test	E
YCR098C	GIT1	0.195768	1	-6.62842	137.87	85.4396	2.12212	2.53836	8	8	t-test	E
YOR011W	AUS1	0.17458	1	-6.6195	134.407	83.3871	3.9237	1.38879	8	8	t-test	E
YMR311C	GLC8	0.0503984	0.983685	-6.59123	134.2	83.2476	1.36924	1.56706	8	8	t-test	E
YDL138W	RGT2	0.198105	1	-6.56537	136.817	84.7798	3.34035	2.08621	8	8	t-test	E
YLR018C	POM34	0.0351497	0.810366	-6.50762	125.067	77.798	2.33288	0.835034	8	8	t-test	E
YDL156W	CMR1	0.153458	1	-6.47832	136.892	84.7727	1.97584	2.20151	8	8	t-test	E
YLR352W	YLR352W	0.133035	1	-6.47592	132.287	82.0484	2.48059	1.88907	8	8	t-test	E
YNL285W	YNL285W	0.1224	1	-6.46882	136.169	84.3399	1.923	1.98557	8	8	t-test	E
YCL042W	YCL042W	0.120494	1	-6.46069	138.699	85.8308	1.45438	2.06446	8	8	t-test	E
YDR379W	RGA2	0.191139	1	-6.45925	138.305	85.597	2.78919	2.22356	8	8	t-test	E
YLR412W	BER1	0.0460119	0.942896	-6.44466	129.222	80.2179	1.54795	1.44433	8	8	t-test	E
YDR403W	DIT1	0.314274	1	-6.40159	140.602	86.9211	3.34522	3.01394	8	8	t-test	E
YLR001C	YLR001C	0.126412	1	-6.3814	134.211	83.1305	3.09766	1.41112	8	8	t-test	E
YNL104C	LEU4	0.0676994	1	-6.37581	135.723	84.0209	1.76919	1.56309	8	8	t-test	E
YDL095W	PMT1	0.213389	1	-6.35781	139.593	86.2988	2.63176	2.40055	8	8	t-test	E
YOR352W	TFB6	0.174459	1	-6.34755	134.5	83.2813	1.89122	2.31314	8	8	t-test	E
YLR192C	HCR1	0.762941	1	-6.34541	72.659	46.7142	16.4767	7.31051	8	8	t-test	E
YPR156C	TPO3	0.676742	1	-6.34231	121.869	75.8093	13.1948	3.94491	8	8	t-test	E
YCL010C	SGF29	0.350617	1	-6.31284	0	3.73269	0	3.73269	8	8	t-test	E
YPL203W	TPK2	0.0628212	1	-6.30509	136.079	84.1893	2.13418	1.34454	8	8	t-test	E
YNL085W	MKT1	0.760445	1	-6.29203	114.576	71.4678	16.5105	6.87321	8	8	t-test	E
YNL280C	ERG24	0.0958089	1	-6.28946	135.268	83.7006	1.93849	1.71254	8	8	t-test	E
YDR099W	BMH2	0.214073	1	-6.28924	135.1	83.6012	3.31962	2.07554	8	8	t-test	E
YPR068C	HOS1	0.242033	1	-6.2733	133.308	82.5323	2.01549	2.72555	8	8	t-test	E
YJL093C	TOK1	0.108624	1	-6.26938	135.365	83.7466	2.0571	1.76609	8	8	t-test	E
YCR051W	YCR051W	0.178013	1	-6.26427	138.534	85.6168	2.32537	2.18984	8	8	t-test	E
YNL238W	KEX2	0.714048	1	-6.25413	107.757	67.4131	15.4972	3.40102	8	8	t-test	E
YLR016C	PML1	0.0281421	0.727965	-6.25001	131.862	81.6634	1.95848	0.958926	8	8	t-test	E
YBR058C	UBP14	0.447673	1	-6.24761	134.81	83.4054	5.30062	3.53799	8	8	t-test	E
YLR170C	APS1	0.180307	1	-6.24438	132.256	81.8932	3.06062	1.8917	8	8	t-test	E
YEL011W	GLC3	0.0200445	0.616513	-6.24199	135.65	83.8987	1.78661	0.924437	8	8	t-test	E
YOR231W	MKK1	0.206643	1	-6.19594	139.689	86.2596	3.36178	1.92405	8	8	t-test	E
YNR073C	YNR073C	0.00638396	0.342659	-6.18739	129.382	80.1604	1.07214	0.920343	8	8	t-test	E
YGR276C	RNH70	0.0758031	1	-6.18395	133.091	82.3513	2.74448	0.92383	8	8	t-test	E
YKL075C	YKL075C	0.777867	1	-6.18258	82.3062	52.3221	15.8863	8.56047	8	8	t-test	E
YOR238W	YOR238W	0.0701332	1	-6.17648	133.95	82.8549	1.06597	1.66161	8	8	t-test	E
YER024W	YAT2	0.0517773	0.986347	-6.14878	135.448	83.7239	1.43526	1.44163	8	8	t-test	E
YOR264W	DSE3	0.106928	1	-6.12474	131.73	81.5113	2.36184	1.56854	8	8	t-test	E
YKL043W	PHD1	0.0806942	1	-6.11877	132.571	82.0052	2.38151	1.30647	8	8	t-test	E
YDR010C	YDR010C	0.305416	1	-6.11268	134.976	83.4237	3.35687	2.74191	8	8	t-test	E
YPL181W	CTI6	0.0982193	1	-6.10597	139.868	86.3123	1.92541	1.66706	8	8	t-test	E
YFL013C	IES1	0.350617	1	-6.08763	0	3.59952	0	3.59952	8	8	t-test	E
YLL048C	YBT1	0.147364	1	-6.08551	127.75	79.1349	2.13955	1.94861	8	8	t-test	E
YLR389C	STE23	0.0905249	1	-6.066	134.37	83.038	1.77941	1.63904	8	8	t-test	E
YLR410W	VIP1	0.119265	1	-6.06336	114.412	71.2353	3.02724	1.16891	8	8	t-test	E
YEL010W	YEL010W	0.272492	1	-6.05611	134.634	83.188	2.5025	2.72059	8	8	t-test	E
YBR272C	HSM3	0.126856	1	-6.03991	140.038	86.3735	2.22302	1.75096	8	8	t-test	E
YPR011C	YPR011C	0.0847396	1	-6.0396	136.397	84.2206	1.94782	1.52842	8	8	t-test	E
YPL182C	YPL182C	0.166631	1	-6.03245	132.986	82.1997	2.41031	1.97016	8	8	t-test	E
YCL051W	LRE1	0.172815	1	-6.01711	142.077	87.5658	1.86665	2.16566	8	8	t-test	E
YOR320C	GNT1	0.215802	1	-5.99666	131.069	81.0451	2.98328	2.08556	8	8	t-test	E
YER053C	PIC2	0.0579305	1	-5.98973	137.961	85.116	1.50148	1.43191	8	8	t-test	E
YMR275C	BUL1	0.0118843	0.503171	-5.98631	125.917	77.9923	1.3151	0.938474	8	8	t-test	E
YJR039W	YJR039W	0.106777	1	-5.95847	134.043	82.7805	1.55471	1.77342	8	8	t-test	E
YMR003W	AIM34	0.159018	1	-5.93132	131.945	81.5242	1.68994	2.07807	8	8	t-test	E
YOR153W	PDR5	0.0785393	1	-5.92633	132.213	81.6796	1.52343	1.56946	8	8	t-test	E
YOL083W	ATG34	0.110243	1	-5.90083	134.007	82.7254	2.06088	1.62997	8	8	t-test	E
YGL251C	HFM1	0.103497	1	-5.8985	132.949	82.0986	2.79112	1.09709	8	8	t-test	E
YMR250W	GAD1	0.158978	1	-5.89702	133.246	82.2734	2.26221	1.90581	8	8	t-test	E
YCL013W	YCL013W	0.314642	1	-5.89016	139.243	85.8149	4.00515	2.35428	8	8	t-test	E
YLR246W	ERF2	0.0769919	1	-5.88753	130.697	80.7602	1.4618	1.55968	8	8	t-test	E
YMR040W	YET2	0.0323409	0.771842	-5.87168	133.582	82.4566	1.41062	1.17851	8	8	t-test	E
YMR280C	CAT8	0.13123	1	-5.86621	136.694	84.2935	2.22604	1.70638	8	8	t-test	E
YDL243C	AAD4	0.214013	1	-5.86172	135.336	83.4884	1.77207	2.38457	8	8	t-test	E
YER179W	DMC1	0.135327	1	-5.85793	136.105	83.9405	1.6391	1.907	8	8	t-test	E
YKR067W	GPT2	0.0243595	0.711563	-5.8462	135.632	83.6542	1.7649	0.880645	8	8	t-test	E
YLR224W	YLR224W	0.141481	1	-5.83866	134.282	82.8511	2.28719	1.74442	8	8	t-test	E
YOR316C	COT1	0.0266469	0.722663	-5.82634	133.876	82.6039	1.29118	1.13529	8	8	t-test	E
YLR271W	YLR271W	0.116828	1	-5.82073	131.272	81.0607	2.02525	1.65862	8	8	t-test	E
YMR025W	CSI1	0.211541	1	-5.81831	132.754	81.936	1.84442	2.33371	8	8	t-test	E
YNL028W	YNL028W	0.17145	1	-5.81476	136.01	83.8586	1.95546	2.04693	8	8	t-test	E
YOR355W	GDS1	0.0198064	0.616513	-5.80739	118.082	73.254	1.32657	1.02944	8	8	t-test	E
YLR351C	NIT3	0.14111	1	-5.8052	130.05	80.3291	1.45346	1.96003	8	8	t-test	E
YGL086W	MAD1	0.01996	0.616513	-5.80149	139.261	85.7732	1.48991	0.963079	8	8	t-test	E
YMR127C	SAS2	0.130009	1	-5.80058	135.512	83.5561	2.44182	1.56766	8	8	t-test	E
YIR017C	MET28	0.168247	1	-5.79916	134.656	83.0492	2.20971	1.94303	8	8	t-test	E
YML037C	YML037C	0.137188	1	-5.79752	134.342	82.8627	1.5171	1.92067	8	8	t-test	E
YPL214C	THI6	0.0388016	0.863285	-5.79716	129.258	79.8562	1.70604	1.11286	8	8	t-test	E
YDR198C	RKM2	0.156456	1	-5.79101	143.222	88.109	2.39432	1.78685	8	8	t-test	E
YGL219C	MDM34	0.231972	1	-5.78243	107.959	67.2534	3.44961	1.82174	8	8	t-test	E
YLR039C	RIC1	0.0750841	1	-5.77931	117.087	72.6493	2.46087	0.98595	8	8	t-test	E
YDR533C	HSP31	0.146918	1	-5.7705	136.873	84.343	2.29518	1.74914	8	8	t-test	E
YDL131W	LYS21	0.292789	1	-5.76607	133.119	82.1207	2.5829	2.68298	8	8	t-test	E
YBL047C	EDE1	0.268266	1	-5.76463	134.68	83.0427	3.12641	2.3001	8	8	t-test	E
YOR374W	ALD4	0.198654	1	-5.75583	130.051	80.3006	2.63376	1.97541	8	8	t-test	E
YGL114W	YGL114W	0.0972829	1	-5.74667	140.15	86.2666	1.72504	1.58923	8	8	t-test	E
YPL221W	FLC1	0.0291951	0.737435	-5.74148	134.524	82.9371	1.41826	1.10385	8	8	t-test	E
YDR340W	YDR340W	0.0978281	1	-5.73647	138.591	85.3389	1.95268	1.51231	8	8	t-test	E
YLR058C	SHM2	0.048665	0.967442	-5.73614	134.208	82.7468	1.81684	1.14509	8	8	t-test	E
YDR251W	PAM1	0.166566	1	-5.7269	141.592	87.1075	3.31509	1.19073	8	8	t-test	E
YLL005C	SPO75	0.109921	1	-5.72165	133.209	82.1475	2.29647	1.44321	8	8	t-test	E
YDL129W	YDL129W	0.210683	1	-5.71549	138.501	85.2728	2.33687	2.14898	8	8	t-test	E
YNL334C	SNO2	0.228931	1	-5.71205	135.009	83.206	2.27166	2.29054	8	8	t-test	E
YLR341W	SPO77	0.175152	1	-5.68445	131.336	81.0181	1.80729	2.0504	8	8	t-test	E
YDL168W	SFA1	0.146083	1	-5.68334	137.351	84.574	2.62252	1.53719	8	8	t-test	E
YBR239C	ERT1	0.24508	1	-5.68051	140.62	86.5054	3.84414	1.5518	8	8	t-test	E
YNL013C	YNL013C	0.20007	1	-5.67836	128.466	79.3176	2.78824	1.87228	8	8	t-test	E
YLR189C	ATG26	0.163479	1	-5.67619	132.913	81.946	2.12092	1.88397	8	8	t-test	E
YPR188C	MLC2	0.174804	1	-5.66376	131.255	80.9582	1.27008	2.13859	8	8	t-test	E
YOL017W	ESC8	0.0888892	1	-5.65066	130.718	80.6329	1.96698	1.40351	8	8	t-test	E
YLR392C	ART10	0.122936	1	-5.64992	134.547	82.8964	2.07486	1.61201	8	8	t-test	E
YGL151W	NUT1	0.350617	1	-5.64511	0	3.33787	0	3.33787	8	8	t-test	E
YLR041W	YLR041W	0.107253	1	-5.64279	136.154	83.8422	2.32421	1.36735	8	8	t-test	E
YPL134C	ODC1	0.133268	1	-5.63546	130.501	80.4955	1.8232	1.76002	8	8	t-test	E
YLR121C	YPS3	0.211505	1	-5.63515	140.838	86.6077	3.05554	1.79215	8	8	t-test	E
YMR096W	SNZ1	0.0673691	1	-5.63466	134.934	83.1161	1.78747	1.29884	8	8	t-test	E
YFR021W	ATG18	0.00912701	0.440352	-5.63268	134.33	82.758	1.56964	0.478036	8	8	t-test	E
YJL020C	BBC1	0.143343	1	-5.63158	128.638	79.3914	2.23852	1.68238	8	8	t-test	E
YLL051C	FRE6	0.0659601	1	-5.60957	130.59	80.533	1.60155	1.34754	8	8	t-test	E
YNL338W	YNL338W	0.228868	1	-5.5957	135.326	83.3246	1.95349	2.31383	8	8	t-test	E
YJL100W	LSB6	0.123636	1	-5.59351	134.027	82.5554	2.15378	1.55979	8	8	t-test	E
YDR285W	ZIP1	0.0495178	0.979859	-5.58623	136.057	83.7518	1.77129	1.12302	8	8	t-test	E
YIL076W	SEC28	0.21539	1	-5.58247	128.108	79.049	2.84136	1.90743	8	8	t-test	E
YNL332W	THI12	0.0138634	0.525658	-5.5801	135.407	83.3637	1.27089	0.894976	8	8	t-test	E
YPL038W	MET31	0.225007	1	-5.57735	133.543	82.2597	1.87513	2.29809	8	8	t-test	E
