R package version: 0.0-12
Summary type: mean
Test type: t-test
Control treatment: 20C
Control medium: SDM_rhk_CTGN
Control screen ID: QFA0028
Control screen name: Addinall et al. (2011) ura3D
Control libraries: SDLV2_384_SDLV3_384
Control client: DAL
Control user: SGA
Control date: 2010/01/18
Query treatment: 23C
Query medium: SDM_rhk_CTGN
Query screen ID: QFA0035
Query screen name: Addinall et al. (2011) yku70D
Query libraries: SDLV2_384_SDLV3_384
Query client: DAL
Query user: SGA
Query date: 2009/08/28 
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YNL250W	RAD50	1.52051e-34	3.26453e-31	-46.1689	4.28835	43.0327	1.69247	1.91706	48	96	t-test	S
YDR207C	UME6	0.000808605	0.0350722	-45.1604	12.7499	49.3891	8.74663	4.86387	8	16	t-test	S
YNL273W	TOF1	0.0148145	0.226383	-44.7518	25.1728	59.6355	12.5743	9.06015	8	16	t-test	S
YNL201C	PSY2	0.0198791	0.270987	-44.5159	43.1567	74.772	14.8385	1.60906	8	16	t-test	S
YNL003C	PET8	0.00648851	0.14143	-44.4035	30.3693	63.7704	11.652	1.28737	8	16	t-test	S
YML107C	PML39	0.00492483	0.117485	-43.9536	39.0511	70.791	10.9409	1.3381	8	16	t-test	S
YHL007C	STE20	0.000392562	0.0230637	-43.9402	3.45324	40.4198	3.45324	8.16474	8	16	t-test	S
YNL274C	YNL274C	0.0381905	0.391385	-43.8962	53.5065	83.0704	17.2128	1.5983	8	16	t-test	S
YLR085C	ARP6	0.00311755	0.0869269	-43.7342	30.5232	63.3308	9.94272	0.695704	8	16	t-test	S
YMR282C	AEP2	2.36846e-05	0.00308187	-43.5559	5.61648	41.9369	5.61648	4.60446	8	16	t-test	S
YOL095C	HMI1	0.00528034	0.123732	-43.4115	22.1855	55.9447	10.9191	0.896572	8	16	t-test	S
YEL062W	NPR2	0.00373841	0.0990908	-43.3887	9.8648	45.4175	9.8648	7.03278	8	16	t-test	S
YNL294C	RIM21	0.0339063	0.365653	-43.3522	43.2017	73.818	16.4781	1.25616	8	16	t-test	S
YKL212W	SAC1	0.0017578	0.0575056	-43.1247	0	36.7791	0	9.6891	8	16	t-test	S
YDR375C	BCS1	0.0117129	0.200379	-43.1241	33.5415	65.3846	12.7634	1.00217	8	16	t-test	S
YNL254C	RTC4	0.0404846	0.403454	-42.9345	54.9475	83.4791	17.1023	1.55864	8	16	t-test	S
YJL204C	RCY1	7.10943e-05	0.00726855	-42.4299	7.99843	43.008	5.25114	5.89553	8	16	t-test	S
YLR015W	BRE2	0.000440469	0.0249479	-41.7823	28.6335	60.0545	6.82581	0.797521	8	16	t-test	S
YNL215W	IES2	0.00818154	0.160066	-41.6859	38.9606	68.7798	11.4856	1.69294	8	16	t-test	S
YJR109C	CPA2	8.657e-07	0.000177015	-41.3397	0	35.2568	0	5.75831	16	32	t-test	S
YKL041W	VPS24	0.0121301	0.205066	-40.9087	28.9866	59.6106	12.2233	1.66947	8	16	t-test	S
YLR452C	SST2	0.0179773	0.252999	-40.6759	27.0756	57.7821	13.2328	3.73084	8	16	t-test	S
YKR001C	VPS1	0.00318428	0.0878051	-40.5302	17.1718	49.2114	9.44658	5.15398	8	16	t-test	S
YPL004C	LSP1	0.0467388	0.434408	-39.3146	55.542	80.8989	16.2983	1.23817	8	16	t-test	S
YLR337C	VRP1	0.00691887	0.147077	-39.3106	25.9294	55.6402	10.4443	1.09482	8	16	t-test	S
YGR055W	MUP1	0.0681036	0.511253	-38.2658	41.8979	68.368	17.7228	1.71005	8	16	t-test	S
YLR313C	SPH1	0.0645397	0.500241	-38.1431	58.7765	82.6584	17.3903	1.17792	8	16	t-test	S
YER176W	ECM32	0.0502013	0.450972	-38.0485	54.0256	78.5258	16.1044	0.773577	8	16	t-test	S
YNL231C	PDR16	0.0491841	0.446628	-37.5632	53.397	77.5758	15.806	0.754143	8	16	t-test	S
YMR164C	MSS11	0.0580974	0.484408	-36.9082	54.6896	78.1196	16.3028	0.919227	8	16	t-test	S
YNL087W	TCB2	0.0783406	0.543448	-36.2546	59.9513	82.0497	17.5922	0.644417	8	16	t-test	S
YPL087W	YDC1	0.0283315	0.332392	-35.8727	51.7701	74.7466	13.0232	1.18992	8	16	t-test	S
YNL058C	YNL058C	0.0617814	0.487664	-34.966	52.5342	74.6249	15.7206	1.39205	8	16	t-test	S
YDL226C	GCS1	0.0300625	0.339707	-34.6784	29.3077	54.5708	12.7774	1.34889	8	16	t-test	S
YOL049W	GSH2	0.00121533	0.047442	-34.512	14.0001	41.3738	6.95529	4.34467	8	16	t-test	S
YDR359C	VID21	0.000106111	0.0103555	-34.4481	0	29.3792	0	5.64114	8	16	t-test	S
YMR038C	CCS1	0.0154399	0.233888	-34.1513	14.4475	41.4477	9.5568	7.13146	8	16	t-test	S
YLR418C	CDC73	0.0108422	0.191589	-34.1053	45.1143	67.5629	9.92825	0.769164	8	16	t-test	S
YGL154C	LYS5	0.00540659	0.124817	-34.0356	11.0082	38.4158	7.35914	6.89365	8	16	t-test	S
YKL066W	YKL066W	0.0635707	0.495413	-33.6267	62.2768	81.7918	15.2688	0.596948	8	16	t-test	S
YNL286W	CUS2	0.0143246	0.22073	-33.5674	58.9656	78.9172	10.4017	1.60836	8	16	t-test	S
YOR106W	VAM3	0.00790328	0.159238	-33.3148	12.8812	39.3985	8.49101	5.97082	8	16	t-test	S
YOR303W	CPA1	0.00075831	0.0334949	-32.9564	0	28.107	0	6.67714	8	16	t-test	S
YNR041C	COQ2	0.0338219	0.365653	-32.938	42.3525	64.2119	12.5118	0.920415	8	16	t-test	S
YNL106C	INP52	0.000195436	0.0161269	-32.8871	0	28.0479	0	5.73363	8	16	t-test	S
YLR414C	YLR414C	0.0923877	0.574114	-32.7094	56.7733	76.3157	16.7426	1.69491	8	16	t-test	S
YNL288W	CAF40	0.0576824	0.482823	-32.2179	58.8602	77.6763	14.1964	0.996842	8	16	t-test	S
YER113C	YER113C	0.112442	0.603534	-32.0358	60.0626	78.5466	17.6409	0.872321	8	16	t-test	S
YJR084W	CSN12	0.125309	0.612381	-31.9783	58.6632	77.3041	18.3508	1.1197	8	16	t-test	S
YOR080W	DIA2	0.000393426	0.0230637	-31.8158	0	27.1343	0	5.98099	8	16	t-test	S
YMR263W	SAP30	0.0465692	0.433771	-31.7933	55.5596	74.4993	13.1538	1.50889	8	16	t-test	S
YOR078W	BUD21	8.42466e-05	0.0084129	-31.6113	0	26.9599	0	5.05889	8	16	t-test	S
YBR248C	HIS7	0.00176775	0.0575056	-31.1445	3.01773	29.1354	3.01773	6.82575	8	16	t-test	S
YHR067W	HTD2	0.0780832	0.543001	-30.8327	39.0734	59.6197	14.9451	0.54799	8	16	t-test	S
YMR166C	YMR166C	0.108613	0.599688	-30.6652	50.927	69.5863	16.6264	1.75344	8	16	t-test	S
YDL062W	YDL062W	0.102294	0.593582	-30.3929	41.9094	61.6633	16.1594	0.911941	8	16	t-test	S
YPL103C	FMP30	0.0738342	0.526651	-29.8107	64.2514	80.2213	14.1662	1.32367	8	16	t-test	S
YIL020C	HIS6	0.0207822	0.278003	-29.784	7.74678	32.0083	7.74678	7.7166	8	16	t-test	S
YMR155W	YMR155W	0.100075	0.587855	-29.7788	62.927	79.0646	15.7058	0.965499	8	16	t-test	S
YNL134C	YNL134C	0.080834	0.550038	-29.5718	60.1674	76.5346	14.439	1.95123	8	16	t-test	S
YMR258C	YMR258C	0.13854	0.621553	-29.5299	53.1578	70.5206	16.5336	6.92625	8	16	t-test	S
YPL081W	RPS9A	0.0723185	0.520212	-29.4682	62.2414	78.215	13.9106	1.30813	8	16	t-test	S
YMR068W	AVO2	0.0755409	0.53556	-29.4359	63.9401	79.6362	14.0853	1.44951	8	16	t-test	S
YDR071C	PAA1	0.126808	0.612713	-29.3264	57.2945	73.875	16.859	1.89325	8	16	t-test	S
YPR045C	MNI2	0.0798018	0.54827	-29.2742	35.0357	54.847	14.2877	0.7273	8	16	t-test	S
YJR145C	RPS4A	0.119805	0.608571	-29.2593	54.0178	71.0234	16.4733	1.53972	8	16	t-test	S
YGR105W	VMA21	0.0809557	0.550038	-29.1245	16.0785	38.5516	12.7809	7.40153	8	16	t-test	S
YBR194W	SOY1	0.017358	0.249281	-29.0987	23.212	44.6134	9.11017	4.51784	8	16	t-test	S
YIR023W	DAL81	0.084517	0.558332	-28.8711	22.5115	43.8219	12.5094	7.97305	8	16	t-test	S
YPL192C	PRM3	0.105517	0.595426	-28.6913	70.4138	84.5222	15.4244	0.96766	8	16	t-test	S
YPL100W	ATG21	0.0822992	0.551995	-28.6289	64.1109	79.0935	14.1051	1.08558	8	16	t-test	S
YBR275C	RIF1	0.20397	0.689157	-28.5709	60.1374	75.6553	20.3286	1.80516	8	16	t-test	S
YKR091W	SRL3	0.121872	0.611739	-28.5404	63.2044	78.245	16.1941	1.14772	8	16	t-test	S
YMR092C	AIP1	0.0863109	0.564303	-28.2371	63.1086	77.9046	14.1393	1.00888	8	16	t-test	S
YOR221C	MCT1	0.0585315	0.484786	-28.127	42.2347	60.0082	12.4398	1.15934	8	16	t-test	S
YPL073C	YPL073C	0.0972994	0.580011	-27.9462	65.6631	79.8351	14.5846	1.09766	8	16	t-test	S
YNL032W	SIW14	0.105207	0.595426	-27.9015	58.9988	74.1134	14.9189	2.03486	8	16	t-test	S
YNL190W	YNL190W	0.0647109	0.500373	-27.7389	64.0347	78.2696	12.607	1.94461	8	16	t-test	S
YDR378C	LSM6	0.0086309	0.163987	-27.7216	10.7284	32.7922	7.04774	5.23513	8	16	t-test	S
YMR087W	YMR087W	0.0910606	0.573089	-27.4967	63.1432	77.3027	14.0168	1.16225	8	16	t-test	S
YIL094C	LYS12	0.00469891	0.114774	-27.3799	2.6796	25.6364	2.6796	6.87264	8	16	t-test	S
YER055C	HIS1	0.00416098	0.104643	-27.3743	0	23.3463	0	6.91621	8	16	t-test	S
YOL012C	HTZ1	0.0162053	0.237493	-27.3306	11.7108	33.2966	7.70986	5.7636	8	16	t-test	S
YPL139C	UME1	0.0999153	0.587855	-27.3163	64.7503	78.5194	14.3612	1.63757	8	16	t-test	S
YNL130C	CPT1	0.119459	0.608571	-27.0706	69.2872	82.1792	15.2212	1.47017	8	16	t-test	S
YMR202W	ERG2	0.0359005	0.375077	-26.8627	13.1086	34.0896	8.62842	6.93866	8	16	t-test	S
YBR104W	YMC2	0.134776	0.616794	-26.8234	69.9758	82.5557	15.7989	1.78729	8	16	t-test	S
YPL244C	HUT1	0.116911	0.608571	-26.7436	67.4988	80.3751	14.9237	1.26661	8	16	t-test	S
YJR108W	ABM1	0.134129	0.616794	-26.6974	66.1733	79.2052	15.7221	1.36483	8	16	t-test	S
YMR261C	TPS3	0.110735	0.602294	-26.4613	65.2604	78.2253	14.4827	0.877216	8	16	t-test	S
YPL088W	YPL088W	0.110399	0.602294	-26.4394	63.7882	76.9511	14.4109	1.68238	8	16	t-test	S
YKR082W	NUP133	0.120395	0.608571	-26.4189	50.7255	65.793	14.9385	0.476235	8	16	t-test	S
YJL029C	VPS53	0.000582626	0.0287563	-26.4025	0	22.5175	0	5.18798	8	16	t-test	S
YOR299W	BUD7	0.0488515	0.445368	-26.3837	62.2135	75.5605	11.0821	0.362638	8	16	t-test	S
YOL029C	YOL029C	0.132741	0.616794	-26.1349	68.313	80.5504	15.3418	1.03102	8	16	t-test	S
YLR448W	RPL6B	0.0624976	0.49151	-26.1053	40.0529	56.4233	11.7804	0.968217	8	16	t-test	S
YNL279W	PRM1	0.126208	0.612713	-26.0687	67.1678	79.5171	14.9916	1.14145	8	16	t-test	S
YNL165W	YNL165W	0.123372	0.612381	-26.0254	67.1247	79.4435	14.8368	1.06825	8	16	t-test	S
YMR154C	RIM13	0.119563	0.608571	-25.9404	61.306	74.4085	14.6011	1.22682	8	16	t-test	S
YDR392W	SPT3	0.00411517	0.10456	-25.8215	42.2702	58.0723	6.23424	0.970091	8	16	t-test	S
YBR171W	SEC66	0.196368	0.678363	-25.8168	77.9504	88.4983	17.9823	2.08514	8	16	t-test	S
YDL013W	HEX3	0.0171153	0.247451	-25.5628	4.32632	25.4911	4.32632	7.54961	8	16	t-test	S
YLR346C	YLR346C	0.12761	0.613749	-25.5622	67.0051	78.9464	14.7258	1.72952	8	16	t-test	S
YMR316C-A	YMR316C-A	0.151871	0.638096	-25.4243	71.6028	82.75	15.7795	1.18447	8	16	t-test	S
YIR034C	LYS1	0.0116656	0.200379	-25.4101	0	21.6711	0	7.54889	8	16	t-test	S
YOL152W	FRE7	0.121556	0.611739	-25.3687	65.2109	77.2513	14.3721	1.18123	8	16	t-test	S
YMR307W	GAS1	0.0770063	0.540875	-25.3378	23.355	41.5279	11.759	4.33211	8	16	t-test	S
YNL072W	RNH201	0.16091	0.640876	-25.2894	73.031	83.853	16.1116	0.909485	8	16	t-test	S
YOR275C	RIM20	0.0968521	0.580011	-25.2756	59.5744	72.3647	13.1691	0.999444	8	16	t-test	S
YNL107W	YAF9	0.123	0.612289	-25.2534	62.5128	74.8518	14.3786	1.05969	8	16	t-test	S
YKL001C	MET14	0.144881	0.628675	-25.246	69.5634	80.8587	15.3822	0.509885	8	16	t-test	S
YLR080W	EMP46	0.127013	0.612801	-25.1082	65.4663	77.247	14.4857	0.875271	8	16	t-test	S
YPL079W	RPL21B	0.058029	0.484408	-25.0951	49.9182	63.9754	11.0592	1.3208	8	16	t-test	S
YGR101W	PCP1	8.47127e-06	0.00125433	-24.742	0	21.1013	0	3.19833	8	16	t-test	S
YHR025W	THR1	0.00599015	0.134669	-24.7354	0	21.0957	0	6.59683	8	16	t-test	S
YLR114C	AVL9	0.248839	0.699958	-24.5363	54.3607	67.2877	19.2319	3.45687	8	16	t-test	S
YNL097C	PHO23	0.0882271	0.56793	-24.502	68.6569	79.451	12.2775	2.13461	8	16	t-test	S
YLR055C	SPT8	0.0186945	0.260631	-24.488	53.1053	66.1758	8.04903	1.01276	8	16	t-test	S
YNL115C	YNL115C	0.171266	0.65545	-24.4468	71.7862	82.0728	15.9977	1.31233	8	16	t-test	S
YNL325C	FIG4	0.0634073	0.495413	-24.4288	67.2243	78.1668	11.0537	1.37184	8	16	t-test	S
YKL069W	YKL069W	0.11433	0.607591	-24.2938	44.6701	58.8163	13.4534	0.905585	8	16	t-test	S
YKL177W	YKL177W	0.175146	0.658658	-24.2662	72.5327	82.5554	16.0757	0.64661	8	16	t-test	S
YMR186W	HSC82	0.192847	0.673547	-24.2428	64.7436	75.8924	16.7787	1.41891	8	16	t-test	S
YLR451W	LEU3	0.0895522	0.569685	-24.1352	67.8451	78.4458	12.2391	0.851053	8	16	t-test	S
YNL275W	BOR1	0.241926	0.699958	-24.1226	59.3137	71.1591	17.5346	7.13768	8	16	t-test	S
YMR269W	TMA23	0.0672439	0.507461	-23.9779	42.4463	56.6502	11.0724	0.738744	8	16	t-test	S
YKL184W	SPE1	0.0046159	0.113912	-23.945	0	20.4216	0	6.14179	8	16	t-test	S
YKL213C	DOA1	0.191585	0.673211	-23.6579	54.9386	67.0314	16.343	1.01022	8	16	t-test	S
YOR296W	YOR296W	0.167777	0.649146	-23.5323	69.7207	79.5313	15.2626	1.1325	8	16	t-test	S
YER124C	DSE1	0.184922	0.667369	-23.4357	72.5799	81.8874	15.9092	1.09253	8	16	t-test	S
YMR004W	MVP1	0.136538	0.618005	-23.3028	62.8045	73.4369	13.8121	1.36682	8	16	t-test	S
YML041C	VPS71	0.0905935	0.572071	-23.047	51.5485	63.6192	11.7383	0.685876	8	16	t-test	S
YNR050C	LYS9	0.00503709	0.119499	-22.9749	0	19.5943	0	5.96943	8	16	t-test	S
YMR302C	YME2	0.201138	0.686514	-22.8253	73.4953	82.1475	16.1381	1.25969	8	16	t-test	S
YML117W-A	YML117W-A	0.258225	0.701339	-22.7688	68.4441	77.7914	18.4592	1.33901	8	16	t-test	S
YMR295C	YMR295C	0.208555	0.692299	-22.5857	70.3914	79.2959	16.2808	1.00226	8	16	t-test	S
YCR081W	SRB8	0.0317422	0.350388	-22.4825	16.3395	33.1095	6.79345	5.92104	8	16	t-test	S
YPL186C	UIP4	0.191493	0.673211	-22.4278	70.4165	79.1827	15.4864	1.02191	8	16	t-test	S
YBR073W	RDH54	0.23398	0.697872	-22.4214	72.7234	81.1447	17.13	1.83615	8	16	t-test	S
YGR183C	QCR9	0.119794	0.608571	-22.3949	57.6815	68.2935	12.6261	0.819339	8	16	t-test	S
YBL088C	TEL1	0.0180293	0.252999	-22.3063	74.1217	82.2391	7.25205	2.20306	8	16	t-test	S
YLR061W	RPL22A	0.0470255	0.435188	-22.2048	5.11815	23.3025	5.11815	7.85205	8	16	t-test	S
YNL223W	ATG4	0.180313	0.663192	-22.1737	64.5323	73.9475	14.7861	2.07546	8	16	t-test	S
YOR317W	FAA1	0.118715	0.608571	-22.166	66.4465	75.5736	12.4511	0.866846	8	16	t-test	S
YOR297C	TIM18	0.185104	0.667369	-22.1518	33.7581	47.6831	13.2814	7.3519	8	16	t-test	S
YNL069C	RPL16B	0.112334	0.603534	-22.1191	57.5522	67.948	12.1184	1.61902	8	16	t-test	S
YPL041C	YPL041C	0.180357	0.663192	-22.1044	67.4646	76.3893	14.8028	1.41502	8	16	t-test	S
YGL127C	SOH1	0.0482693	0.441937	-22.053	28.1867	42.8472	8.65916	4.30714	8	16	t-test	S
YKR020W	VPS51	0.106051	0.595426	-21.6613	42.8936	55.056	11.6598	0.899464	8	16	t-test	S
YCR028C-A	RIM1	0.027407	0.325848	-21.6054	48.7616	60.0128	7.76552	1.56442	8	16	t-test	S
YMR244C-A	YMR244C-A	0.220369	0.69561	-21.5204	67.9124	76.2733	15.9253	1.59473	8	16	t-test	S
YKR035C	YKR035C	0.193784	0.675414	-21.5112	61.4641	70.7659	14.9216	1.29099	8	16	t-test	S
YOR304W	ISW2	0.154498	0.640876	-21.4477	67.9544	76.247	13.3466	1.82648	8	16	t-test	S
YKR065C	PAM17	0.0790038	0.545406	-21.4021	58.0788	67.7857	10.4129	0.443442	8	16	t-test	S
YOL108C	INO4	0.0223783	0.290821	-21.2963	0	18.1627	0	7.13403	8	16	t-test	S
YLR192C	HCR1	0.14437	0.628675	-21.1615	32.0477	45.3797	12.1352	4.79797	8	16	t-test	S
YDL077C	VAM6	0.229738	0.697603	-21.096	38.276	50.6357	16.0044	1.06216	8	16	t-test	S
YBR115C	LYS2	0.00140421	0.0510988	-21.047	0	17.95	0	5.11749	16	32	t-test	S
YBR121C	GRS1	0.263425	0.702161	-21.0341	74.3722	81.3677	17.2154	1.78687	8	16	t-test	S
YBR048W	RPS11B	0.132124	0.616794	-20.8944	53.7609	63.6702	12.2339	0.995284	8	16	t-test	S
YKL113C	RAD27	0.189912	0.672347	-20.8322	48.6317	59.2426	14.2711	1.69472	8	16	t-test	S
YPR023C	EAF3	0.120331	0.608571	-20.7702	69.2274	76.7548	11.7377	0.551303	8	16	t-test	S
YOR364W	YOR364W	0.130384	0.616794	-20.687	67.6776	75.3622	12.0365	1.17622	8	16	t-test	S
YDR074W	TPS2	0.156062	0.640876	-20.6711	55.3359	64.823	12.8807	2.10927	8	16	t-test	S
YMR253C	YMR253C	0.0588373	0.484786	-20.6663	69.089	76.5483	9.1284	1.40172	8	16	t-test	S
YKR035W-A	DID2	0.245287	0.699958	-20.6498	64.5285	72.6447	16.2307	1.39376	8	16	t-test	S
YDL033C	SLM3	0.0289426	0.334666	-20.5771	12.6486	28.3367	6.19019	5.2204	8	16	t-test	S
YDR241W	BUD26	0.211379	0.692299	-20.5566	65.5276	73.4173	14.6265	3.30913	8	16	t-test	S
YER066W	YER066W	0.235232	0.697872	-20.5386	71.6535	78.6264	15.7983	0.812318	8	16	t-test	S
YNL301C	RPL18B	0.127752	0.613749	-20.5026	71.9275	78.8294	11.8236	1.2913	8	16	t-test	S
YBR175W	SWD3	0.0497457	0.448347	-20.4399	12.2999	27.9223	6.53506	6.23053	8	16	t-test	S
YNL205C	YNL205C	0.14975	0.634148	-20.3531	69.0988	76.2894	12.5598	0.869988	8	16	t-test	S
YKL037W	YKL037W	0.0217165	0.286045	-20.352	64.5658	72.4225	6.92692	0.947084	8	16	t-test	S
