R package version: 0.0-30
Summary type: mean
Test type: t-test
x-axis treatment: 37
x-axis medium: SDM_rhk_CTGN
x-axis screen ID: QFA0141
x-axis screen name: Addinall et al. (2011) 37C ura3
x-axis libraries: SDLV2_384_SDLV3_384
x-axis client: DAL
x-axis user: SGA
x-axis date: 2010/01/18
x-axis PI: DAL
x-axis condition: SDM_rhk_CTGN
x-axis inoculation type: DIL
x-axis fitness definition: MDRMDP
y-axis treatment: 37_5
y-axis medium: SDM_rhk_CTGN
y-axis screen ID: QFA0139
y-axis screen name: Addinall et al. (2011) 37.5C yku70
y-axis libraries: SDLV2_384_SDLV3_384
y-axis client: DAL
y-axis user: SGA
y-axis date: 2009/08/28
y-axis PI: DAL
y-axis condition: SDM_rhk_CTGN
y-axis inoculation type: DIL
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YML117W-A	YML117W-A	0.161006	0.6268	-36.4656	58.2623	131.017	23.1394	4.53667	8	8	t-test	E
YBL031W	SHE1	0.0742773	0.525608	-36.3188	49.1169	118.165	17.0587	6.75755	8	8	t-test	E
YDR043C	NRG1	0.0269486	0.410865	-36.3076	0	50.2165	0	18.0055	8	8	t-test	E
YNL023C	FAP1	0.0194924	0.373663	-36.2765	54.8515	126.038	12.0014	5.3227	8	8	t-test	E
YPL004C	LSP1	0.105155	0.567101	-36.2638	63.369	137.801	19.4371	3.1306	8	8	t-test	E
YBR272C	HSM3	0.0863228	0.542132	-36.2458	43.1452	109.805	18.0954	3.79129	8	8	t-test	E
YNL291C	MID1	0.0428722	0.470626	-36.1734	46.1121	113.808	14.547	5.10269	8	8	t-test	E
YCR033W	SNT1	0.0962476	0.56065	-35.924	49.5036	118.154	18.6131	4.0059	8	8	t-test	E
YOL081W	IRA2	0.0902611	0.551325	-35.9183	16.7962	72.9087	16.7962	13.3409	8	8	t-test	E
YBR227C	MCX1	0.0735736	0.522991	-35.806	55.8903	126.824	16.9035	4.82068	8	8	t-test	E
YGR229C	SMI1	0.10808	0.572955	-35.7759	15.3398	70.6975	15.3398	19.4916	8	8	t-test	E
YNL231C	PDR16	0.0420691	0.470626	-35.7463	56.91	128.152	14.3	5.07301	8	8	t-test	E
YOR123C	LEO1	0.0787752	0.534377	-35.6088	15.0871	70.1169	15.0871	15.1354	8	8	t-test	E
YPR013C	CMR3	0.00614718	0.211168	-35.5007	59.553	131.468	9.32232	4.35791	8	8	t-test	E
YJR044C	VPS55	0.007668	0.242106	-35.4628	58.8857	130.492	9.61967	1.67109	8	8	t-test	E
YIL116W	HIS5	0.0534436	0.494839	-35.2783	0	48.793	0	21.0371	8	8	t-test	E
YNL141W	AAH1	0.00541431	0.202166	-35.2223	38.6622	102.189	9.03207	5.38817	8	8	t-test	E
YBR093C	PHO5	0.0156378	0.344446	-35.2081	34.2386	96.0507	11.0869	5.4404	8	8	t-test	E
YNL325C	FIG4	0.0278765	0.414145	-35.0254	51.8274	120.125	12.6408	3.94992	8	8	t-test	E
YPR125W	YLH47	0.0367204	0.450279	-34.9773	9.99898	62.2061	4.98907	18.4625	8	8	t-test	E
YEL060C	PRB1	0.270554	0.704523	-34.929	57.6732	128.077	29.1339	3.32898	8	8	t-test	E
YPL102C	YPL102C	0.251124	0.693331	-34.8839	55.4118	124.887	10.8748	36.4473	8	8	t-test	E
YKL212W	SAC1	0.0993948	0.567101	-34.7263	4.80978	54.6818	4.80978	24.8981	8	8	t-test	E
