R package version: 0.0-12
Summary type: mean
Test type: t-test
Control treatment: 37C
Control medium: SDM_rhk_CTGN
Control screen ID: QFA0028
Control screen name: Addinall et al. (2011) ura3D
Control libraries: SDLV2_384_SDLV3_384
Control client: DAL
Control user: SGA
Control date: 2010/01/18
Query treatment: 37C
Query medium: SDM_rhk_CTGN
Query screen ID: QFA0035
Query screen name: Addinall et al. (2011) yku70D
Query libraries: SDLV2_384_SDLV3_384
Query client: DAL
Query user: SGA
Query date: 2009/08/28 
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YMR291W	YMR291W	0.00193745	0.063507	-82.262	20.8852	132.852	17.1456	1.75822	8	16	t-test	E
YGL016W	KAP122	3.65661e-07	6.54229e-05	-82.0563	7.96015	115.94	5.2159	1.73419	8	16	t-test	E
YBL027W	RPL19B	0.000109683	0.00798272	-79.8663	11.0623	117.114	11.0623	4.01159	8	16	t-test	E
YMR284W	YKU70	6.77814e-13	2.64594e-10	-79.8538	0	102.85	0	4.6263	8	16	t-test	E
YPR119W	CLB2	4.82158e-28	2.07039e-24	-79.4765	17.6659	125.118	3.82036	0.602948	56	112	t-test	E
YMR278W	YMR278W	0.00217765	0.0677595	-78.4716	25.0419	133.323	16.727	2.10374	8	16	t-test	E
YCR095C	OCA4	4.82236e-08	1.04705e-05	-78.455	28.9986	138.398	5.12263	3.2332	8	16	t-test	E
YNR024W	YNR024W	0.000279955	0.0176783	-77.7383	25.8291	133.393	11.7069	1.3734	8	16	t-test	E
YDR025W	RPS11A	1.13742e-06	0.000162802	-77.6832	13.9212	117.985	5.54393	1.56991	8	16	t-test	E
YMR216C	SKY1	0.000640886	0.0313728	-76.8322	24.4487	130.448	13.3659	2.51812	8	16	t-test	E
YFR025C	HIS2	1.13351e-08	2.70405e-06	-76.1905	3.1495	102.188	3.1495	9.625	8	16	t-test	E
YLR233C	EST1	7.9847e-24	1.71432e-20	-75.4599	25.2123	129.664	4.4285	0.724758	56	112	t-test	E
YNL265C	IST1	8.15457e-06	0.000921467	-75.3012	0	96.9865	0	14.6511	8	16	t-test	E
YCR071C	IMG2	1.97684e-09	5.65902e-07	-72.1552	0	92.9345	0	7.31569	8	16	t-test	E
YNR025C	YNR025C	7.1265e-05	0.00577381	-71.1853	22.8297	121.09	8.66146	1.08488	8	16	t-test	E
YDR067C	OCA6	1.7099e-07	3.33742e-05	-70.0368	27.3195	125.393	4.56249	2.15966	8	16	t-test	E
YNL259C	ATX1	0.000531262	0.0281635	-69.2817	12.6866	105.574	12.6866	11.571	8	16	t-test	E
YMR279C	YMR279C	0.0162893	0.188259	-68.8103	33.4444	131.702	21.8946	1.79503	8	16	t-test	E
YOR069W	VPS5	1.69594e-06	0.000234916	-68.7553	8.01819	98.8828	5.53329	2.13894	8	16	t-test	E
YCR034W	FEN1	4.54192e-07	7.8012e-05	-67.8354	26.2197	121.141	6.12686	4.96999	8	16	t-test	E
YBL025W	RRN10	0.000235592	0.015099	-66.2073	6.25372	93.3284	6.25372	17.3366	8	16	t-test	E
YNL081C	SWS2	9.56309e-05	0.00707999	-65.4802	13.9842	102.349	9.27483	4.53001	8	16	t-test	E
YJL071W	ARG2	8.0188e-06	0.000921467	-64.9492	0	83.6534	0	12.6184	8	16	t-test	E
YDR120C	TRM1	5.05795e-07	8.3534e-05	-64.5862	8.38575	93.9865	5.52398	3.76542	8	16	t-test	E
YEL064C	AVT2	0.000188254	0.0124364	-64.2341	0	82.7323	0	16.8462	8	16	t-test	E
YNL032W	SIW14	0.00613872	0.123176	-63.2967	38.7002	131.37	16.3801	1.44814	8	16	t-test	E
YMR280C	CAT8	0.0251511	0.224267	-62.9439	44.4266	138.291	22.1885	2.45899	8	16	t-test	E
YHR077C	NMD2	9.76851e-20	6.99099e-17	-62.5656	33.2184	123.368	4.51098	0.755488	56	112	t-test	E
YDR372C	VPS74	0.000530199	0.0281635	-62.0904	19.4283	104.995	11.3451	10.5721	8	16	t-test	E
YDR431W	YDR431W	0.00253428	0.0733711	-61.996	24.1177	110.913	14.0864	7.43283	8	16	t-test	E
YDR024W	FYV1	0.00045086	0.0258523	-61.6302	33.8114	122.927	10.527	3.9937	8	16	t-test	E
YGR229C	SMI1	3.6034e-06	0.000468879	-61.5939	0	79.3318	0	11.1679	8	16	t-test	E
YGR072W	UPF3	0.00193372	0.063507	-60.6487	32.8212	120.388	12.7518	2.67926	8	16	t-test	E
YBR095C	RXT2	2.14797e-09	5.76461e-07	-60.5212	14.9329	97.1834	5.67781	6.91407	16	32	t-test	E
YBL047C	EDE1	0.00179621	0.0617033	-60.5107	30.7865	117.589	12.4246	0.934738	8	16	t-test	E
YLR015W	BRE2	1.00796e-06	0.000154578	-60.2247	5.78857	85.0239	5.78857	8.58513	8	16	t-test	E
YBR036C	CSG2	8.2567e-05	0.00643873	-59.9731	0	77.2442	0	14.4657	8	16	t-test	E
YLR449W	FPR4	0.00887679	0.149231	-59.9695	39.0694	127.56	16.7474	2.25765	8	16	t-test	E
YPR060C	ARO7	1.07662e-06	0.000159414	-59.528	17.8675	99.6839	5.32121	3.33075	8	16	t-test	E
YMR292W	GOT1	0.0260614	0.22562	-59.3218	37.0595	124.137	21.0947	3.1474	8	16	t-test	E
YEL061C	CIN8	4.77654e-05	0.00427302	-58.6539	7.52131	85.2324	7.52131	11.1803	8	16	t-test	E
YOR008C	SLG1	0.00192203	0.063507	-58.2457	27.7521	110.764	12.2618	2.83542	8	16	t-test	E
YKL037W	YKL037W	0.00247849	0.0728948	-58.1421	39.0378	125.166	12.7203	2.06602	8	16	t-test	E
YNL281W	HCH1	0.0244479	0.222135	-58.0383	42.6991	129.748	20.3192	3.43161	8	16	t-test	E
YNL241C	ZWF1	0.000810131	0.037464	-57.7493	14.4759	93.0246	11.1803	7.20424	8	16	t-test	E
YNL278W	CAF120	0.016707	0.189287	-57.4789	35.4632	119.708	18.3931	8.27754	8	16	t-test	E
YLR085C	ARP6	1.52366e-05	0.00155776	-57.3112	19.1468	98.4765	6.0633	2.21692	8	16	t-test	E
YEL060C	PRB1	0.0206528	0.207689	-56.9564	44.6363	130.849	19.152	2.5188	8	16	t-test	E
YEL062W	NPR2	0.00238938	0.0707585	-56.9445	14.9758	92.6321	11.8451	14.0826	8	16	t-test	E
YMR272C	SCS7	0.0162917	0.188259	-56.6647	36.0166	119.372	18.0541	3.48367	8	16	t-test	E
YBR034C	HMT1	0.00153554	0.0563556	-56.1547	46.5031	132.221	11.4442	3.20058	8	16	t-test	E
YLR055C	SPT8	9.12953e-05	0.00687758	-55.9652	28.7424	109.102	7.44863	2.3891	8	16	t-test	E
YIR023W	DAL81	0.000452817	0.0258523	-55.7028	13.5921	89.2505	9.29992	12.0489	8	16	t-test	E
YMR276W	DSK2	0.0360688	0.262063	-55.5673	47.4762	132.718	21.4652	2.59945	8	16	t-test	E
YER176W	ECM32	0.0145737	0.178798	-55.2326	46.5385	131.079	17.1549	2.53721	8	16	t-test	E
YDR162C	NBP2	0.000821044	0.037464	-54.7321	0	70.4939	0	16.9046	8	16	t-test	E
YML117W-A	YML117W-A	0.0106001	0.157309	-54.6844	46.8878	130.823	15.8751	3.0921	8	16	t-test	E
YDR486C	VPS60	0.00510137	0.110077	-54.3608	32.3982	111.744	13.6283	11.0156	8	16	t-test	E
YAL056W	GPB2	0.00329213	0.0846726	-53.9523	45.507	128.102	12.5869	3.89994	8	16	t-test	E
YLR386W	VAC14	0.000382704	0.0225813	-53.9234	28.5825	106.266	8.54421	1.02663	8	16	t-test	E
YKR010C	TOF2	0.00915959	0.149231	-53.6239	49.1427	132.361	15.0769	2.17008	8	16	t-test	E
YJR118C	ILM1	8.39704e-05	0.00643873	-53.5526	10.5352	82.5438	7.74552	9.42466	8	16	t-test	E
YOR123C	LEO1	5.561e-06	0.000682255	-53.413	0	68.7949	0	10.0516	8	16	t-test	E
YMR080C	NAM7	0.00973982	0.15036	-53.3297	46.4941	128.571	15.1695	1.44521	8	16	t-test	E
YER161C	SPT2	0.002941	0.0794254	-53.0858	33.3222	111.292	12.063	11.105	8	16	t-test	E
YEL063C	CAN1	0.00158262	0.0572287	-53.0554	0	68.3343	0	17.7616	8	16	t-test	E
YNL273W	TOF1	0.00231537	0.0695258	-53.0223	16.5147	89.5623	10.8183	13.4462	8	16	t-test	E
YOL061W	PRS5	0.00031924	0.0197097	-53.0108	51.0156	133.984	8.49273	2.77306	8	16	t-test	E
YGL163C	RAD54	5.09796e-06	0.000643842	-52.9457	28.0018	104.259	5.31816	2.81088	8	16	t-test	E
YML107C	PML39	0.000841039	0.037619	-52.7147	46.2792	127.502	9.6361	2.12774	8	16	t-test	E
YMR179W	SPT21	0.000573409	0.0293121	-52.4847	29.946	106.169	8.9168	1.33072	8	16	t-test	E
YNL266W	YNL266W	0.0214261	0.210526	-52.4263	15.5898	87.6035	15.5898	17.5563	8	16	t-test	E
YOR054C	VHS3	0.000650251	0.0313728	-52.3299	26.9062	102.055	9.52034	10.5116	8	16	t-test	E
YHR031C	RRM3	0.00558019	0.115392	-51.9985	38.2647	116.257	13.3335	3.72382	8	16	t-test	E
YDR392W	SPT3	1.07906e-05	0.00115837	-51.9206	12.4201	82.8696	6.08362	8.4108	8	16	t-test	E
YOL081W	IRA2	9.82041e-07	0.000154578	-51.7191	3.17437	70.7017	3.17437	8.73391	8	16	t-test	E
YOR132W	VPS17	0.00594592	0.120433	-51.1659	34.0786	109.793	13.1671	1.47706	8	16	t-test	E
YOR189W	IES4	0.0085968	0.146487	-51.0424	43.4093	121.652	14.1644	2.03832	8	16	t-test	E
YER095W	RAD51	5.97984e-06	0.000713262	-50.757	13.9055	83.2841	5.52674	8.22735	8	16	t-test	E
YBR187W	GDT1	0.000767649	0.0362229	-50.4244	45.5926	123.668	9.06975	1.93581	8	16	t-test	E
YMR274C	RCE1	0.105275	0.388748	-50.2133	55.2674	135.857	26.9818	2.10559	8	16	t-test	E
YGL154C	LYS5	7.01471e-05	0.00577381	-50.2107	0	64.6704	0	11.9184	8	16	t-test	E
YDR075W	PPH3	0.0196522	0.202077	-50.2014	45.0757	122.715	16.6951	4.86222	8	16	t-test	E
YBR114W	RAD16	0.00362499	0.0894909	-50.0408	49.0447	127.62	11.7305	1.77092	8	16	t-test	E
YBL031W	SHE1	0.00212236	0.0670105	-49.8917	42.0258	118.388	10.9116	4.51142	8	16	t-test	E
YLR021W	IRC25	0.00252318	0.0733711	-49.8751	14.6094	83.0547	11.3161	8.50286	8	16	t-test	E
YJR075W	HOC1	0.00364639	0.0894909	-49.3995	41.4073	116.957	11.7828	4.19471	8	16	t-test	E
YAL023C	PMT2	0.00226356	0.0689344	-49.2851	35.9095	109.729	10.5994	1.61381	8	16	t-test	E
YDL190C	UFD2	0.00407001	0.0949816	-48.9223	45.4123	121.501	11.7818	2.69296	8	16	t-test	E
YCL060C	:::MRC1	0.0023038	0.0695258	-48.8746	30.0997	101.717	10.6505	2.7449	8	16	t-test	E
YOR068C	VAM10	0.000180342	0.0122919	-48.7125	11.6027	77.6849	5.84575	11.7447	8	16	t-test	E
YML013C-A	YML013C-A	0.00400751	0.0945509	-48.6634	21.4039	90.2452	11.9001	7.90981	8	16	t-test	E
YNL255C	GIS2	0.0504467	0.286532	-48.6441	47.7022	124.092	20.5062	5.81595	8	16	t-test	E
YIL040W	APQ12	0.00141338	0.0549307	-48.4401	2.99456	66.2469	2.99456	15.8767	8	16	t-test	E
YML013W	SEL1	0.0254523	0.225345	-48.09	40.4274	114.009	16.9873	4.7924	8	16	t-test	E
YDR207C	UME6	6.7419e-05	0.00567642	-48.07	0	61.9133	0	11.3661	8	16	t-test	E
YJR109C	CPA2	1.35593e-07	2.77256e-05	-47.7885	0	61.5507	0	9.07581	16	32	t-test	E
YDR290W	:::RTT103	0.0139616	0.176847	-47.4944	25.6007	94.145	14.5939	7.7246	8	16	t-test	E
YNL201C	PSY2	0.0325899	0.249894	-46.9986	34.8179	105.378	17.2079	10.4366	8	16	t-test	E
YDL219W	DTD1	0.000559039	0.0289219	-46.6401	55.0413	130.964	7.98308	1.80178	8	16	t-test	E
YKR035C	YKR035C	0.0177876	0.194664	-46.6076	30.7187	99.5948	15.1088	6.93639	8	16	t-test	E
YMR273C	ZDS1	0.0390211	0.263869	-46.4663	61.7081	139.327	18.3279	2.38173	8	16	t-test	E
YDR310C	SUM1	0.00680767	0.128819	-46.4085	28.0219	95.8649	12.4388	7.1871	8	16	t-test	E
YBR090C-A	YBR090C-A	0.0108421	0.158353	-46.206	41.2539	112.647	13.5169	4.02427	8	16	t-test	E
YBR150C	TBS1	0.0085564	0.146487	-46.1787	55.1925	130.564	12.8635	3.47244	8	16	t-test	E
YBR227C	MCX1	0.00775755	0.13822	-45.9798	53.2374	127.79	12.5415	2.95986	8	16	t-test	E
YBR103W	SIF2	0.00748537	0.136196	-45.8982	45.8785	118.207	12.3752	1.57742	8	16	t-test	E
YLR361C	DCR2	0.00471001	0.104251	-45.6755	53.9538	128.321	11.3327	2.99137	8	16	t-test	E
YDR388W	RVS167	0.00146323	0.0552061	-45.6613	13.1297	75.7218	9.13211	10.0749	8	16	t-test	E
YBR073W	RDH54	0.0122087	0.166608	-45.2768	55.2507	129.478	13.5839	4.57815	8	16	t-test	E
YML026C	RPS18B	0.0364544	0.262726	-45.13	38.0663	107.155	17.4858	1.60439	8	16	t-test	E
YNL056W	OCA2	0.0231689	0.218653	-44.9486	34.0749	101.781	15.3983	7.68956	8	16	t-test	E
YGL043W	DST1	0.000612847	0.0305996	-44.9063	23.7995	88.4919	8.42059	6.55037	8	16	t-test	E
YOR302W	YOR302W	0.000750656	0.0358147	-44.8921	0	57.8201	0	13.7194	8	16	t-test	E
YBR194W	SOY1	0.000859509	0.0380488	-44.8001	10.7955	71.606	8.42619	9.23681	8	16	t-test	E
YBR078W	ECM33	0.000137971	0.00955562	-44.7208	8.98183	69.1679	6.09178	9.64932	8	16	t-test	E
YMR164C	MSS11	0.0373063	0.263669	-44.6664	58.9826	133.498	17.4135	1.47503	8	16	t-test	E
YPL087W	YDC1	0.0281549	0.234752	-44.6048	51.0986	123.264	16.1643	3.04957	8	16	t-test	E
YLR448W	RPL6B	0.00445805	0.0997915	-44.4998	34.5109	101.764	10.847	1.63285	8	16	t-test	E
YMR271C	URA10	0.093797	0.370834	-44.3167	59.9755	134.326	22.8385	2.33403	8	16	t-test	E
YHL029C	OCA5	3.07231e-05	0.00293166	-44.2061	26.3395	90.8614	4.56524	9.16802	8	16	t-test	E
YGL063W	PUS2	0.0165657	0.188851	-44.1942	59.2483	133.232	14.1204	1.62044	8	16	t-test	E
YGL244W	RTF1	0.000227575	0.0148062	-43.9565	0	56.6152	0	11.7606	8	16	t-test	E
YDR034C	LYS14	8.98971e-20	6.99099e-17	-43.9477	2.36296	59.6472	1.88944	4.8171	56	112	t-test	E
YER056C	FCY2	0.0259802	0.22562	-43.6605	58.4407	131.504	15.5139	2.00944	8	16	t-test	E
YDR076W	RAD55	0.000514512	0.027966	-43.6415	34.9026	101.163	7.59149	2.82356	8	16	t-test	E
YNL099C	OCA1	0.0483749	0.281983	-43.4034	42.2477	110.317	17.4235	11.1556	8	16	t-test	E
YOL086C	ADH1	0.0063487	0.124481	-43.2901	55.7531	127.566	11.3006	1.6498	8	16	t-test	E
YPL100W	ATG21	0.0617412	0.312638	-43.109	49.6318	119.448	19.3968	1.46356	8	16	t-test	E
YLR061W	RPL22A	0.00082885	0.037464	-42.7851	0	55.1064	0	13.2295	8	16	t-test	E
YNL274C	YNL274C	0.0737441	0.343074	-42.6871	60.9303	133.457	20.2886	2.41559	8	16	t-test	E
YJL169W	YJL169W	0.0398532	0.265317	-42.6588	46.0906	114.308	16.9057	3.28022	8	16	t-test	E
YDR074W	TPS2	0.00279559	0.0762632	-42.5637	12.0721	70.3699	6.04258	14.2309	8	16	t-test	E
YDL062W	YDL062W	0.0537212	0.294986	-42.0174	46.2133	113.64	18.1282	2.04094	8	16	t-test	E
YMR039C	SUB1	0.0294524	0.240434	-41.7839	47.2811	114.714	15.3174	2.15441	8	16	t-test	E
YGR055W	MUP1	0.0363285	0.262726	-41.7436	41.8998	107.731	16.137	3.41245	8	16	t-test	E
YAL026C	DRS2	0.00261717	0.0744248	-40.9602	33.0911	95.3767	8.7808	9.83082	8	16	t-test	E
YHL007C	STE20	0.0185056	0.195879	-40.8267	15.4746	72.5151	10.9772	14.8197	8	16	t-test	E
YBL104C	YBL104C	0.00975311	0.15036	-40.7441	53.656	121.586	11.6933	4.85153	8	16	t-test	E
YJL053W	PEP8	0.0135563	0.176847	-40.6544	31.319	92.7003	12.3973	6.92176	8	16	t-test	E
YGL167C	PMR1	2.42229e-05	0.00236393	-40.5402	4.26317	57.7059	4.26317	8.12959	8	16	t-test	E
YML001W	YPT7	0.0181093	0.194664	-40.4909	36.5846	99.2719	13.2052	1.71445	8	16	t-test	E
YDR004W	RAD57	0.00109637	0.0448362	-40.4077	35.5262	97.8014	7.90614	2.97224	8	16	t-test	E
YKR091W	SRL3	0.0411542	0.267299	-40.3551	66.7772	137.984	16.132	3.11157	8	16	t-test	E
YLR114C	AVL9	0.0604181	0.309541	-40.3334	51.1659	117.849	17.932	4.69084	8	16	t-test	E
YLR343W	GAS2	0.0507095	0.287265	-40.2421	63.14	133.154	17.06	2.73209	8	16	t-test	E
YDR090C	YDR090C	0.101328	0.385024	-40.1813	42.1557	106.048	20.3458	11.5054	8	16	t-test	E
YMR155W	YMR155W	0.0419564	0.267633	-39.9124	62.4444	131.834	16.0608	1.54509	8	16	t-test	E
YOL032W	OPI10	0.0562837	0.298345	-39.9041	52.2424	118.683	17.4477	2.30496	8	16	t-test	E
YBL089W	AVT5	0.0148981	0.180204	-39.794	46.14	110.681	12.4175	1.64682	8	16	t-test	E
YPL004C	LSP1	0.0877872	0.366492	-39.7072	67.0197	137.462	20.0014	2.00009	8	16	t-test	E
YOR220W	WSP1	0.0375111	0.263669	-39.5198	61.845	130.556	15.4161	2.69645	8	16	t-test	E
YEL033W	MTC7	0.00148216	0.0553425	-39.5066	10.826	64.8275	5.46213	12.0825	8	16	t-test	E
YHL033C	RPL8A	0.0114973	0.161566	-39.2966	46.3593	110.323	11.6195	2.80054	8	16	t-test	E
YDL077C	VAM6	0.000543425	0.0284569	-39.2645	8.20622	61.1414	5.47343	10.3336	8	16	t-test	E
YLL009C	COX17	0.0751104	0.345901	-39.2595	31.8322	91.5647	17.1986	13.7171	8	16	t-test	E
YMR223W	UBP8	0.0318858	0.249206	-39.1292	34.489	94.8188	13.9937	10.0923	8	16	t-test	E
YPL079W	RPL21B	0.0562082	0.298345	-39.0458	33.9114	93.9675	16.7737	7.40236	8	16	t-test	E
YGL020C	GET1	0.00578542	0.118397	-38.89	34.4904	94.5126	10.0591	3.11586	8	16	t-test	E
YPL090C	RPS6A	0.0560715	0.298345	-38.8013	49.6144	113.878	16.9406	2.52162	8	16	t-test	E
YIL116W	HIS5	0.00399494	0.0945509	-38.6751	0	49.8128	0	14.6705	8	16	t-test	E
YJL192C	SOP4	0.0452244	0.27277	-38.6688	63.562	131.671	15.8648	2.92096	8	16	t-test	E
YDR375C	BCS1	0.113845	0.397958	-38.5308	56.0033	121.758	21.2871	2.69448	8	16	t-test	E
YDR289C	RTT103	0.0189991	0.199467	-38.4679	47.9159	111.261	11.7848	11.0423	8	16	t-test	E
YLR346C	YLR346C	0.0637269	0.31782	-38.1608	68.16	136.939	17.3128	2.60745	8	16	t-test	E
YIR016W	YIR016W	0.0568371	0.298345	-38.0645	66.3313	134.46	16.6563	3.50014	8	16	t-test	E
YMR166C	YMR166C	0.0531618	0.294464	-38.0565	35.7622	95.0771	15.6627	10.0186	8	16	t-test	E
YIL065C	FIS1	0.0731506	0.342166	-38.055	56.9037	122.305	18.0519	1.54739	8	16	t-test	E
YIL020C	HIS6	0.0037175	0.0906985	-38.0432	3.23937	53.1711	3.23937	14.0385	8	16	t-test	E
YNL068C	FKH2	0.0515729	0.290241	-37.8709	57.5595	122.912	16.1387	2.29289	8	16	t-test	E
YCR053W	THR4	0.106167	0.388748	-37.8493	41.4834	102.179	20.3958	1.83748	8	16	t-test	E
YLR048W	RPS0B	0.00754148	0.136638	-37.8347	22.0002	77.0662	10.1919	7.56442	8	16	t-test	E
YHR041C	SRB2	0.00226135	0.0689344	-37.7636	0	48.6388	0	13.2427	8	16	t-test	E
YBR104W	YMC2	0.0337035	0.254793	-37.7537	63.1839	130.006	14.2859	4.21179	8	16	t-test	E
YAL011W	SWC3	0.00522684	0.111662	-37.6827	32.913	90.9258	9.15986	9.13788	8	16	t-test	E
YPL138C	SPP1	0.106427	0.388748	-37.6806	40.7783	101.054	20.3048	2.50319	8	16	t-test	E
YAL020C	ATS1	0.00434945	0.0988177	-37.6246	52.9165	116.615	9.29084	3.75672	8	16	t-test	E
YKL212W	SAC1	0.0151252	0.181583	-37.5596	4.82602	54.5919	4.82602	16.9731	8	16	t-test	E
YNL003C	PET8	0.0419945	0.267633	-37.4789	38.0364	97.2623	15.0358	3.94605	8	16	t-test	E
YOL095C	HMI1	0.0471893	0.279106	-37.4785	36.0111	94.6531	15.5805	1.67841	8	16	t-test	E
YBR134W	YBR134W	0.0142323	0.177382	-37.464	65.4825	132.593	11.5844	2.23526	8	16	t-test	E
YBR059C	AKL1	0.0064173	0.124972	-37.3481	67.3678	134.872	9.80014	2.06699	8	16	t-test	E
YLR065C	YLR065C	0.0362765	0.262726	-37.3473	16.3731	69.1907	12.3749	13.94	8	16	t-test	E
YAL036C	RBG1	0.0385386	0.263759	-37.3109	63.6757	130.069	14.672	1.38882	8	16	t-test	E
YAL058C-A	YAL058C-A	0.00202955	0.0655436	-37.1209	54.1392	117.541	7.91612	2.07071	8	16	t-test	E
YML097C	VPS9	0.00558955	0.115392	-37.0288	11.2906	62.2345	8.48219	10.6189	8	16	t-test	E
YCR033W	SNT1	0.0141272	0.176858	-37.0121	56.3692	120.273	11.4349	2.69068	8	16	t-test	E
YJL148W	RPA34	0.0130308	0.172698	-36.7235	37.1069	95.0921	11.0249	7.17675	8	16	t-test	E
YDL104C	QRI7	0.138169	0.434159	-36.6692	56.8175	120.409	21.8504	3.03834	8	16	t-test	E
YBR272C	HSM3	0.0899985	0.369377	-36.5423	49.0567	110.25	18.5281	3.0526	8	16	t-test	E
YOR120W	GCY1	0.0407256	0.267299	-36.5167	21.1975	74.3348	13.4098	11.5334	8	16	t-test	E
YBL049W	MOH1	0.0508018	0.287408	-36.3836	34.5713	91.3885	13.3799	13.9858	8	16	t-test	E
YMR092C	AIP1	0.046943	0.278416	-36.272	64.9983	130.434	15.0273	3.13485	8	16	t-test	E
YBR229C	ROT2	0.0235123	0.219482	-36.1183	49.9275	110.825	12.5265	1.9405	8	16	t-test	E
YBR261C	YBR261C	0.0722668	0.340256	-35.982	65.5056	130.714	16.9609	3.0587	8	16	t-test	E
YPR023C	EAF3	0.00910996	0.149231	-35.9093	57.9169	120.846	10.0754	1.09799	8	16	t-test	E
YBR084C-A	RPL19A	0.0141082	0.176858	-35.8407	21.0376	73.2583	9.94679	10.9526	8	16	t-test	E
YOR027W	STI1	0.00949725	0.149711	-35.6407	55.5402	117.439	10.1226	2.25955	8	16	t-test	E
YBR231C	SWC5	0.0119762	0.164827	-35.6167	14.875	65.0324	7.3627	13.8039	8	16	t-test	E
YDR477W	SNF1	0.0257403	0.22562	-35.5299	56.815	118.938	12.5919	2.92625	8	16	t-test	E
YMR087W	YMR087W	0.0698261	0.334636	-35.4296	67.1243	132.087	16.5488	1.98572	8	16	t-test	E
YBR175W	SWD3	0.000644946	0.0313728	-35.26	0	45.4142	0	10.5866	8	16	t-test	E
YGL133W	ITC1	0.0175306	0.194664	-35.166	55.2354	116.435	11.3725	5.01876	8	16	t-test	E
YHR012W	VPS29	0.0425066	0.267633	-35.1069	40.4289	97.2887	13.9572	6.42951	8	16	t-test	E
YDR334W	SWR1	0.00779145	0.13825	-35.0942	43.3762	101.068	9.60395	2.79156	8	16	t-test	E
YBL091C-A	SCS22	0.0137066	0.176847	-35.0231	66.4449	130.689	10.7473	2.39902	8	16	t-test	E
YGR157W	CHO2	0.00329304	0.0846726	-34.9954	0	45.0734	0	12.9165	8	16	t-test	E
YDR369C	XRS2	0.00152041	0.0562812	-34.9172	0	44.9727	0	11.63	8	16	t-test	E
YFR040W	SAP155	0.0473266	0.279149	-34.8171	47.9928	106.658	13.5153	10.5487	8	16	t-test	E
YNL254C	RTC4	0.146835	0.444334	-34.7959	71.7261	137.198	21.2869	2.42882	8	16	t-test	E
YCL032W	STE50	0.163606	0.458126	-34.6402	69.4218	134.03	22.2008	2.82216	8	16	t-test	E
YDR014W	RAD61	0.0446282	0.272118	-34.6325	62.2985	124.845	14.1543	2.71487	8	16	t-test	E
YJL064W	YJL064W	0.0299528	0.242064	-34.5897	72.3438	137.728	12.7339	1.85691	8	16	t-test	E
YBL071C	YBL071C	0.0181336	0.194664	-34.4992	62.4546	124.875	11.2605	2.09785	8	16	t-test	E
YOR070C	GYP1	0.0410874	0.267299	-34.452	53.6258	113.443	13.7825	1.54809	8	16	t-test	E
YER002W	NOP16	0.0251526	0.224267	-34.4409	42.916	99.6341	12.1412	1.87839	8	16	t-test	E
