R package version: 0.0-30
Summary type: mean
Test type: t-test
x-axis treatment: 37
x-axis medium: SDM_rhk_CTGN
x-axis screen ID: QFA0141
x-axis screen name: Addinall et al. (2011) 37C ura3
x-axis libraries: SDLV2_384_SDLV3_384
x-axis client: DAL
x-axis user: SGA
x-axis date: 2010/01/18
x-axis PI: DAL
x-axis condition: SDM_rhk_CTGN
x-axis inoculation type: DIL
x-axis fitness definition: MDRMDP
y-axis treatment: 37
y-axis medium: SDM_rhk_CTGN
y-axis screen ID: QFA0139
y-axis screen name: Addinall et al. (2011) 37C yku70
y-axis libraries: SDLV2_384_SDLV3_384
y-axis client: DAL
y-axis user: SGA
y-axis date: 2009/08/28
y-axis PI: DAL
y-axis condition: SDM_rhk_CTGN
y-axis inoculation type: DIL
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YGL163C	RAD54	2.4091e-06	0.000428235	-53.0486	28.0018	103.012	5.31816	4.29062	8	8	t-test	E
YBR090C-A	YBR090C-A	0.0087049	0.219123	-53.0318	36.4857	113.773	14.8523	5.1128	8	8	t-test	E
YOR008C	SLG1	0.00356991	0.148827	-52.945	28.199	103.131	12.6305	5.49165	8	8	t-test	E
YEL063C	CAN1	0.0346328	0.341586	-52.901	0	67.235	0	25.7059	8	8	t-test	E
YOL061W	PRS5	0.00040458	0.0398491	-52.606	52.0256	132.982	9.01855	4.40753	8	8	t-test	E
YAL058C-A	YAL058C-A	0.00166336	0.102035	-52.538	38.1832	115.303	10.9304	3.69322	8	8	t-test	E
YDR486C	VPS60	0.0147585	0.259726	-52.2974	32.8879	108.267	14.0908	15.7643	8	8	t-test	E
YHR031C	RRM3	0.00584	0.191153	-51.5902	38.7546	114.824	13.4224	5.83647	8	8	t-test	E
YBL031W	SHE1	0.00161237	0.100341	-51.2045	41.7687	118.165	10.8073	6.75755	8	8	t-test	E
YDR392W	SPT3	0.000696249	0.0553647	-51.0313	12.4201	80.644	6.08362	12.0409	8	8	t-test	E
YNL241C	ZWF1	0.0039007	0.15792	-50.9049	20.9641	91.3424	11.7637	10.6837	8	8	t-test	E
YLR386W	VAC14	0.000527819	0.0482224	-50.3271	28.582	100.29	8.54386	1.96818	8	8	t-test	E
YMR274C	RCE1	0.113252	0.473876	-50.315	56.7979	136.136	27.7478	3.31659	8	8	t-test	E
YBR114W	RAD16	0.0031526	0.135372	-50.2056	48.5408	125.503	11.5882	3.23763	8	8	t-test	E
YER095W	RAD51	0.000613605	0.0518895	-50.0366	13.9055	81.2677	5.52674	11.6801	8	8	t-test	E
YIL040W	APQ12	0.0250312	0.311154	-49.9201	2.99456	67.2523	2.99456	22.3339	8	8	t-test	E
YJR075W	HOC1	0.00344539	0.145044	-49.8469	41.5116	116.113	11.8465	6.0195	8	8	t-test	E
YOR132W	VPS17	0.00642259	0.201304	-49.3367	33.8046	105.669	12.9538	2.84667	8	8	t-test	E
YPL088W	YPL088W	0.199013	0.560234	-49.0755	79.983	164.028	18.742	39.0971	8	8	t-test	E
YPL100W	ATG21	0.0453848	0.370056	-48.602	45.1797	119.192	19.9799	2.4975	8	8	t-test	E
YDL190C	UFD2	0.00406161	0.15792	-48.2932	45.3625	119.032	11.7386	4.27975	8	8	t-test	E
YMR039C	SUB1	0.0207141	0.289771	-48.2143	38.7847	110.572	16.228	3.7999	8	8	t-test	E
YKR035C	OPI8	0.0172822	0.275872	-48.0971	30.7388	100.197	15.1189	10.0192	8	8	t-test	E
YCL060C	:::MRC1	0.0023582	0.118395	-48.0763	30.0716	99.3226	10.6362	3.89522	8	8	t-test	E
YMR273C	ZDS1	0.0324089	0.339606	-48.0395	61.1654	138.795	18.0301	3.7536	8	8	t-test	E
YOR189W	IES4	0.0152903	0.266057	-47.6599	45.7329	118.698	14.9747	3.143	8	8	t-test	E
YJR109C	CPA2	0.000268993	0.0303962	-47.3559	0	60.1873	0	12.7277	16	16	t-test	E
YMR271C	URA10	0.0755842	0.418246	-47.284	59.5238	135.748	22.64	3.13148	8	8	t-test	E
YNL201C	PSY2	0.0450063	0.369415	-47.0565	35.6635	105.134	17.3877	15.2237	8	8	t-test	E
YKL110C	KTI12	0.171279	0.536415	-46.7307	52.9109	126.64	15.1246	35.663	8	8	t-test	E
YGL124C	MON1	0.270467	0.626759	-46.7202	34.377	103.071	13.212	47.5891	8	8	t-test	E
YLR361C	DCR2	0.00442643	0.166427	-46.6885	55.3316	129.663	11.5522	4.77741	8	8	t-test	E
YDL219W	DTD1	0.000631402	0.0521392	-46.3905	55.8624	129.959	8.24415	2.67517	8	8	t-test	E
YDR290W	YDR290W	0.0194904	0.284566	-46.2992	25.6594	91.4564	14.658	11.0363	8	8	t-test	E
YMR223W	UBP8	0.025878	0.314275	-46.2859	27.9525	94.3539	14.3651	14.7787	8	8	t-test	E
YOR068C	VAM10	0.0082263	0.215692	-46.2277	11.6027	73.5	5.84575	16.189	8	8	t-test	E
YBR150C	TBS1	0.00818653	0.215692	-46.1537	54.9552	128.505	12.7782	6.0138	8	8	t-test	E
YPL087W	YDC1	0.024917	0.311154	-46.1394	51.0766	123.557	16.1936	5.24025	8	8	t-test	E
YMR164C	MSS11	0.034067	0.341586	-45.9981	59.2455	133.76	17.5046	2.0735	8	8	t-test	E
YDR310C	SUM1	0.00848538	0.218181	-45.9569	27.6908	93.6031	12.2394	10.2172	8	8	t-test	E
YGL063W	PUS2	0.0138825	0.258751	-45.6172	59.4231	133.502	14.0301	2.80268	8	8	t-test	E
YBR103W	SIF2	0.00745269	0.214328	-45.2866	45.5957	115.507	12.2697	3.27145	8	8	t-test	E
YER016W	BIM1	0.00779945	0.214328	-45.2503	53.2896	125.24	12.1867	8.53003	8	8	t-test	E
YHL029C	OCA5	0.00272083	0.126486	-45.1087	26.3395	90.8076	4.56524	13.1157	8	8	t-test	E
YML026C	RPS18B	0.0462631	0.372011	-45.1014	34.6391	101.347	18.6222	3.29898	8	8	t-test	E
YBR073W	RDH54	0.0127927	0.254999	-45.055	55.1133	127.31	13.5428	7.30142	8	8	t-test	E
YNL099C	OCA1	0.0586549	0.39132	-45.0327	42.3789	111.096	17.4717	16.3732	8	8	t-test	E
YDR090C	YDR090C	0.0937029	0.443371	-44.9179	42.9586	111.687	20.8978	16.5534	8	8	t-test	E
YBL089W	AVT5	0.014181	0.258751	-44.8742	40.3452	108.31	13.8533	2.01969	8	8	t-test	E
YBR078W	ECM33	0.0154187	0.266142	-44.8284	8.98183	68.3904	6.09178	17.7525	8	8	t-test	E
YGL043W	DST1	0.00160095	0.100341	-44.7097	24.1839	87.5609	8.71419	9.31507	8	8	t-test	E
YNL274C	GOR1	0.0668277	0.400959	-43.9008	61.0253	133.357	20.1933	3.54404	8	8	t-test	E
YBR194W	AIM4	0.00507888	0.176312	-43.6591	10.8357	69.2606	8.46483	12.6985	8	8	t-test	E
YDR034C	LYS14	3.17139e-11	1.94542e-08	-43.4787	2.36307	58.2629	1.88954	6.58604	56	56	t-test	E
YLR021W	IRC25	0.0238113	0.308016	-43.2939	14.5967	73.5765	11.3041	16.2229	8	8	t-test	E
YDR388W	RVS167	0.00960625	0.231975	-43.2729	13.2131	71.7913	9.20489	14.0192	8	8	t-test	E
YNL056W	OCA2	0.0308615	0.333249	-43.0889	34.0944	98.0966	15.176	10.8717	8	8	t-test	E
YDR207C	UME6	0.0188091	0.280439	-42.9643	0	54.6059	0	17.954	8	8	t-test	E
YER056C	FCY2	0.0342222	0.341586	-42.9346	60.244	131.136	16.3507	2.73893	8	8	t-test	E
YDR074W	TPS2	0.0370394	0.346346	-42.879	12.0721	69.8406	6.04258	20.8591	8	8	t-test	E
YHL033C	RPL8A	0.0251067	0.311154	-42.493	43.5918	109.41	14.9586	4.08186	8	8	t-test	E
YNL255C	GIS2	0.106831	0.467703	-42.4664	47.4512	114.281	20.3972	16.9506	8	8	t-test	E
YKR019C	IRS4	0.23385	0.591335	-42.4141	78.4846	153.657	5.06055	41.0574	8	8	t-test	E
YPL102C	YPL102C	0.220875	0.576064	-41.8629	56.3991	124.887	14.4997	36.4473	8	8	t-test	E
YBR229C	ROT2	0.0226037	0.303313	-41.7858	42.5361	107.17	14.3535	3.45846	8	8	t-test	E
YJR118C	ILM1	0.0386513	0.350145	-41.6306	10.9682	66.8508	8.1485	19.8703	8	8	t-test	E
YLR448W	RPL6B	0.00955896	0.231975	-41.577	36.7037	99.4914	11.8265	2.7252	8	8	t-test	E
YDR004W	RAD57	0.000884799	0.0643953	-41.5474	35.6828	98.1562	8.02172	4.4379	8	8	t-test	E
YML013C-A	YML013C-A	0.0292928	0.32671	-41.3589	20.9703	79.2177	11.6299	15.8116	8	8	t-test	E
YKR091W	SRL3	0.039341	0.35341	-41.2513	67.489	138.204	16.2404	4.72836	8	8	t-test	E
YPL166W	ATG29	0.281999	0.637987	-41.1263	88.3138	164.513	18.9736	39.55	8	8	t-test	E
YGR055W	MUP1	0.039584	0.354357	-41.0961	42.0535	105.68	16.1973	4.89932	8	8	t-test	E
YLR181C	VTA1	0.0578161	0.390964	-41.0678	39.2568	102.089	15.0491	16.4204	8	8	t-test	E
YHL007C	STE20	0.0715615	0.414831	-40.7837	16.2926	72.5415	11.7152	21.6901	8	8	t-test	E
YDR076W	RAD55	0.00273945	0.126486	-40.7599	36.9984	98.8275	9.30867	4.22929	8	8	t-test	E
YLR061W	RPL22A	0.025909	0.314275	-40.657	0	51.6733	0	18.3477	8	8	t-test	E
YMR155W	YMR155W	0.0411394	0.360082	-40.5241	62.6886	131.179	16.2086	2.46572	8	8	t-test	E
YIL020C	HIS6	0.0255215	0.313112	-40.4736	3.23937	55.5573	3.23937	18.1738	8	8	t-test	E
YPL004C	LSP1	0.0895006	0.439774	-40.4015	68.0213	137.801	20.453	3.1306	8	8	t-test	E
YCR033W	SNT1	0.0190429	0.281374	-40.3873	52.5771	118.154	13.3296	4.0059	8	8	t-test	E
YOL086C	ADH1	0.0142571	0.258751	-39.9335	59.8625	126.836	12.3527	2.40961	8	8	t-test	E
YBR104W	YMC2	0.0275159	0.319334	-39.8406	62.8132	130.469	14.2166	6.37822	8	8	t-test	E
YGL167C	PMR1	0.00226973	0.117424	-39.7768	4.26317	55.973	4.26317	11.2342	8	8	t-test	E
YBR134W	YBR134W	0.0111582	0.244772	-39.7285	64.8238	132.881	11.6849	3.38308	8	8	t-test	E
YLR343W	GAS2	0.0561623	0.386796	-39.6638	64.5574	132.461	17.2532	4.52647	8	8	t-test	E
YBL104C	SEA4	0.0126989	0.254999	-39.6465	54.75	119.974	11.7634	7.57864	8	8	t-test	E
YOL032W	OPI10	0.0646665	0.397352	-39.1823	53.386	117.65	17.8397	3.17663	8	8	t-test	E
YML013W	SEL1	0.0930487	0.443371	-39.0345	41.5329	102.398	17.6251	15.5722	8	8	t-test	E
YPL138C	SPP1	0.0964783	0.448352	-38.9701	40.6954	101.251	20.2564	2.91173	8	8	t-test	E
YLR114C	AVL9	0.0733027	0.415657	-38.8178	51.3484	114.597	18.0043	7.91326	8	8	t-test	E
YDR375C	BCS1	0.115061	0.474	-38.5516	55.9685	120.131	21.3024	4.38712	8	8	t-test	E
YJL192C	SOP4	0.0481452	0.372986	-38.4907	63.1484	129.179	15.9547	5.44062	8	8	t-test	E
YIL116W	HIS5	0.0534436	0.386796	-38.3907	0	48.793	0	21.0371	8	8	t-test	E
YLL009C	COX17	0.113347	0.473876	-38.3633	31.2462	88.4707	16.7309	19.5017	8	8	t-test	E
YEL033W	MTC7	0.0263988	0.314556	-38.2924	10.826	62.4275	5.46213	17.091	8	8	t-test	E
YIL065C	FIS1	0.0712518	0.41457	-38.2234	56.3375	120.183	17.9532	2.68857	8	8	t-test	E
YKL212W	SAC1	0.0956652	0.445538	-38.1981	4.82602	54.6818	4.82602	24.8981	8	8	t-test	E
YHR012W	VPS29	0.0487297	0.372986	-38.0523	31.7662	88.7363	14.1397	13.0342	8	8	t-test	E
YAL036C	RBG1	0.0358523	0.344407	-38.0194	63.5373	129.074	14.6555	2.46383	8	8	t-test	E
YAL026C	DRS2	0.0193808	0.284566	-38.0095	33.9683	91.4807	8.96754	14.1724	8	8	t-test	E
YGL020C	GET1	0.0299296	0.32869	-37.9112	30.048	86.3733	11.9531	12.8218	8	8	t-test	E
YIR016W	YIR016W	0.061092	0.395074	-37.8329	66.777	132.955	16.8045	5.42753	8	8	t-test	E
YLR346C	YLR346C	0.0753262	0.417895	-37.6826	70.4441	137.424	17.9723	3.81309	8	8	t-test	E
YOR220W	RCN2	0.0437463	0.367762	-37.4298	63.3027	128.027	15.1557	4.47788	8	8	t-test	E
YHR041C	SRB2	0.0411635	0.360082	-37.2637	0	47.3606	0	18.9659	8	8	t-test	E
YPL090C	RPS6A	0.0653394	0.397352	-37.2384	49.5706	110.33	16.9387	4.5341	8	8	t-test	E
YNL254C	RTC4	0.1242	0.483207	-37.1842	71.6449	138.317	21.2141	3.30609	8	8	t-test	E
YLR065C	ENV10	0.0884252	0.439774	-37.0812	16.2651	67.8009	12.2729	20.3092	8	8	t-test	E
YDR477W	SNF1	0.0203889	0.289771	-37.0436	55.8276	118.035	12.3955	4.61825	8	8	t-test	E
YNL068C	FKH2	0.0592077	0.393557	-36.9548	58.2639	121.019	16.3457	3.87818	8	8	t-test	E
YAL011W	SWC3	0.0184356	0.280263	-36.8451	32.9071	88.6521	9.17254	13.0959	8	8	t-test	E
YDL104C	QRI7	0.145343	0.507673	-36.5228	57.3709	119.335	22.14	4.57421	8	8	t-test	E
YGL244W	RTF1	0.0347346	0.341586	-36.4183	0	46.2861	0	17.7102	8	8	t-test	E
YLR048W	RPS0B	0.0175372	0.278052	-36.3488	22.303	74.544	10.416	10.7759	8	8	t-test	E
YAL004W	YAL004W	0.0475787	0.372986	-36.3422	63.3059	126.649	14.9354	6.08729	8	8	t-test	E
YJL053W	PEP8	0.0322002	0.33958	-36.2179	31.7243	86.3516	12.6935	9.88988	8	8	t-test	E
YBR059C	AKL1	0.00708936	0.212174	-36.1982	69.7654	134.675	9.7395	3.28003	8	8	t-test	E
YDR334W	SWR1	0.00806699	0.215153	-36.1818	44.0793	102.008	9.99437	4.17966	8	8	t-test	E
YNL003C	PET8	0.0500624	0.377799	-35.9272	38.2032	94.2167	15.1019	4.36914	8	8	t-test	E
YGL042C	YGL042C	0.0170198	0.274749	-35.8552	49.1634	108.055	11.5393	2.58626	8	8	t-test	E
YOR302W	YOR302W	0.0548718	0.386796	-35.7676	0	45.459	0	19.7521	8	8	t-test	E
YOL095C	HMI1	0.0485265	0.372986	-35.654	34.7794	89.5178	14.9315	2.10684	8	8	t-test	E
YPL079W	RPL21B	0.107314	0.467706	-35.618	37.2312	92.5883	18.3219	10.4157	8	8	t-test	E
YBR272C	HSM3	0.107345	0.467706	-35.5843	50.811	109.805	19.1718	3.79129	8	8	t-test	E
YJR145C	RPS4A	0.0746214	0.416135	-35.5717	52.5822	112.04	16.8911	4.03865	8	8	t-test	E
YDR389W	SAC7	0.120832	0.481376	-35.5527	59.2339	120.47	19.8967	5.65791	8	8	t-test	E
YBL071C	YBL071C	0.0164508	0.27065	-35.5033	62.2401	124.228	11.3425	3.4839	8	8	t-test	E
YMR092C	AIP1	0.0559261	0.386796	-35.496	66.2362	129.297	15.3485	5.19266	8	8	t-test	E
YBL091C-A	SCS22	0.0124797	0.254999	-35.4382	65.7007	128.543	10.6706	4.1806	8	8	t-test	E
YFR040W	SAP155	0.0737394	0.415657	-35.4017	47.9599	105.949	13.5963	15.5669	8	8	t-test	E
YML001W	YPT7	0.0342446	0.341586	-35.2002	36.6777	91.3538	13.3992	2.79337	8	8	t-test	E
YJL148W	RPA34	0.0295121	0.327401	-35.1363	38.0594	93.0286	11.7572	10.3363	8	8	t-test	E
YBR084C-A	RPL19A	0.0446232	0.369415	-35.0879	21.0762	71.3822	9.9797	15.6369	8	8	t-test	E
YKR023W	YKR023W	0.0732695	0.415657	-34.9956	72.0832	136.093	16.5464	3.45665	8	8	t-test	E
YGR157W	CHO2	0.0484751	0.372986	-34.9096	0	44.3686	0	18.5978	8	8	t-test	E
YJL064W	YJL064W	0.0361643	0.344889	-34.8846	74.4036	138.901	13.4527	3.43143	8	8	t-test	E
YCL032W	STE50	0.171305	0.536415	-34.7374	70.2379	133.419	22.6647	4.09454	8	8	t-test	E
YML097C	VPS9	0.0294036	0.327096	-34.6178	11.1998	58.2322	8.39676	14.4505	8	8	t-test	E
YCR053W	THR4	0.139516	0.505106	-34.5759	42.0124	97.3404	20.7131	2.08616	8	8	t-test	E
YLR384C	IKI3	0.1224	0.481748	-34.5665	58.0516	117.714	11.4547	22.087	8	8	t-test	E
