R package version: 0.0-13
Summary type: mean
Test type: t-test
Control treatment: 37C
Control medium: SDM_rhk_CTGN
Control screen ID: QFA0028
Control screen name: Addinall et al. (2011) ura3D
Control libraries: SDLV2_384_SDLV3_384
Control client: DAL
Control user: SGA
Control date: 2010/01/18
Query treatment: 36C
Query medium: SDM_rhlk_CTGH
Query screen ID: QFA0029
Query screen name: Addinall et al. (2011) cdc13-1
Query libraries: SDLV2_384_SDLV3_384
Query client: DAL
Query user: SGA
Query date: 2009/11/16
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YCL055W	KAR4	6.11227e-09	1.35639e-08	-2.01877	0	139.682	4.23656	0	8	8	t-test	E
YMR178W	YMR178W	1.0881e-09	4.58068e-09	-2.01872	0	139.679	3.30707	0	8	8	t-test	E
YER051W	JHD1	5.63085e-09	1.27795e-08	-2.01859	0	139.67	4.18655	0	8	8	t-test	E
YOR104W	PIN2	7.27319e-10	3.80403e-09	-2.01845	0	139.661	3.12113	0	8	8	t-test	E
YMR031W-A	YMR031W-A	9.56601e-09	1.91499e-08	-2.01844	0	139.66	4.51755	0	8	8	t-test	E
YOR031W	CRS5	4.12683e-11	1.39532e-09	-2.01808	0	139.635	2.06938	0	8	8	t-test	E
YMR161W	HLJ1	2.21044e-09	6.79592e-09	-2.01792	0	139.624	3.65945	0	8	8	t-test	E
YLR126C	YLR126C	9.22254e-10	4.18621e-09	-2.01792	0	139.624	3.22833	0	8	8	t-test	E
YOL029C	YOL029C	4.65297e-08	7.71722e-08	-2.0179	0	139.623	5.67202	0	8	8	t-test	E
YML095C	RAD10	9.18722e-09	1.8495e-08	-2.01789	0	139.622	4.49015	0	8	8	t-test	E
YJL044C	GYP6	6.20971e-08	1.0127e-07	-2.01788	0	139.621	5.91331	0	8	8	t-test	E
YJL217W	YJL217W	2.06898e-10	2.21551e-09	-2.01785	0	139.619	2.60605	0	8	8	t-test	E
YKL091C	YKL091C	3.47186e-08	5.83262e-08	-2.01767	0	139.607	5.4368	0	8	8	t-test	E
YOL075C	YOL075C	1.20564e-09	4.7539e-09	-2.01767	0	139.607	3.35432	0	8	8	t-test	E
YBR001C	NTH2	6.07077e-09	1.35067e-08	-2.01708	0	139.566	4.22887	0	8	8	t-test	E
YGL085W	YGL085W	1.7721e-08	3.18518e-08	-2.01701	0	139.561	4.93308	0	8	8	t-test	E
YBR156C	SLI15	8.20221e-09	1.69166e-08	-2.01693	0	139.555	4.41544	0	8	8	t-test	E
YLR265C	NEJ1	4.65482e-09	1.11477e-08	-2.0167	0	139.54	4.06983	0	8	8	t-test	E
YLL010C	PSR1	6.45877e-09	1.41283e-08	-2.01662	0	139.534	4.26571	0	8	8	t-test	E
YER182W	FMP10	7.93993e-09	1.65024e-08	-2.01658	0	139.531	4.39409	0	8	8	t-test	E
YLR273C	PIG1	2.99059e-11	1.23477e-09	-2.01644	0	139.521	1.9746	0	8	8	t-test	E
YOL046C	YOL046C	3.91584e-10	2.80225e-09	-2.0164	0	139.519	2.8533	0	8	8	t-test	E
YKL146W	AVT3	1.33052e-10	2.00166e-09	-2.01625	0	139.508	2.44451	0	8	8	t-test	E
YOL083W	YOL083W	5.21331e-11	1.5447e-09	-2.01616	0	139.502	2.13769	0	8	8	t-test	E
YPL039W	YPL039W	6.20102e-10	3.50358e-09	-2.01611	0	139.499	3.04708	0	8	8	t-test	E
YGR043C	YGR043C	1.4553e-09	5.2914e-09	-2.01597	0	139.489	3.44316	0	8	8	t-test	E
YOL014W	YOL014W	6.06729e-09	1.35059e-08	-2.01594	0	139.487	4.22615	0	8	8	t-test	E
YOR091W	TMA46	5.64863e-11	1.58993e-09	-2.01593	0	139.487	2.16212	0	8	8	t-test	E
YKL026C	GPX1	9.23531e-09	1.85657e-08	-2.01573	0	139.472	4.48871	0	8	8	t-test	E
YJL067W	YJL067W	1.41483e-08	2.62657e-08	-2.01494	0	139.418	4.77087	0	8	8	t-test	E
YCL027W	FUS1	9.24845e-11	1.72665e-09	-2.01488	0	139.413	2.31895	0	8	8	t-test	E
YHR049W	FSH1	1.22991e-09	4.80113e-09	-2.01478	0	139.407	3.35911	0	8	8	t-test	E
YCR105W	ADH7	3.44648e-10	2.638e-09	-2.01477	0	139.406	2.79932	0	8	8	t-test	E
YOR179C	SYC1	1.07386e-08	2.09788e-08	-2.01475	0	139.404	4.58488	0	8	8	t-test	E
YLL005C	SPO75	1.36915e-10	2.00166e-09	-2.01463	0	139.396	2.45258	0	8	8	t-test	E
YDR453C	TSA2	7.18637e-09	1.53272e-08	-2.01453	0	139.389	4.32716	0	8	8	t-test	E
YBL043W	ECM13	3.56847e-10	2.67885e-09	-2.01427	0	139.371	2.81261	0	8	8	t-test	E
YKL096W-A	CWP2	7.0447e-10	3.73456e-09	-2.01427	0	139.371	3.10045	0	8	8	t-test	E
YLR311C	YLR311C	1.58941e-10	2.07208e-09	-2.01425	0	139.37	2.50503	0	8	8	t-test	E
