R package version: 0.0-30
Summary type: mean
Test type: t-test
x-axis treatment: 37
x-axis medium: SDM_rhk_CTGN
x-axis screen ID: QFA0141
x-axis screen name: Addinall et al. (2011) 37C ura3
x-axis libraries: SDLV2_384_SDLV3_384
x-axis client: DAL
x-axis user: SGA
x-axis date: 2010/01/18
x-axis PI: DAL
x-axis condition: SDM_rhk_CTGN
x-axis inoculation type: DIL
x-axis fitness definition: MDRMDP
y-axis treatment: 36
y-axis medium: SDM_rhlk_CTGH
y-axis screen ID: QFA0140
y-axis screen name: Addinall et al. (2011) 36C cdc13-1
y-axis libraries: SDLV2_384_SDLV3_384
y-axis client: DAL
y-axis user: SGA
y-axis date: 2009/11/16
y-axis PI: DAL
y-axis condition: SDM_rhlk_CTGH
y-axis inoculation type: DIL
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YDR406W	PDR15	2.26874e-08	4.27655e-08	-2.30649	0	149.264	0	5.46714	8	8	t-test	E
YNL077W	APJ1	0.00667607	0.00968481	-2.27492	0	147.22	0	38.697	8	8	t-test	E
YKR076W	ECM4	8.60457e-08	1.42932e-07	-2.27344	0	147.125	0	6.53188	8	8	t-test	E
YKL025C	PAN3	2.32705e-10	3.74183e-09	-2.27294	0	147.092	0	2.79215	8	8	t-test	E
YPL181W	CTI6	1.00074e-09	5.93534e-09	-2.26692	0	146.703	0	3.43195	8	8	t-test	E
YJL089W	SIP4	7.99019e-09	1.90761e-08	-2.26658	0	146.681	0	4.62345	8	8	t-test	E
YGL062W	PYC1	5.08974e-09	1.39562e-08	-2.26576	0	146.628	0	4.33178	8	8	t-test	E
YML100W-A	YML100W-A	2.46341e-08	4.58512e-08	-2.26461	0	146.553	0	5.43191	8	8	t-test	E
YBR201W	DER1	3.39213e-11	2.27591e-09	-2.26391	0	146.508	0	2.11119	8	8	t-test	E
YJR107W	YJR107W	2.76162e-09	9.65666e-09	-2.26247	0	146.415	0	3.96199	8	8	t-test	E
YLR372W	SUR4	3.81258e-08	6.76776e-08	-2.26243	0	146.412	0	5.77933	8	8	t-test	E
YGL094C	PAN2	2.18085e-11	1.73639e-09	-2.26139	0	146.345	0	1.97972	8	8	t-test	E
YAL051W	OAF1	1.28517e-07	2.10229e-07	-2.25956	0	146.227	0	6.88007	8	8	t-test	E
YBR125C	PTC4	2.41416e-10	3.76416e-09	-2.25749	0	146.093	0	2.7878	8	8	t-test	E
YKL077W	YKL077W	1.85708e-09	7.73453e-09	-2.25266	0	145.78	0	3.72651	8	8	t-test	E
YDR530C	APA2	1.05336e-09	6.05617e-09	-2.25161	0	145.712	0	3.4339	8	8	t-test	E
YMR171C	EAR1	3.74925e-09	1.16916e-08	-2.24927	0	145.561	0	4.11558	8	8	t-test	E
YHR146W	CRP1	7.96649e-09	1.90575e-08	-2.24741	0	145.44	0	4.58238	8	8	t-test	E
YKR105C	VBA5	1.53224e-08	3.10351e-08	-2.24579	0	145.335	0	5.03076	8	8	t-test	E
YJL197W	UBP12	6.31412e-08	1.06743e-07	-2.24476	0	145.269	0	6.16734	8	8	t-test	E
YDL172C	YDL172C	3.68547e-10	3.9578e-09	-2.24475	0	145.268	0	2.94519	8	8	t-test	E
YDR304C	CPR5	3.91727e-08	6.93015e-08	-2.24352	0	145.189	0	5.75347	8	8	t-test	E
YKL063C	YKL063C	1.46397e-08	3.00062e-08	-2.24309	0	145.161	0	4.99186	8	8	t-test	E
YKR077W	MSA2	3.50332e-08	6.27326e-08	-2.23757	0	144.804	0	5.64653	8	8	t-test	E
YIR020W-B	YIR020W-B	1.24616e-09	6.57059e-09	-2.23712	0	144.775	0	3.49502	8	8	t-test	E
YJL134W	LCB3	1.32996e-09	6.71075e-09	-2.23669	0	144.746	0	3.5271	8	8	t-test	E
YHL034C	SBP1	0.00101035	0.00150067	-2.23559	0	144.675	0	26.8003	8	8	t-test	E
YBR178W	YBR178W	1.79126e-09	7.61549e-09	-2.23386	0	144.564	0	3.67633	8	8	t-test	E
YOL087C	DUF1	4.2368e-08	7.44386e-08	-2.23296	0	144.505	0	5.79154	8	8	t-test	E
YMR166C	YMR166C	0.0075496	0.0109188	-2.2303	0	144.333	0	38.8983	8	8	t-test	E
YLL015W	BPT1	4.25479e-09	1.25914e-08	-2.22775	0	144.168	0	4.15091	8	8	t-test	E
YGL083W	SCY1	5.68358e-10	4.64214e-09	-2.22511	0	143.997	0	3.10632	8	8	t-test	E
YKL157W	APE2	6.28328e-08	1.06264e-07	-2.22435	0	143.948	0	6.10695	8	8	t-test	E
YKL187C	FAT3	2.53592e-07	4.05105e-07	-2.22217	0	143.807	0	7.46715	8	8	t-test	E
YOL062C	APM4	7.92971e-10	5.37917e-09	-2.22156	0	143.768	0	3.25295	8	8	t-test	E
YKR080W	MTD1	1.22145e-09	6.55613e-09	-2.22132	0	143.752	0	3.46038	8	8	t-test	E
YKL008C	LAC1	9.75554e-09	2.19693e-08	-2.2184	0	143.563	0	4.65691	8	8	t-test	E
YAR050W	FLO1	6.09519e-09	1.56723e-08	-2.21752	0	143.506	0	4.35079	8	8	t-test	E
YOL045W	PSK2	4.29414e-09	1.26653e-08	-2.2162	0	143.421	0	4.13486	8	8	t-test	E
YOR059C	YOR059C	3.3367e-08	5.9949e-08	-2.21486	0	143.334	0	5.55008	8	8	t-test	E
YOR028C	CIN5	3.01106e-09	1.01476e-08	-2.21426	0	143.295	0	3.92599	8	8	t-test	E
YAL054C	ACS1	5.78714e-08	9.8572e-08	-2.21416	0	143.289	0	6.00718	8	8	t-test	E
YIL105C	SLM1	2.10764e-07	3.38326e-07	-2.21268	0	143.193	0	7.23823	8	8	t-test	E
YMR010W	YMR010W	4.4222e-08	7.72536e-08	-2.21158	0	143.122	0	5.77164	8	8	t-test	E
YGL114W	YGL114W	6.9693e-09	1.71497e-08	-2.20864	0	142.931	0	4.41761	8	8	t-test	E
YBR145W	ADH5	4.60246e-09	1.3149e-08	-2.20849	0	142.921	0	4.1617	8	8	t-test	E
YML109W	ZDS2	5.38788e-09	1.44788e-08	-2.20749	0	142.857	0	4.25502	8	8	t-test	E
YKL120W	OAC1	3.03188e-08	5.52584e-08	-2.20631	0	142.781	0	5.45282	8	8	t-test	E
YOR029W	YOR029W	6.51062e-10	4.89473e-09	-2.20561	0	142.736	0	3.13962	8	8	t-test	E
YJL144W	YJL144W	7.13802e-10	5.09315e-09	-2.20416	0	142.642	0	3.17919	8	8	t-test	E
YGL126W	SCS3	8.19848e-10	5.4122e-09	-2.20388	0	142.623	0	3.24251	8	8	t-test	E
YKL140W	TGL1	3.32034e-10	3.87182e-09	-2.20218	0	142.513	0	2.84649	8	8	t-test	E
YNL116W	DMA2	4.7974e-09	1.34116e-08	-2.20218	0	142.513	0	4.17461	8	8	t-test	E
YOL131W	YOL131W	2.87715e-10	3.77813e-09	-2.20169	0	142.481	0	2.78806	8	8	t-test	E
YKR078W	YKR078W	6.30259e-10	4.85006e-09	-2.20069	0	142.417	0	3.11807	8	8	t-test	E
YHR106W	TRR2	1.60674e-08	3.21647e-08	-2.20023	0	142.387	0	4.9625	8	8	t-test	E
YOR328W	PDR10	3.92679e-09	1.19936e-08	-2.2002	0	142.385	0	4.05263	8	8	t-test	E
YBR216C	YBP1	1.91665e-08	3.71059e-08	-2.19964	0	142.349	0	5.08876	8	8	t-test	E
YBR072W	HSP26	8.14781e-09	1.93133e-08	-2.19933	0	142.329	0	4.49888	8	8	t-test	E
YGR203W	YCH1	1.39357e-09	6.84813e-09	-2.19808	0	142.248	0	3.48952	8	8	t-test	E
YMR209C	YMR209C	1.79852e-10	3.64761e-09	-2.19803	0	142.244	0	2.60234	8	8	t-test	E
YMR283C	RIT1	2.6816e-11	1.91913e-09	-2.19711	0	142.185	0	1.98116	8	8	t-test	E
YMR180C	CTL1	2.3176e-08	4.34955e-08	-2.19652	0	142.147	0	5.22248	8	8	t-test	E
YJR147W	HMS2	4.75738e-10	4.31885e-09	-2.19635	0	142.136	0	2.98901	8	8	t-test	E
YLR118C	YLR118C	1.08907e-08	2.38232e-08	-2.19591	0	142.107	0	4.68326	8	8	t-test	E
YNR032W	PPG1	1.12246e-08	2.44042e-08	-2.19538	0	142.074	0	4.70251	8	8	t-test	E
YMR017W	SPO20	1.07056e-08	2.35062e-08	-2.1952	0	142.061	0	4.67021	8	8	t-test	E
YJR100C	AIM25	3.08518e-09	1.02378e-08	-2.19456	0	142.02	0	3.90466	8	8	t-test	E
YLR207W	HRD3	2.17125e-10	3.73051e-09	-2.194	0	141.984	0	2.66857	8	8	t-test	E
YJL065C	DLS1	2.06137e-08	3.93577e-08	-2.19397	0	141.982	0	5.12912	8	8	t-test	E
YDR317W	HIM1	3.05301e-09	1.01735e-08	-2.19358	0	141.956	0	3.89704	8	8	t-test	E
YGL108C	YGL108C	4.99616e-10	4.40524e-09	-2.19275	0	141.903	0	3.00513	8	8	t-test	E
YGL082W	YGL082W	2.67664e-09	9.50789e-09	-2.19253	0	141.889	0	3.82233	8	8	t-test	E
YMR192W	GYL1	9.75675e-09	2.19693e-08	-2.19185	0	141.844	0	4.60125	8	8	t-test	E
YGL199C	YGL199C	3.4198e-10	3.9178e-09	-2.19182	0	141.843	0	2.84509	8	8	t-test	E
YMR130W	YMR130W	4.15017e-11	2.34389e-09	-2.1911	0	141.796	0	2.1031	8	8	t-test	E
YJL135W	YJL135W	1.24579e-09	6.57059e-09	-2.1905	0	141.757	0	3.42203	8	8	t-test	E
YHR073W	OSH3	4.81859e-09	1.34357e-08	-2.19032	0	141.746	0	4.15476	8	8	t-test	E
YDR119W	VBA4	3.43964e-09	1.10387e-08	-2.19002	0	141.726	0	3.95789	8	8	t-test	E
YMR006C	PLB2	7.63963e-09	1.84295e-08	-2.18892	0	141.655	0	4.43634	8	8	t-test	E
YJL098W	SAP185	1.42547e-08	2.93995e-08	-2.18888	0	141.652	0	4.85257	8	8	t-test	E
YJL158C	CIS3	2.1747e-08	4.1228e-08	-2.18778	0	141.581	0	5.15422	8	8	t-test	E
YLR299W	ECM38	2.28351e-09	8.73843e-09	-2.18693	0	141.526	0	3.72665	8	8	t-test	E
YGL090W	LIF1	5.04578e-09	1.3871e-08	-2.18683	0	141.52	0	4.17568	8	8	t-test	E
YBR177C	EHT1	2.71062e-10	3.76416e-09	-2.18617	0	141.478	0	2.74488	8	8	t-test	E
YKL105C	SEG2	6.23719e-10	4.82567e-09	-2.18613	0	141.475	0	3.09281	8	8	t-test	E
YML131W	YML131W	4.39717e-10	4.2146e-09	-2.18594	0	141.463	0	2.94149	8	8	t-test	E
YCR076C	FUB1	3.7068e-09	1.16086e-08	-2.18568	0	141.446	0	3.9927	8	8	t-test	E
YBR139W	YBR139W	3.36853e-08	6.04449e-08	-2.18566	0	141.444	0	5.4844	8	8	t-test	E
YKR012C	YKR012C	1.80515e-08	3.53457e-08	-2.18534	0	141.424	0	5.01223	8	8	t-test	E
YOR131C	YOR131C	1.05252e-09	6.05617e-09	-2.18534	0	141.424	0	3.33245	8	8	t-test	E
YFL011W	HXT10	5.86504e-09	1.52449e-08	-2.18515	0	141.411	0	4.26363	8	8	t-test	E
YKR046C	PET10	1.48484e-09	7.05299e-09	-2.18494	0	141.397	0	3.50035	8	8	t-test	E
YER188W	YER188W	6.68509e-09	1.66442e-08	-2.18437	0	141.361	0	4.34301	8	8	t-test	E
YDL112W	TRM3	8.88842e-09	2.06004e-08	-2.18411	0	141.344	0	4.52398	8	8	t-test	E
YEL066W	HPA3	1.21544e-08	2.59649e-08	-2.18388	0	141.329	0	4.73172	8	8	t-test	E
YMR074C	YMR074C	8.71116e-09	2.03182e-08	-2.18372	0	141.319	0	4.5101	8	8	t-test	E
YMR031W-A	YMR031W-A	4.36927e-09	1.27891e-08	-2.18348	0	141.303	0	4.08396	8	8	t-test	E
YGR066C	YGR066C	9.03253e-09	2.08189e-08	-2.18246	0	141.237	0	4.53102	8	8	t-test	E
YDL123W	SNA4	1.37169e-10	3.3277e-09	-2.18242	0	141.235	0	2.48558	8	8	t-test	E
YKR013W	PRY2	3.71447e-10	3.9578e-09	-2.18226	0	141.224	0	2.86641	8	8	t-test	E
YKR070W	YKR070W	5.37201e-09	1.44714e-08	-2.18178	0	141.193	0	4.20368	8	8	t-test	E
YJR148W	BAT2	8.88928e-09	2.06004e-08	-2.1815	0	141.175	0	4.51864	8	8	t-test	E
YOR138C	RUP1	2.42582e-09	8.97385e-09	-2.18145	0	141.172	0	3.7497	8	8	t-test	E
YJR153W	PGU1	9.68395e-09	2.18397e-08	-2.18012	0	141.086	0	4.57171	8	8	t-test	E
YBR222C	PCS60	1.77195e-08	3.48387e-08	-2.17978	0	141.064	0	4.98613	8	8	t-test	E
YHR016C	YSC84	5.6633e-09	1.491e-08	-2.17972	0	141.06	0	4.2317	8	8	t-test	E
YDR198C	RKM2	2.85652e-09	9.84422e-09	-2.17907	0	141.018	0	3.83449	8	8	t-test	E
YJR111C	YJR111C	1.68582e-09	7.46281e-09	-2.17868	0	140.992	0	3.55445	8	8	t-test	E
YOR118W	RTC5	6.06845e-10	4.79888e-09	-2.17865	0	140.99	0	3.07014	8	8	t-test	E
YBR157C	ICS2	5.16962e-09	1.41058e-08	-2.17765	0	140.926	0	4.17265	8	8	t-test	E
YOL057W	YOL057W	1.32281e-09	6.70888e-09	-2.17759	0	140.922	0	3.43125	8	8	t-test	E
YKL123W	YKL123W	9.4691e-09	2.14875e-08	-2.17717	0	140.895	0	4.55083	8	8	t-test	E
YOR112W	CEX1	3.60569e-09	1.13844e-08	-2.17703	0	140.886	0	3.96114	8	8	t-test	E
YDL121C	YDL121C	1.41939e-09	6.88987e-09	-2.17649	0	140.851	0	3.46435	8	8	t-test	E
YMR264W	CUE1	2.11084e-10	3.72099e-09	-2.17618	0	140.831	0	2.63622	8	8	t-test	E
YLR253W	MCP2	2.28625e-10	3.74183e-09	-2.17615	0	140.829	0	2.66649	8	8	t-test	E
YLR345W	YLR345W	2.21915e-08	4.19226e-08	-2.17549	0	140.786	0	5.14022	8	8	t-test	E
YOL029C	YOL029C	4.31556e-08	7.55442e-08	-2.17482	0	140.743	0	5.65576	8	8	t-test	E
YOR099W	KTR1	8.36138e-09	1.96949e-08	-2.17475	0	140.738	0	4.46517	8	8	t-test	E
YOL047C	LDS2	2.75718e-10	3.76416e-09	-2.17412	0	140.697	0	2.73641	8	8	t-test	E
YJL216C	IMA5	4.74403e-09	1.33478e-08	-2.17334	0	140.647	0	4.11332	8	8	t-test	E
YOL128C	YGK3	1.87027e-08	3.63719e-08	-2.17325	0	140.641	0	5.01001	8	8	t-test	E
YKR043C	SHB17	2.02996e-09	8.19344e-09	-2.17266	0	140.603	0	3.64035	8	8	t-test	E
YIL149C	MLP2	2.00716e-08	3.84938e-08	-2.17225	0	140.576	0	5.05889	8	8	t-test	E
YCR059C	YIH1	3.01983e-10	3.82741e-09	-2.17221	0	140.573	0	2.76985	8	8	t-test	E
YBR162W-A	YSY6	2.05963e-09	8.23829e-09	-2.1717	0	140.541	0	3.64631	8	8	t-test	E
YOR313C	SPS4	6.4564e-09	1.62794e-08	-2.17168	0	140.54	0	4.29623	8	8	t-test	E
YGL050W	TYW3	3.35086e-09	1.08104e-08	-2.17145	0	140.524	0	3.90962	8	8	t-test	E
YOR380W	RDR1	1.24617e-08	2.6425e-08	-2.17099	0	140.495	0	4.72073	8	8	t-test	E
YOL046C	YOL046C	3.57009e-10	3.9578e-09	-2.17026	0	140.448	0	2.83452	8	8	t-test	E
YFL034C-A	RPL22B	1.969e-09	8.02171e-09	-2.17007	0	140.435	0	3.62013	8	8	t-test	E
YKL065C	YET1	2.3054e-10	3.74183e-09	-2.16982	0	140.419	0	2.66191	8	8	t-test	E
YJL217W	REE1	2.04737e-10	3.71064e-09	-2.16972	0	140.413	0	2.61693	8	8	t-test	E
YKR058W	GLG1	2.66086e-09	9.4898e-09	-2.16971	0	140.412	0	3.77934	8	8	t-test	E
YPR193C	HPA2	1.69602e-08	3.35763e-08	-2.16971	0	140.412	0	4.9319	8	8	t-test	E
YBR264C	YPT10	1.04049e-08	2.30303e-08	-2.1696	0	140.405	0	4.59687	8	8	t-test	E
YER080W	AIM9	2.83736e-09	9.8139e-09	-2.16936	0	140.39	0	3.81372	8	8	t-test	E
YKR049C	FMP46	4.2953e-10	4.17286e-09	-2.16922	0	140.38	0	2.9092	8	8	t-test	E
YMR044W	IOC4	1.29612e-09	6.66532e-09	-2.16921	0	140.38	0	3.40808	8	8	t-test	E
YOL084W	PHM7	1.21782e-08	2.59649e-08	-2.16917	0	140.377	0	4.70117	8	8	t-test	E
YHR207C	SET5	1.30915e-08	2.75023e-08	-2.16903	0	140.368	0	4.75003	8	8	t-test	E
YOR178C	GAC1	3.28915e-10	3.87182e-09	-2.16862	0	140.341	0	2.79931	8	8	t-test	E
YKL218C	SRY1	9.01099e-09	2.08008e-08	-2.1681	0	140.308	0	4.49966	8	8	t-test	E
YJL145W	SFH5	5.63517e-09	1.48942e-08	-2.16797	0	140.299	0	4.20587	8	8	t-test	E
YER170W	ADK2	3.28144e-09	1.06665e-08	-2.16794	0	140.298	0	3.8916	8	8	t-test	E
YER046W	SPO73	6.4527e-10	4.88698e-09	-2.16789	0	140.294	0	3.08198	8	8	t-test	E
YCL028W	RNQ1	3.058e-10	3.83853e-09	-2.1678	0	140.289	0	2.76922	8	8	t-test	E
YCR105W	ADH7	1.8913e-10	3.68899e-09	-2.16739	0	140.262	0	2.58461	8	8	t-test	E
YJR019C	TES1	1.40578e-08	2.90771e-08	-2.16687	0	140.228	0	4.79418	8	8	t-test	E
YLR097C	HRT3	1.6328e-08	3.2565e-08	-2.1667	0	140.217	0	4.8982	8	8	t-test	E
YMR188C	MRPS17	2.86433e-09	9.85531e-09	-2.16643	0	140.2	0	3.81374	8	8	t-test	E
YJL058C	BIT61	7.35913e-09	1.78936e-08	-2.16594	0	140.168	0	4.36622	8	8	t-test	E
YML074C	FPR3	6.12153e-10	4.82567e-09	-2.16578	0	140.158	0	3.05582	8	8	t-test	E
YLR392C	ART10	2.81571e-10	3.76416e-09	-2.16542	0	140.134	0	2.73367	8	8	t-test	E
YOR165W	SEY1	7.52094e-09	1.82149e-08	-2.16535	0	140.13	0	4.37871	8	8	t-test	E
YLR265C	NEJ1	5.22487e-09	1.42347e-08	-2.16514	0	140.116	0	4.15503	8	8	t-test	E
YMR042W	ARG80	6.85084e-10	4.99022e-09	-2.16507	0	140.112	0	3.10448	8	8	t-test	E
YMR158W-A	YMR158W-A	6.93698e-09	1.70897e-08	-2.16467	0	140.086	0	4.32676	8	8	t-test	E
YML029W	USA1	3.04002e-09	1.01735e-08	-2.16454	0	140.077	0	3.8431	8	8	t-test	E
YKR102W	FLO10	8.67796e-09	2.02668e-08	-2.16449	0	140.074	0	4.46793	8	8	t-test	E
YGL157W	ARI1	5.35483e-10	4.54666e-09	-2.16409	0	140.048	0	2.99545	8	8	t-test	E
YHL039W	EFM1	2.36113e-09	8.83932e-09	-2.16381	0	140.031	0	3.70499	8	8	t-test	E
YOL014W	YOL014W	5.58748e-09	1.48378e-08	-2.16353	0	140.012	0	4.19215	8	8	t-test	E
YKL103C	APE1	1.41029e-08	2.91424e-08	-2.16352	0	140.012	0	4.78899	8	8	t-test	E
YCL035C	GRX1	7.41182e-10	5.2346e-09	-2.16321	0	139.991	0	3.137	8	8	t-test	E
YKL163W	PIR3	5.98135e-09	1.54708e-08	-2.16303	0	139.979	0	4.23238	8	8	t-test	E
YGL117W	YGL117W	3.978e-09	1.20771e-08	-2.16299	0	139.977	0	3.99151	8	8	t-test	E
YER087C-A	YER087C-A	4.92918e-08	8.49694e-08	-2.16288	0	139.97	0	5.73365	8	8	t-test	E
YBR285W	YBR285W	1.34354e-08	2.80192e-08	-2.16253	0	139.947	0	4.7535	8	8	t-test	E
YKL064W	MNR2	1.59007e-09	7.31025e-09	-2.16248	0	139.944	0	3.49855	8	8	t-test	E
YMR170C	ALD2	1.17793e-08	2.52901e-08	-2.16233	0	139.934	0	4.66396	8	8	t-test	E
YJL133W	MRS3	4.30238e-09	1.26798e-08	-2.16232	0	139.934	0	4.03544	8	8	t-test	E
YDR408C	ADE8	6.87075e-09	1.69655e-08	-2.16217	0	139.924	0	4.31582	8	8	t-test	E
YLR363C	NMD4	5.01152e-09	1.38478e-08	-2.16208	0	139.918	0	4.12437	8	8	t-test	E
YKL146W	AVT3	1.46381e-10	3.36128e-09	-2.16199	0	139.912	0	2.48533	8	8	t-test	E
YOR114W	YOR114W	2.56608e-09	9.27251e-09	-2.16151	0	139.882	0	3.74552	8	8	t-test	E
YMR196W	YMR196W	7.86383e-10	5.35988e-09	-2.16147	0	139.879	0	3.16117	8	8	t-test	E
YGR023W	MTL1	8.98146e-09	2.07681e-08	-2.16097	0	139.847	0	4.48276	8	8	t-test	E
YOL082W	ATG19	6.66723e-10	4.94457e-09	-2.16095	0	139.845	0	3.08654	8	8	t-test	E
YGR106C	VOA1	3.98437e-09	1.20771e-08	-2.16058	0	139.821	0	3.98798	8	8	t-test	E
YOL092W	YPQ1	7.61423e-10	5.29911e-09	-2.16029	0	139.803	0	3.14489	8	8	t-test	E
YER167W	BCK2	9.03389e-10	5.64651e-09	-2.16017	0	139.795	0	3.22271	8	8	t-test	E
YMR086C-A	YMR086C-A	4.45202e-11	2.36012e-09	-2.1601	0	139.79	0	2.09428	8	8	t-test	E
YML095C	RAD10	1.25701e-08	2.65748e-08	-2.16	0	139.784	0	4.70269	8	8	t-test	E
YJL044C	GYP6	6.70622e-08	1.1253e-07	-2.15954	0	139.754	0	5.98507	8	8	t-test	E
YNL217W	YNL217W	2.42731e-09	8.97385e-09	-2.15947	0	139.749	0	3.71224	8	8	t-test	E
YMR199W	CLN1	1.82337e-09	7.63247e-09	-2.15938	0	139.744	0	3.56282	8	8	t-test	E
YER124C	DSE1	2.10395e-09	8.36458e-09	-2.15919	0	139.731	0	3.63641	8	8	t-test	E
YKL091C	YKL091C	3.81183e-08	6.76776e-08	-2.15915	0	139.729	0	5.51537	8	8	t-test	E
YKR011C	YKR011C	5.13844e-10	4.44538e-09	-2.15895	0	139.716	0	2.97073	8	8	t-test	E
YBR001C	NTH2	4.95777e-09	1.37435e-08	-2.15894	0	139.715	0	4.11201	8	8	t-test	E
YDR125C	ECM18	1.55049e-08	3.13162e-08	-2.15884	0	139.709	0	4.84424	8	8	t-test	E
YKL131W	YKL131W	3.98841e-09	1.20771e-08	-2.15878	0	139.705	0	3.98523	8	8	t-test	E
YJR134C	SGM1	2.41231e-08	4.49781e-08	-2.1586	0	139.693	0	5.16202	8	8	t-test	E
YOL048C	RRT8	1.38941e-11	1.7144e-09	-2.15858	0	139.692	0	1.77172	8	8	t-test	E
YMR145C	NDE1	2.16731e-09	8.45113e-09	-2.1585	0	139.686	0	3.65074	8	8	t-test	E
YOL075C	YOL075C	2.92336e-09	9.96262e-09	-2.1582	0	139.667	0	3.8104	8	8	t-test	E
YLR199C	PBA1	3.19455e-10	3.87182e-09	-2.15816	0	139.664	0	2.7742	8	8	t-test	E
YDR399W	HPT1	1.79121e-08	3.51642e-08	-2.15811	0	139.662	0	4.94427	8	8	t-test	E
YMR012W	CLU1	8.07975e-10	5.38687e-09	-2.15806	0	139.658	0	3.16846	8	8	t-test	E
YGL176C	YGL176C	1.51889e-08	3.08228e-08	-2.15788	0	139.647	0	4.82776	8	8	t-test	E
YGL089C	MF(ALPHA)2	2.50895e-09	9.15142e-09	-2.1578	0	139.641	0	3.72702	8	8	t-test	E
YKL188C	PXA2	5.64903e-10	4.64214e-09	-2.1578	0	139.641	0	3.00971	8	8	t-test	E
YMR178W	YMR178W	2.34372e-09	8.83354e-09	-2.15777	0	139.639	0	3.69072	8	8	t-test	E
YLR296W	YLR296W	6.3532e-09	1.61138e-08	-2.15719	0	139.602	0	4.2577	8	8	t-test	E
YBR005W	RCR1	8.86437e-10	5.62583e-09	-2.1571	0	139.596	0	3.2094	8	8	t-test	E
YBR183W	YPC1	2.46715e-08	4.5901e-08	-2.15701	0	139.59	0	5.17496	8	8	t-test	E
YMR191W	SPG5	5.89359e-09	1.52913e-08	-2.15691	0	139.584	0	4.21146	8	8	t-test	E
YKR032W	YKR032W	6.78917e-11	2.80206e-09	-2.15682	0	139.578	0	2.22123	8	8	t-test	E
YOL150C	YOL150C	4.01306e-10	4.09313e-09	-2.15664	0	139.566	0	2.8643	8	8	t-test	E
YJR121W	ATP2	6.05378e-10	4.79611e-09	-2.15624	0	139.541	0	3.03751	8	8	t-test	E
YKL086W	SRX1	6.55284e-09	1.64165e-08	-2.15624	0	139.54	0	4.27478	8	8	t-test	E
YKL178C	STE3	2.23052e-09	8.61678e-09	-2.15607	0	139.529	0	3.66171	8	8	t-test	E
YOR179C	SYC1	1.46623e-08	3.00239e-08	-2.15601	0	139.525	0	4.79914	8	8	t-test	E
YDR132C	YDR132C	2.68682e-08	4.94522e-08	-2.15591	0	139.519	0	5.23628	8	8	t-test	E
YDL079C	MRK1	1.74769e-09	7.55749e-09	-2.1556	0	139.499	0	3.53503	8	8	t-test	E
YMR172C-A	YMR172C-A	2.9712e-09	1.00618e-08	-2.15547	0	139.491	0	3.81446	8	8	t-test	E
