R package version: 0.0-13
Summary type: mean
Test type: t-test
Control treatment: 27C
Control medium: SDM_rhk_CTGN
Control screen ID: QFA0028
Control screen name: Addinall et al. (2011) ura3D
Control libraries: SDLV2_384_SDLV3_384
Control client: DAL
Control user: SGA
Control date: 2010/01/18
Query treatment: 27C
Query medium: SDM_rhlk_CTGH
Query screen ID: QFA0029
Query screen name: Addinall et al. (2011) cdc13-1
Query libraries: SDLV2_384_SDLV3_384
Query client: DAL
Query user: SGA
Query date: 2009/11/16
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YLR233C	EST1	3.41237e-29	4.88424e-26	-47.9973	19.2723	134.135	1.06565	2.26726	56	56	t-test	E
YNL153C	GIM3	0.000137707	0.00199095	-46.6861	14.404	121.813	4.5649	6.79833	8	8	t-test	E
YMR312W	ELP6	3.68736e-06	9.53826e-05	-46.5662	8.05119	108.906	8.72472	4.58617	8	8	t-test	E
YML062C	MFT1	2.85851e-08	2.11628e-06	-45.913	15.5817	122.619	2.36059	2.63741	8	8	t-test	E
YGL042C	YGL042C	8.31775e-05	0.00128476	-45.8408	17.8833	127.065	2.32181	5.89039	8	8	t-test	E
YDR121W	DPB4	2.10589e-05	0.00041103	-45.5492	21.9537	134.6	2.39106	4.91108	8	8	t-test	E
YLR172C	DPH5	3.82081e-06	9.7658e-05	-45.5342	19.0244	128.729	3.13348	4.25171	8	8	t-test	E
YMR299C	DYN3	1.09541e-06	3.61823e-05	-45.3854	15.157	120.72	3.16084	3.78829	8	8	t-test	E
YBR059C	AKL1	0.00181615	0.0181784	-45.3165	25.5226	141.252	4.20714	9.50366	8	8	t-test	E
YDR075W	PPH3	1.42299e-05	0.000295184	-44.999	25.043	139.662	3.91792	5.00202	8	8	t-test	E
YLL026W	HSP104	1.10001e-05	0.000241049	-44.7416	21.564	132.212	2.78705	4.57814	8	8	t-test	E
YJL095W	BCK1	1.66068e-05	0.000336367	-44.7255	22.2138	133.476	2.29785	4.67278	8	8	t-test	E
YGR200C	ELP2	1.98004e-06	5.78389e-05	-44.3754	8.75586	105.943	1.67857	3.46712	8	8	t-test	E
YJR084W	CSN12	0.00171087	0.0172858	-44.3401	21.8778	132.037	2.47625	9.09248	8	8	t-test	E
YMR106C	YKU80	0.00946959	0.0702287	-44.3221	23.3433	134.924	1.83708	12.5328	8	8	t-test	E
YJR043C	POL32	3.44438e-05	0.000616258	-44.1765	9.67537	107.38	2.92797	5.19892	8	8	t-test	E
YLR143W	YLR143W	6.31296e-05	0.00103072	-43.9521	19.6288	126.779	2.48418	5.48882	8	8	t-test	E
YBR278W	DPB3	5.34937e-05	0.000897274	-43.8953	22.2778	131.948	2.40861	5.34996	8	8	t-test	E
YKL149C	DBR1	0.000159422	0.00224445	-43.4841	18.3686	123.333	1.69376	6.05384	8	8	t-test	E
YJR097W	JJJ3	1.52932e-05	0.000312709	-43.4569	20.8864	128.3	2.7573	4.62612	8	8	t-test	E
YHL034C	SBP1	4.28815e-05	0.000733598	-43.1963	19.7113	125.437	3.05521	5.26066	8	8	t-test	E
YLR418C	CDC73	0.000150534	0.00214748	-43.135	14.7421	115.406	1.87693	5.9803	8	8	t-test	E
YMR294W	JNM1	3.06959e-05	0.000553816	-43.1295	20.0886	126.056	0.979832	4.62897	8	8	t-test	E
YDL236W	PHO13	5.05945e-13	1.97503e-10	-43.0697	20.7864	127.328	2.44308	1.20809	8	8	t-test	E
YOR322C	LDB19	8.26961e-05	0.00128194	-43.0048	17.3856	120.417	1.86484	5.46833	8	8	t-test	E
YHR167W	THP2	1.55942e-06	4.81736e-05	-42.5686	17.2948	119.367	2.26044	3.45213	8	8	t-test	E
YPL139C	UME1	0.000231464	0.00309628	-42.2224	24.6871	133.416	3.50295	6.47517	8	8	t-test	E
YNL120C	YNL120C	0.000340713	0.00426537	-42.2064	15.2111	114.489	1.91116	6.62671	8	8	t-test	E
YPL008W	CHL1	0.000582771	0.00687478	-42.1599	20.8143	125.57	2.3931	7.24787	8	8	t-test	E
YLR102C	APC9	0.00463646	0.0390372	-42.137	28.5413	140.931	2.49884	10.3509	8	8	t-test	E
YNL068C	FKH2	0.000122589	0.00180892	-42.0968	21.0351	125.884	2.67991	5.80044	8	8	t-test	E
YMR074C	YMR074C	0.00642858	0.0511191	-41.9504	28.5666	140.61	2.64966	10.9822	8	8	t-test	E
YEL062W	NPR2	0.00943124	0.0700653	-41.8169	8.88102	101.091	23.7319	3.3971	8	8	t-test	E
YPL086C	ELP3	1.07192e-06	3.56807e-05	-41.7613	9.81502	102.842	1.18232	2.91492	8	8	t-test	E
YBR277C	YBR277C	2.19277e-05	0.000424133	-41.5643	24.2587	131.25	3.49867	4.80703	8	8	t-test	E
YOR144C	ELG1	0.000238008	0.00317393	-41.4125	22.4964	127.433	1.77419	6.14397	8	8	t-test	E
YEL065W	SIT1	0.0172818	0.113468	-41.3092	27.0054	136.218	3.59616	13.3342	8	8	t-test	E
YOR269W	PAC1	3.93383e-05	0.000681123	-41.0677	19.964	121.696	2.04815	4.76752	8	8	t-test	E
YGL009C	LEU1	0.0165377	0.109083	-40.9619	30.3241	142.143	2.65631	13.0847	8	8	t-test	E
YNL201C	PSY2	0.00630427	0.0503169	-40.5299	23.5484	127.771	2.7991	10.5764	8	8	t-test	E
YPR095C	SYT1	0.000817591	0.00921453	-40.4425	28.8395	138.147	3.25038	7.42812	8	8	t-test	E
YHR129C	ARP1	2.31807e-06	6.50576e-05	-40.3481	15.5767	111.513	2.71856	3.57642	8	8	t-test	E
YLR384C	IKI3	1.41588e-05	0.000295134	-40.0379	12.6501	105.059	2.03064	4.09688	8	8	t-test	E
YMR055C	BUB2	0.00026156	0.00342421	-39.9843	25.5904	130.755	2.10454	6.06536	8	8	t-test	E
YNL280C	ERG24	0.00249275	0.0236812	-39.956	28.2085	135.919	1.54325	8.72147	8	8	t-test	E
YGL094C	PAN2	3.5318e-05	0.000628505	-39.5921	32.3293	143.41	1.72307	4.48003	8	8	t-test	E
YBR121C	GRS1	0.00201824	0.0198314	-39.5242	29.5937	137.82	4.62332	8.501	8	8	t-test	E
YEL061C	CIN8	0.00196176	0.0194097	-39.334	18.3212	114.964	3.22118	8.32481	8	8	t-test	E
YOR251C	YOR251C	1.53681e-05	0.000312752	-39.3061	22.4705	123.182	1.5403	3.95232	8	8	t-test	E
YHL023C	RMD11	0.000744197	0.00843162	-38.834	21.334	119.974	1.47848	6.88067	8	8	t-test	E
YER089C	PTC2	0.00437825	0.0374506	-38.4627	28.7175	133.956	3.10562	9.37873	8	8	t-test	E
YIL153W	RRD1	0.000814806	0.00920731	-37.8704	23.9554	123.28	1.55187	6.81882	8	8	t-test	E
YDL216C	RRI1	0.0472499	0.244571	-37.3489	31.7589	137.8	3.17584	15.5268	8	8	t-test	E
YKL056C	TMA19	0.00588597	0.0480501	-37.3267	22.9726	120.236	2.02505	9.59518	8	8	t-test	E
YPL101W	ELP4	3.05503e-05	0.000553514	-36.7537	15.1614	103.518	2.04697	4.17682	8	8	t-test	E
YJL168C	SET2	6.46556e-05	0.00104373	-36.7441	25.5077	124.129	3.02361	4.78755	8	8	t-test	E
YKR074W	YKR074W	0.000520601	0.00622691	-36.5852	19.9265	112.683	2.22636	6.1958	8	8	t-test	E
YKR082W	NUP133	5.01125e-05	0.000850526	-36.5035	14.5585	101.817	1.98331	4.40738	8	8	t-test	E
YDL215C	GDH2	0.0432758	0.22885	-35.7366	32.7237	136.509	3.01413	14.4971	8	8	t-test	E
YGR081C	SLX9	7.67603e-05	0.0012185	-35.4683	17.3043	105.228	1.61493	4.47589	8	8	t-test	E
YPR031W	NTO1	9.61114e-05	0.00145831	-35.1274	29.5386	128.943	2.29445	4.69559	8	8	t-test	E
YMR310C	YMR310C	0.00821839	0.0624598	-34.8429	29.4437	128.186	1.76509	9.57262	8	8	t-test	E
YLL043W	FPS1	0.000323192	0.00410587	-34.708	19.6747	108.438	2.84728	5.56826	8	8	t-test	E
YOR113W	AZF1	0.00447646	0.0379131	-34.5177	34.2226	137.067	2.27949	8.43142	8	8	t-test	E
YMR048W	CSM3	0.0116203	0.0823391	-34.3327	31.5517	131.372	2.90434	10.1588	8	8	t-test	E
YKR054C	DYN1	6.41983e-05	0.00104373	-34.3134	26.7855	121.83	1.68682	4.24683	8	8	t-test	E
YPR050C	YPR050C	0.0107949	0.0779045	-33.7987	10.5968	88.5239	19.5718	4.30887	8	8	t-test	E
YGL244W	RTF1	8.26752e-05	0.00128194	-33.7661	17.3483	101.921	4.06834	4.7414	8	8	t-test	E
YPR135W	CTF4	2.83503e-06	7.7539e-05	-33.3149	15.5091	97.3542	5.07371	3.40279	8	8	t-test	E
YLR006C	SSK1	0.00256089	0.024168	-33.2022	30.6215	127.264	2.06022	7.31783	8	8	t-test	E
YDR335W	MSN5	0.0394249	0.21336	-33.142	30.1419	126.187	3.33657	13.1024	8	8	t-test	E
YDR149C	YDR149C	0.00161532	0.0165541	-33.0889	25.376	116.578	4.61102	6.91933	8	8	t-test	E
YIL008W	URM1	0.00220502	0.0213251	-33.0439	22.2393	110.234	3.14861	7.16296	8	8	t-test	E
YBL031W	SHE1	0.00020759	0.00282981	-32.6958	24.9951	115.035	4.11606	5.13481	8	8	t-test	E
YOL081W	IRA2	0.000345236	0.00430942	-32.6157	27.5605	119.99	1.61828	5.14691	8	8	t-test	E
YOR123C	LEO1	0.0142221	0.0966295	-32.5888	30.6953	126.188	2.73038	10.0716	8	8	t-test	E
YNL171C	YNL171C	0.0240196	0.147977	-32.4893	16.604	97.8912	4.23321	11.3221	8	8	t-test	E
YML007W	YAP1	0.01057	0.0764918	-32.028	33.2018	130.067	3.17025	9.29811	8	8	t-test	E
YNL064C	YDJ1	0.0109265	0.0785904	-31.9081	30.8152	125.069	13.4189	8.44825	8	8	t-test	E
YNL096C	RPS7B	0.0142137	0.0966295	-31.8513	25.113	113.586	1.61297	9.83191	8	8	t-test	E
YPL269W	KAR9	0.00657993	0.0521296	-31.7815	34.2652	131.696	1.70135	8.35073	8	8	t-test	E
YDR369C	XRS2	0.000321612	0.00409793	-31.7633	13.5188	90.2916	3.9658	5.26498	8	8	t-test	E
YNL273W	TOF1	0.074533	0.336182	-31.7219	17.233	97.6153	21.3432	12.4678	8	8	t-test	E
YLL049W	LDB18	0.000542852	0.00645708	-31.7082	25.8647	114.799	1.75327	5.3862	8	8	t-test	E
YBL025W	RRN10	0.117648	0.443131	-31.6508	14.2903	91.6057	24.8452	14.2903	8	8	t-test	E
YPL102C	YPL102C	0.0032609	0.0295407	-31.5985	20.1828	103.251	1.94829	7.2732	8	8	t-test	E
YCR053W	THR4	0.00100114	0.0109386	-31.4261	19.4709	101.488	2.13858	5.92184	8	8	t-test	E
YJL124C	LSM1	0.0553019	0.274211	-31.4055	21.8222	106.135	1.96385	13.6693	8	8	t-test	E
YPR023C	EAF3	0.00196788	0.0194254	-31.2686	32.9069	127.965	1.41668	6.55181	8	8	t-test	E
YBR099C	YBR099C	0.011972	0.0846918	-31.2054	37.9904	137.975	4.15146	9.3126	8	8	t-test	E
YNL277W	MET2	0.0284473	0.168719	-31.1094	36.5632	134.938	2.72615	11.3044	8	8	t-test	E
YBL071C	YBL071C	0.0206458	0.131338	-30.8122	38.9539	139.112	1.88571	10.3591	8	8	t-test	E
YGL217C	YGL217C	1.60852e-12	5.31306e-10	-30.7191	36.0719	133.18	0.878054	3.38667	56	56	t-test	E
YBR231C	SWC5	0.000288262	0.0037283	-30.6996	26.8502	114.753	4.32172	5.0675	8	8	t-test	E
YPL265W	DIP5	0.002091	0.0204063	-30.4393	34.7642	130.015	1.87103	6.47294	8	8	t-test	E
YLR332W	MID2	0.045733	0.238322	-30.2889	37.8593	135.886	4.03485	12.4567	8	8	t-test	E
YPL017C	IRC15	0.00708828	0.0555421	-29.9856	36.0756	131.725	2.2202	8.01187	8	8	t-test	E
YDR150W	NUM1	0.0195498	0.125858	-29.7872	28.2184	115.662	3.86684	9.89286	8	8	t-test	E
YPR039W	YPR039W	0.00613748	0.0493497	-29.785	34.7404	128.663	1.7204	7.7224	8	8	t-test	E
YPR098C	YPR098C	0.0102118	0.0747012	-29.5263	36.8403	132.334	2.1987	8.49746	8	8	t-test	E
YGL211W	NCS6	0.00130769	0.0137966	-29.5117	29.2289	117.128	1.61049	5.77893	8	8	t-test	E
YNL164C	IBD2	0.00442944	0.0378131	-29.4164	35.2124	128.869	1.53871	7.15693	8	8	t-test	E
YKL110C	KTI12	2.37862e-05	0.000453947	-29.0525	26.3895	110.55	1.83261	3.25152	8	8	t-test	E
YGL163C	RAD54	0.00616593	0.0493964	-28.8697	29.6985	116.784	3.58098	7.55217	8	8	t-test	E
YPL001W	HAT1	1.11092e-09	1.58639e-07	-28.7969	39.1919	135.569	1.05528	3.92326	56	56	t-test	E
YDR363W-A	SEM1	0.0219901	0.138049	-28.5186	34.7089	126.075	2.45467	9.73383	8	8	t-test	E
YOR052C	YOR052C	0.0121543	0.0855584	-28.0462	35.737	127.183	2.0626	8.37398	8	8	t-test	E
YNL106C	INP52	0.00500657	0.0418253	-28.0447	15.1749	86.1791	12.6136	5.53849	8	8	t-test	E
YPR119W	CLB2	4.27237e-14	1.83456e-11	-28.0008	38.2378	132.079	0.968431	2.7872	56	56	t-test	E
YAL013W	DEP1	0.000641146	0.00744075	-27.8834	29.4571	114.336	2.68538	4.9844	8	8	t-test	E
YDR477W	SNF1	0.00364243	0.0322487	-27.8181	35.9717	127.196	2.02202	6.54768	8	8	t-test	E
YPR167C	MET16	0.013919	0.0950212	-27.7602	36.9866	129.104	1.61537	8.5314	8	8	t-test	E
YBL061C	SKT5	0.0428727	0.227559	-27.7483	40.4497	135.986	4.4334	11.1951	8	8	t-test	E
YPL240C	HSP82	0.0200918	0.128576	-27.5852	38.534	131.841	2.69155	9.21856	8	8	t-test	E
YHR191C	CTF8	0.0284874	0.168724	-27.5707	26.5466	107.909	2.43273	10.022	8	8	t-test	E
YLR205C	HMX1	0.0483418	0.248519	-27.5424	40.2868	135.25	3.58285	11.5066	8	8	t-test	E
YKL160W	ELF1	0.0153789	0.103022	-27.0512	36.535	126.79	1.85157	8.502	8	8	t-test	E
YKL025C	PAN3	0.00537031	0.0445176	-27.0269	40.7071	135.06	1.26025	6.81901	8	8	t-test	E
YPR097W	YPR097W	0.0312785	0.180677	-26.93	40.7365	134.926	2.79194	10.0205	8	8	t-test	E
YER095W	RAD51	0.00427039	0.0366741	-26.6271	28.7613	110.443	3.20396	6.50928	8	8	t-test	E
YKL113C	RAD27	0.00175507	0.0176493	-26.5691	20.854	94.5609	2.89831	5.57287	8	8	t-test	E
YPR078C	YPR078C	0.0338061	0.190821	-26.5002	38.8153	130.238	2.1269	10.0633	8	8	t-test	E
YPR030W	CSR2	0.00708581	0.0555421	-26.4181	41.2448	134.919	2.62125	7.07706	8	8	t-test	E
YPR093C	ASR1	0.0533815	0.266845	-26.3207	41.4876	135.209	2.47963	11.3291	8	8	t-test	E
YPL225W	YPL225W	0.0482394	0.248426	-26.2518	37.1029	126.328	2.16312	10.9784	8	8	t-test	E
YDR135C	YCF1	0.0313051	0.180677	-26.2517	40.828	133.756	3.97231	9.75663	8	8	t-test	E
YBR044C	TCM62	0.00782866	0.060029	-26.1547	40.1594	132.229	3.07825	7.15756	8	8	t-test	E
YGL127C	SOH1	0.0927361	0.386096	-26.1343	21.4565	94.8951	1.7118	13.4205	8	8	t-test	E
YAR002W	NUP60	0.0308089	0.178884	-25.9169	42.4485	136.32	2.52162	9.60756	8	8	t-test	E
YBR170C	NPL4	0.0454958	0.237952	-25.9028	17.8604	87.2631	19.3248	6.41965	8	8	t-test	E
YHR041C	SRB2	0.0145417	0.0983341	-25.8878	12.3012	76.1483	16.0209	2.76307	8	8	t-test	E
YNL117W	MLS1	0.0155883	0.103938	-25.8743	43.2322	137.797	2.99866	8.16675	8	8	t-test	E
YPL184C	MRN1	0.0335335	0.189714	-25.8398	40.1832	131.649	3.36239	9.7812	8	8	t-test	E
YJR032W	CPR7	0.0274451	0.164594	-25.8229	24.6368	100.616	1.55187	9.30112	8	8	t-test	E
YMR263W	SAP30	0.00375306	0.0330238	-25.8039	35.4797	122.198	1.90698	6.10833	8	8	t-test	E
YNL119W	NCS2	0.00425092	0.0365801	-25.7478	27.1808	105.539	2.60205	6.2673	8	8	t-test	E
YNL288W	CAF40	0.0419244	0.223433	-25.7392	38.6669	128.425	1.89846	10.353	8	8	t-test	E
YLR018C	POM34	0.0112204	0.0801674	-25.5611	37.3693	125.482	2.09216	7.50641	8	8	t-test	E
YBR246W	YBR246W	0.0090047	0.0673627	-25.4691	37.6286	125.816	2.74342	7.16017	8	8	t-test	E
YPR149W	NCE102	0.00982602	0.0724965	-25.3748	40.7606	131.873	1.60542	7.23927	8	8	t-test	E
YLL013C	PUF3	0.0102804	0.0750487	-25.3657	41.1232	132.578	3.07859	7.3319	8	8	t-test	E
YDR046C	BAP3	0.0354637	0.197511	-25.1567	42.3774	134.662	2.81035	9.66724	8	8	t-test	E
YOR155C	ISN1	0.0256986	0.156303	-24.9558	43.822	137.142	2.26757	8.84332	8	8	t-test	E
YDR156W	RPA14	0.0157497	0.104851	-24.791	35.727	120.672	2.02713	7.83602	8	8	t-test	E
YPR164W	MMS1	0.00296225	0.0273546	-24.6089	26.4086	101.728	2.87398	5.64051	8	8	t-test	E
YMR078C	CTF18	0.051638	0.260556	-24.5912	23.9999	96.8899	1.5588	10.4909	8	8	t-test	E
YIL136W	OM45	0.021877	0.137944	-24.5305	41.4753	131.614	2.12398	8.36242	8	8	t-test	E
YOL067C	RTG1	0.0377918	0.206685	-24.3506	36.868	122.069	1.30523	9.52582	8	8	t-test	E
YPR038W	YPR038W	0.0469455	0.243476	-24.2175	41.8629	131.763	2.44844	10.045	8	8	t-test	E
YPR185W	ATG13	0.106487	0.416446	-24.141	39.9733	127.843	1.72344	13.0246	8	8	t-test	E
YNL284C	MRPL10	0.0625213	0.299294	-23.9246	43.2969	134.038	2.54838	10.7903	8	8	t-test	E
YIL040W	APQ12	0.0342229	0.192347	-23.86	23.7243	94.8823	16.0683	6.06767	8	8	t-test	E
YCL032W	STE50	0.0329919	0.188137	-23.8569	41.5537	130.428	2.07555	9.00165	8	8	t-test	E
YNL140C	YNL140C	0.085916	0.369291	-23.8451	33.1444	113.636	5.33704	11.8164	8	8	t-test	E
YPL183C	YPL183C	0.0311961	0.180677	-23.7442	34.9643	117.064	4.18934	8.80545	8	8	t-test	E
YPL250C	ICY2	0.0224792	0.140299	-23.6858	42.759	132.49	2.60138	8.12677	8	8	t-test	E
YJR135C	MCM22	0.026384	0.15967	-23.6847	41.6755	130.327	1.38353	8.44793	8	8	t-test	E
YDL223C	HBT1	0.0804848	0.354463	-23.6142	45.247	137.308	2.21731	11.5463	8	8	t-test	E
YNL125C	ESBP6	1.74852e-07	7.98739e-06	-23.6033	44.5581	135.913	1.00691	3.9341	56	56	t-test	E
YJL169W	YJL169W	0.000401643	0.00497019	-23.4929	39.7985	126.202	2.12704	3.91235	8	8	t-test	E
YFL010W-A	AUA1	0.0182718	0.118698	-23.4119	43.4021	133.226	1.29731	7.64957	8	8	t-test	E
YNL242W	ATG2	0.0437499	0.230506	-23.383	40.9105	128.2	2.38235	9.50995	8	8	t-test	E
YGR122C-A	YGR122C-A	0.0513372	0.259955	-23.312	46.0891	138.385	3.94493	9.88585	8	8	t-test	E
YOL004W	SIN3	0.00837691	0.0635521	-23.2817	27.2099	100.679	2.89828	6.46026	8	8	t-test	E
YJL128C	PBS2	0.0270472	0.162435	-23.278	43.3	132.755	1.77889	8.35371	8	8	t-test	E
YKL150W	MCR1	0.0123202	0.0863017	-23.0493	43.3059	132.311	2.29175	6.9104	8	8	t-test	E
YBR215W	HPC2	0.023734	0.14685	-22.8791	41.8558	129.08	3.57123	7.9454	8	8	t-test	E
YCL030C	HIS4	0.0394513	0.21336	-22.7467	4.19908	53.7294	17.7586	2.76957	8	8	t-test	E
YKR077W	YKR077W	0.0330386	0.188154	-22.7373	45.4429	135.95	3.65492	8.5631	8	8	t-test	E
YBR025C	YBR025C	0.061624	0.296652	-22.6705	37.9221	120.821	2.564	10.1771	8	8	t-test	E
YNL309W	STB1	0.0687306	0.317586	-22.6455	43.1488	131.193	2.29612	10.5196	8	8	t-test	E
YPR084W	YPR084W	0.0313013	0.180677	-22.6261	29.2294	103.399	14.8583	5.70588	8	8	t-test	E
YPL035C	YPL035C	0.0104177	0.0756912	-22.6114	43.7649	132.353	2.06335	6.54143	8	8	t-test	E
YPR199C	ARR1	0.053026	0.265963	-22.6108	44.901	134.617	1.87198	9.7164	8	8	t-test	E
YPR029C	APL4	0.0384998	0.209529	-22.5966	43.4083	131.613	2.14823	8.87789	8	8	t-test	E
YOR023C	AHC1	0.0634787	0.301858	-22.422	45.2671	134.971	2.0686	10.1648	8	8	t-test	E
YPR148C	YPR148C	0.0260708	0.158119	-22.3842	43.8282	132.027	1.8495	7.96029	8	8	t-test	E
YNL076W	MKS1	0.0147009	0.0992545	-22.3087	35.6234	115.516	1.86304	6.94482	8	8	t-test	E
YBL103C	RTG3	0.00771567	0.0594813	-22.1924	42.7196	129.433	2.39223	7.17755	16	16	t-test	E
YDR378C	LSM6	0.0164211	0.108598	-22.0989	5.38791	54.8083	13.9701	2.78165	8	8	t-test	E
YLR387C	REH1	2.8833e-07	1.17913e-05	-22.0478	45.5507	134.79	1.05646	3.75593	56	56	t-test	E
YJR053W	BFA1	0.00239365	0.0227901	-22.0339	43.3425	130.359	2.64083	4.87707	8	8	t-test	E
YPR064W	YPR064W	0.0586797	0.28633	-22.0297	42.752	129.174	2.01866	9.75192	8	8	t-test	E
YNL250W	RAD50	6.45796e-08	3.74736e-06	-21.9686	12.4306	68.5914	4.65085	2.90614	48	48	t-test	E
YMR316C-B	YMR316C-B	0.0359787	0.199345	-21.9577	46.3199	136.145	1.52236	8.47673	8	8	t-test	E
YOR374W	ALD4	0.0313694	0.180805	-21.8697	43.6599	130.665	2.28874	8.14346	8	8	t-test	E
YPR004C	YPR004C	0.0628166	0.299705	-21.859	44.0779	131.477	1.67308	9.88235	8	8	t-test	E
YDL070W	BDF2	0.0230882	0.143474	-21.776	37.947	119.087	3.97013	7.50467	8	8	t-test	E
YDR289C	RTT103	0.156462	0.530826	-21.6856	33.5457	110.13	16.0112	11.9117	8	8	t-test	E
YKL033W-A	YKL033W-A	0.00842507	0.0637522	-21.6758	45.4374	133.823	2.43504	6.01549	8	8	t-test	E
